rank,filename,contour_type,layer,channel,mean_activation,mean_abs_activation,max_activation
95,C_high_BL_0_J000_008.png,C,h4_exc,370,148.79518,148.79518,270.60892
96,C_high_BL_0_J000_008.png,C,h4_exc,352,148.37827,148.37827,296.95346
97,C_high_BL_0_J000_008.png,C,h4_exc,220,147.6342,147.6342,278.97403
98,C_high_BL_0_J000_008.png,C,h4_exc,15,146.83076,146.83076,310.19162
99,C_high_BL_0_J000_008.png,C,h4_exc,230,132.21356,132.21356,268.13943
100,C_high_BL_0_J000_008.png,C,h4_exc,109,132.0755,132.0755,288.81052
101,C_high_BL_0_J000_008.png,C,h4_exc,369,131.4468,131.4468,259.97043
102,C_high_BL_0_J000_008.png,C,h4_exc,226,122.1087,122.1087,235.36026
103,C_high_BL_0_J000_008.png,C,h4_exc,329,117.44873,117.44873,226.77681
104,C_high_BL_0_J000_008.png,C,h4_exc,273,117.125175,117.125175,228.32747
105,C_high_BL_0_J000_008.png,C,h4_exc,5,116.8928,116.8928,265.88498
106,C_high_BL_0_J000_008.png,C,h4_exc,433,116.064545,116.064545,221.48878
107,C_high_BL_0_J000_008.png,C,h4_exc,135,113.88526,113.88526,202.45529
108,C_high_BL_0_J000_008.png,C,h4_exc,313,108.77752,108.77752,231.10378
109,C_high_BL_0_J000_008.png,C,h4_exc,227,107.56875,107.56875,206.43355
110,C_high_BL_0_J000_008.png,C,h4_exc,489,105.18304,105.18304,204.98792
111,C_high_BL_0_J000_008.png,C,h4_exc,108,104.34076,104.34076,1601.637
112,C_high_BL_0_J000_008.png,C,h4_exc,181,103.88538,103.88538,202.44669
113,C_high_BL_0_J000_008.png,C,h4_exc,85,103.83151,103.83151,664.4098
114,C_high_BL_0_J000_008.png,C,h4_exc,248,98.63361,98.63361,1823.11
115,C_high_BL_0_J000_008.png,C,h4_exc,423,97.78363,97.78363,180.7455
116,C_high_BL_0_J000_008.png,C,h4_exc,155,96.37897,96.37897,192.02243
117,C_high_BL_0_J000_008.png,C,h4_exc,256,94.75459,94.75459,176.57492
118,C_high_BL_0_J000_008.png,C,h4_exc,470,94.247696,94.247696,187.32434
119,C_high_BL_0_J000_008.png,C,h4_exc,82,91.78497,91.78497,185.45642
120,C_high_BL_0_J000_008.png,C,h4_exc,346,91.07171,91.07171,1695.2217
121,C_high_BL_0_J000_008.png,C,h4_exc,376,90.651215,90.651215,193.56786
122,C_high_BL_0_J000_008.png,C,h4_exc,243,90.35519,90.35519,556.1596
123,C_high_BL_0_J000_008.png,C,h4_exc,375,90.023506,90.023506,1406.2975
124,C_high_BL_0_J000_008.png,C,h4_exc,52,88.88784,88.88784,165.99988
125,C_high_BL_0_J000_008.png,C,h4_exc,64,85.74906,85.74906,196.43573
126,C_high_BL_0_J000_008.png,C,h4_exc,328,84.318474,84.318474,158.9212
127,C_high_BL_0_J000_008.png,C,h4_exc,290,84.0287,84.0287,191.75082
128,C_high_BL_0_J000_008.png,C,h4_exc,262,83.00789,83.00789,156.917
129,C_high_BL_0_J000_008.png,C,h4_exc,480,82.531944,82.531944,177.68362
130,C_high_BL_0_J000_008.png,C,h4_exc,421,81.26014,81.26014,186.94463
131,C_high_BL_0_J000_008.png,C,h4_exc,355,80.82606,80.82606,194.66193
132,C_high_BL_0_J000_008.png,C,h4_exc,103,76.62436,76.62436,153.89609
133,C_high_BL_0_J000_008.png,C,h4_exc,445,73.51147,73.51147,130.53326
134,C_high_BL_0_J000_008.png,C,h4_exc,474,70.062836,70.062836,169.57562
135,C_high_BL_0_J000_008.png,C,h4_exc,416,69.85434,69.85434,144.1058
136,C_high_BL_0_J000_008.png,C,h4_exc,487,68.483406,68.483406,2282.7761
137,C_high_BL_0_J000_008.png,C,h4_exc,498,68.095894,68.095894,126.46539
138,C_high_BL_0_J000_008.png,C,h4_exc,58,65.49861,65.49861,147.23882
139,C_high_BL_0_J000_008.png,C,h4_exc,60,62.28672,62.28672,583.22577
140,C_high_BL_0_J000_008.png,C,h4_exc,67,61.143085,61.143085,1121.8207
141,C_high_BL_0_J000_008.png,C,h4_exc,334,60.343224,60.343224,120.78586
142,C_high_BL_0_J000_008.png,C,h4_exc,364,59.08425,59.08425,106.16887
143,C_high_BL_0_J000_008.png,C,h4_exc,37,58.294357,58.294357,115.852516
144,C_high_BL_0_J000_008.png,C,h4_exc,136,58.046455,58.046455,127.68065
145,C_high_BL_0_J000_008.png,C,h4_exc,482,57.677845,57.677845,131.04716
146,C_high_BL_0_J000_008.png,C,h4_exc,377,57.39181,57.39181,113.99225
147,C_high_BL_0_J000_008.png,C,h4_exc,361,57.18835,57.18835,112.74293
148,C_high_BL_0_J000_008.png,C,h4_exc,440,55.8296,55.8296,114.0878
149,C_high_BL_0_J000_008.png,C,h4_exc,280,55.80321,55.80321,105.92383
150,C_high_BL_0_J000_008.png,C,h4_exc,506,55.690086,55.690086,104.57947
151,C_high_BL_0_J000_008.png,C,h4_exc,140,55.230347,55.230347,129.51335
152,C_high_BL_0_J000_008.png,C,h4_exc,149,54.569164,54.569164,117.85776
153,C_high_BL_0_J000_008.png,C,h4_exc,221,54.158886,54.158886,124.87457
154,C_high_BL_0_J000_008.png,C,h4_exc,291,53.317814,53.317814,107.70903
155,C_high_BL_0_J000_008.png,C,h4_exc,270,52.916924,52.916924,443.10947
156,C_high_BL_0_J000_008.png,C,h4_exc,174,51.898315,51.898315,717.9081
157,C_high_BL_0_J000_008.png,C,h4_exc,459,51.77577,51.77577,122.93088
158,C_high_BL_0_J000_008.png,C,h4_exc,350,50.75432,50.75432,113.29579
159,C_high_BL_0_J000_008.png,C,h4_exc,53,49.16682,49.16682,112.04014
160,C_high_BL_0_J000_008.png,C,h4_exc,354,49.15489,49.15489,137.89348
161,C_high_BL_0_J000_008.png,C,h4_exc,75,47.894543,47.894543,96.0358
162,C_high_BL_0_J000_008.png,C,h4_exc,303,46.64473,46.64473,111.72968
163,C_high_BL_0_J000_008.png,C,h4_exc,236,46.14703,46.14703,90.84707
164,C_high_BL_0_J000_008.png,C,h4_exc,257,45.31365,45.31365,110.84099
165,C_high_BL_0_J000_008.png,C,h4_exc,240,45.230225,45.230225,91.520744
166,C_high_BL_0_J000_008.png,C,h4_exc,107,44.955345,44.955345,84.19342
167,C_high_BL_0_J000_008.png,C,h4_exc,159,44.660297,44.660297,1377.0328
168,C_high_BL_0_J000_008.png,C,h4_exc,316,44.404102,44.404102,82.20564
169,C_high_BL_0_J000_008.png,C,h4_exc,197,44.396683,44.396683,87.00463
170,C_high_BL_0_J000_008.png,C,h4_exc,464,44.369755,44.369755,92.33405
171,C_high_BL_0_J000_008.png,C,h4_exc,446,44.33219,44.33219,92.841286
172,C_high_BL_0_J000_008.png,C,h4_exc,419,43.087845,43.087845,78.40725
173,C_high_BL_0_J000_008.png,C,h4_exc,264,41.421276,41.421276,79.48825
174,C_high_BL_0_J000_008.png,C,h4_exc,288,40.23866,40.23866,97.31646
175,C_high_BL_0_J000_008.png,C,h4_exc,177,39.75551,39.75551,83.32032
176,C_high_BL_0_J000_008.png,C,h4_exc,429,39.21654,39.21654,118.18267
177,C_high_BL_0_J000_008.png,C,h4_exc,297,38.20951,38.20951,93.46366
178,C_high_BL_0_J000_008.png,C,h4_exc,439,37.97218,37.97218,76.50488
179,C_high_BL_0_J000_008.png,C,h4_exc,35,37.774086,37.774086,76.62018
180,C_high_BL_0_J000_008.png,C,h4_exc,278,36.40073,36.40073,72.16733
181,C_high_BL_0_J000_008.png,C,h4_exc,6,36.29847,36.29847,76.85107
182,C_high_BL_0_J000_008.png,C,h4_exc,508,35.844032,35.844032,63.973103
183,C_high_BL_0_J000_008.png,C,h4_exc,510,35.065125,35.065125,67.357834
184,C_high_BL_0_J000_008.png,C,h4_exc,400,34.468197,34.468197,65.26707
185,C_high_BL_0_J000_008.png,C,h4_exc,477,33.50983,33.50983,63.77903
186,C_high_BL_0_J000_008.png,C,h4_exc,309,33.38938,33.38938,80.184204
187,C_high_BL_0_J000_008.png,C,h4_exc,55,33.17814,33.17814,82.0512
188,C_high_BL_0_J000_008.png,C,h4_exc,78,33.147385,33.147385,62.028313
189,C_high_BL_0_J000_008.png,C,h4_exc,271,32.994415,32.994415,385.98508
190,C_high_BL_0_J000_008.png,C,h4_exc,104,32.154354,32.154354,58.212463
191,C_high_BL_0_J000_008.png,C,h4_exc,231,32.035645,32.035645,59.397877
192,C_high_BL_0_J000_008.png,C,h4_exc,215,31.487581,31.487581,76.379486
193,C_high_BL_0_J000_008.png,C,h4_exc,428,30.70669,30.70669,53.284492
194,C_high_BL_0_J000_008.png,C,h4_exc,357,29.379517,29.379517,57.48772
195,C_high_BL_0_J000_008.png,C,h4_exc,500,27.632446,27.632446,62.622124
196,C_high_BL_0_J000_008.png,C,h4_exc,504,26.902344,26.902344,54.82463
197,C_high_BL_0_J000_008.png,C,h4_exc,511,26.377905,26.377905,59.95963
198,C_high_BL_0_J000_008.png,C,h4_exc,111,26.085482,26.085482,56.90251
199,C_high_BL_0_J000_008.png,C,h4_exc,176,25.790277,25.790277,51.307842
200,C_high_BL_0_J000_008.png,C,h4_exc,187,25.775928,25.775928,52.826023
201,C_high_BL_0_J000_008.png,C,h4_exc,360,25.193365,25.193365,53.21424
202,C_high_BL_0_J000_008.png,C,h4_exc,115,24.635357,24.635357,382.17038
203,C_high_BL_0_J000_008.png,C,h4_exc,462,24.254963,24.254963,49.14922
204,C_high_BL_0_J000_008.png,C,h4_exc,322,23.536415,23.536415,44.684868
205,C_high_BL_0_J000_008.png,C,h4_exc,341,23.268152,23.268152,49.68179
206,C_high_BL_0_J000_008.png,C,h4_exc,97,23.23105,23.23105,71.31293
207,C_high_BL_0_J000_008.png,C,h4_exc,386,22.802893,22.802893,44.721176
208,C_high_BL_0_J000_008.png,C,h4_exc,259,22.162457,22.162457,77.52311
209,C_high_BL_0_J000_008.png,C,h4_exc,284,21.271154,21.271154,41.139988
210,C_high_BL_0_J000_008.png,C,h4_exc,45,21.244497,21.244497,47.966213
211,C_high_BL_0_J000_008.png,C,h4_exc,272,19.337929,19.337929,42.61901
212,C_high_BL_0_J000_008.png,C,h4_exc,345,19.195375,19.195375,41.636684
213,C_high_BL_0_J000_008.png,C,h4_exc,148,18.955866,18.955866,121.30145
214,C_high_BL_0_J000_008.png,C,h4_exc,388,18.684315,18.684315,45.552795
215,C_high_BL_0_J000_008.png,C,h4_exc,298,18.136297,18.136297,49.012268
216,C_high_BL_0_J000_008.png,C,h4_exc,145,18.015783,18.015783,54.48202
217,C_high_BL_0_J000_008.png,C,h4_exc,314,17.653536,17.653536,33.22884
218,C_high_BL_0_J000_008.png,C,h4_exc,395,16.403454,16.403454,41.8128
219,C_high_BL_0_J000_008.png,C,h4_exc,390,16.323967,16.323967,38.412827
220,C_high_BL_0_J000_008.png,C,h4_exc,393,16.213558,16.213558,1306.3632
221,C_high_BL_0_J000_008.png,C,h4_exc,281,15.305606,15.305606,40.65918
222,C_high_BL_0_J000_008.png,C,h4_exc,66,15.123727,15.123727,28.61327
223,C_high_BL_0_J000_008.png,C,h4_exc,300,14.789445,14.789445,30.309246
224,C_high_BL_0_J000_008.png,C,h4_exc,285,14.345589,14.345589,38.973026
225,C_high_BL_0_J000_008.png,C,h4_exc,81,13.825233,13.825233,30.313278
226,C_high_BL_0_J000_008.png,C,h4_exc,126,13.734372,13.734372,37.377663
227,C_high_BL_0_J000_008.png,C,h4_exc,21,13.492512,13.492512,30.723257
228,C_high_BL_0_J000_008.png,C,h4_exc,23,13.156424,13.156424,23.451921
229,C_high_BL_0_J000_008.png,C,h4_exc,305,13.003101,13.003101,29.344152
230,C_high_BL_0_J000_008.png,C,h4_exc,403,12.900339,12.900339,308.2815
231,C_high_BL_0_J000_008.png,C,h4_exc,29,12.575264,12.575264,37.93732
232,C_high_BL_0_J000_008.png,C,h4_exc,463,12.478003,12.478003,24.443844
233,C_high_BL_0_J000_008.png,C,h4_exc,266,12.439288,12.439288,31.565992
234,C_high_BL_0_J000_008.png,C,h4_exc,139,12.208136,12.208136,25.758957
235,C_high_BL_0_J000_008.png,C,h4_exc,198,12.127179,12.127179,33.71236
236,C_high_BL_0_J000_008.png,C,h4_exc,274,11.883154,11.883154,38.73243
237,C_high_BL_0_J000_008.png,C,h4_exc,505,11.454908,11.454908,27.516445
238,C_high_BL_0_J000_008.png,C,h4_exc,91,10.999415,10.999415,35.161438
239,C_high_BL_0_J000_008.png,C,h4_exc,479,10.6936,10.6936,21.517927
240,C_high_BL_0_J000_008.png,C,h4_exc,102,10.234167,10.234167,19.229494
241,C_high_BL_0_J000_008.png,C,h4_exc,320,9.656738,9.656738,21.700933
242,C_high_BL_0_J000_008.png,C,h4_exc,296,9.094846,9.094846,41.087643
243,C_high_BL_0_J000_008.png,C,h4_exc,157,8.794996,8.794996,20.46045
244,C_high_BL_0_J000_008.png,C,h4_exc,194,8.324961,8.324961,22.813772
245,C_high_BL_0_J000_008.png,C,h4_exc,371,7.9348598,7.9348598,16.056787
246,C_high_BL_0_J000_008.png,C,h4_exc,150,7.4960938,7.4960938,16.861052
247,C_high_BL_0_J000_008.png,C,h4_exc,426,7.2289405,7.2289405,15.897023
248,C_high_BL_0_J000_008.png,C,h4_exc,365,7.104396,7.104396,900.86786
249,C_high_BL_0_J000_008.png,C,h4_exc,490,6.6998997,6.6998997,22.16878
250,C_high_BL_0_J000_008.png,C,h4_exc,206,6.4234104,6.4234104,273.47177
251,C_high_BL_0_J000_008.png,C,h4_exc,411,6.2420936,6.2420936,11.767515
252,C_high_BL_0_J000_008.png,C,h4_exc,292,6.221579,6.221579,14.265903
253,C_high_BL_0_J000_008.png,C,h4_exc,166,6.0985246,6.0985246,12.550799
254,C_high_BL_0_J000_008.png,C,h4_exc,333,6.077309,6.077309,21.327482
255,C_high_BL_0_J000_008.png,C,h4_exc,260,5.86383,5.86383,20.212063
256,C_high_BL_0_J000_008.png,C,h4_exc,344,5.7863092,5.7863092,18.628023
257,C_high_BL_0_J000_008.png,C,h4_exc,501,5.6107616,5.6107616,12.791129
258,C_high_BL_0_J000_008.png,C,h4_exc,457,5.570372,5.570372,12.342495
259,C_high_BL_0_J000_008.png,C,h4_exc,299,5.2383504,5.2383504,26.309647
260,C_high_BL_0_J000_008.png,C,h4_exc,48,5.2349005,5.2349005,26.005129
261,C_high_BL_0_J000_008.png,C,h4_exc,71,4.872621,4.872621,22.56694
262,C_high_BL_0_J000_008.png,C,h4_exc,258,4.685033,4.685033,15.245462
263,C_high_BL_0_J000_008.png,C,h4_exc,410,4.6550846,4.6550846,18.184261
264,C_high_BL_0_J000_008.png,C,h4_exc,265,4.6124225,4.6124225,16.97942
265,C_high_BL_0_J000_008.png,C,h4_exc,59,4.101321,4.101321,6.9992332
266,C_high_BL_0_J000_008.png,C,h4_exc,279,3.7322583,3.7322583,13.604616
267,C_high_BL_0_J000_008.png,C,h4_exc,261,3.6633148,3.6633148,9.236627
268,C_high_BL_0_J000_008.png,C,h4_exc,9,3.273914,3.273914,23.244593
269,C_high_BL_0_J000_008.png,C,h4_exc,244,3.1916175,3.1916175,7.6617055
270,C_high_BL_0_J000_008.png,C,h4_exc,277,3.0395565,3.0395565,8.952936
271,C_high_BL_0_J000_008.png,C,h4_exc,17,3.009635,3.009635,14.878485
272,C_high_BL_0_J000_008.png,C,h4_exc,218,2.8845868,2.8845868,8.2743435
273,C_high_BL_0_J000_008.png,C,h4_exc,183,2.676889,2.676889,18.957428
274,C_high_BL_0_J000_008.png,C,h4_exc,120,2.5924468,2.5924468,69.886375
275,C_high_BL_0_J000_008.png,C,h4_exc,190,2.4429476,2.4429476,116.162415
276,C_high_BL_0_J000_008.png,C,h4_exc,289,2.2427254,2.2427254,69.35062
277,C_high_BL_0_J000_008.png,C,h4_exc,471,2.019014,2.019014,5.85171
278,C_high_BL_0_J000_008.png,C,h4_exc,436,2.0164568,2.0164568,22.88221
279,C_high_BL_0_J000_008.png,C,h4_exc,435,1.5834657,1.5834657,6.6318464
280,C_high_BL_0_J000_008.png,C,h4_exc,302,1.5659797,1.5659797,11.364308
281,C_high_BL_0_J000_008.png,C,h4_exc,191,1.3621364,1.3621364,4.4028907
282,C_high_BL_0_J000_008.png,C,h4_exc,268,1.219186,1.219186,11.492132
283,C_high_BL_0_J000_008.png,C,h4_exc,263,1.1952308,1.1952308,6.0107946
284,C_high_BL_0_J000_008.png,C,h4_exc,141,1.1351882,1.1351882,5.791773
285,C_high_BL_0_J000_008.png,C,h4_exc,72,1.1334355,1.1334355,7.3942165
286,C_high_BL_0_J000_008.png,C,h4_exc,213,1.099049,1.099049,1.6218814
287,C_high_BL_0_J000_008.png,C,h4_exc,207,1.0305917,1.0305917,3.1058154
288,C_high_BL_0_J000_008.png,C,h4_exc,122,1.0228388,1.0228388,114.2126
289,C_high_BL_0_J000_008.png,C,h4_exc,54,1.0052277,1.0052277,2.2501278
290,C_high_BL_0_J000_008.png,C,h4_exc,63,0.9853587,0.9853587,7.9840603
291,C_high_BL_0_J000_008.png,C,h4_exc,276,0.8920276,0.8920276,5.234583
292,C_high_BL_0_J000_008.png,C,h4_exc,409,0.852236,0.852236,7.7644672
293,C_high_BL_0_J000_008.png,C,h4_exc,307,0.82447624,0.82447624,146.7581
294,C_high_BL_0_J000_008.png,C,h4_exc,378,0.8168815,0.8168815,1.7151847
295,C_high_BL_0_J000_008.png,C,h4_exc,219,0.8107121,0.8107121,6.012802
296,C_high_BL_0_J000_008.png,C,h4_exc,473,0.7999266,0.7999266,2.2782586
297,C_high_BL_0_J000_008.png,C,h4_exc,79,0.7840779,0.7840779,20.779697
298,C_high_BL_0_J000_008.png,C,h4_exc,491,0.77363265,0.77363265,24.345581
299,C_high_BL_0_J000_008.png,C,h4_exc,217,0.7234369,0.7234369,3.4666257
300,C_high_BL_0_J000_008.png,C,h4_exc,186,0.7197406,0.7197406,122.17623
301,C_high_BL_0_J000_008.png,C,h4_exc,20,0.7090242,0.7090242,2.212642
302,C_high_BL_0_J000_008.png,C,h4_exc,172,0.6860032,0.6860032,15.011281
303,C_high_BL_0_J000_008.png,C,h4_exc,321,0.67911226,0.67911226,1.3465104
304,C_high_BL_0_J000_008.png,C,h4_exc,68,0.67707306,0.67707306,136.94902
305,C_high_BL_0_J000_008.png,C,h4_exc,211,0.6763922,0.6763922,1.1496654
306,C_high_BL_0_J000_008.png,C,h4_exc,484,0.67046815,0.67046815,11.018515
307,C_high_BL_0_J000_008.png,C,h4_exc,94,0.6695195,0.6695195,1.5344939
308,C_high_BL_0_J000_008.png,C,h4_exc,10,0.6341731,0.6341731,5.268531
309,C_high_BL_0_J000_008.png,C,h4_exc,173,0.6307615,0.6307615,11.076789
310,C_high_BL_0_J000_008.png,C,h4_exc,178,0.621114,0.621114,0.98606277
311,C_high_BL_0_J000_008.png,C,h4_exc,208,0.6023623,0.6023623,6.2691336
312,C_high_BL_0_J000_008.png,C,h4_exc,363,0.56961447,0.56961447,0.78123933
313,C_high_BL_0_J000_008.png,C,h4_exc,131,0.56204355,0.56204355,0.8371365
314,C_high_BL_0_J000_008.png,C,h4_exc,394,0.5560461,0.5560461,1.2590271
315,C_high_BL_0_J000_008.png,C,h4_exc,42,0.5470741,0.5470741,1.8170152
316,C_high_BL_0_J000_008.png,C,h4_exc,33,0.5445703,0.5445703,1.192341
317,C_high_BL_0_J000_008.png,C,h4_exc,3,0.5404841,0.5404841,2.316073
318,C_high_BL_0_J000_008.png,C,h4_exc,151,0.5391879,0.5391879,0.7520486
319,C_high_BL_0_J000_008.png,C,h4_exc,476,0.5317789,0.5317789,1.2650313
