rank,filename,contour_type,layer,channel,mean_activation,mean_abs_activation,max_activation
293,C_high_BL_0_J000_008.png,C,td_h3_exc,274,0.3803308,0.3803308,0.5517079
294,C_high_BL_0_J000_008.png,C,td_h3_exc,200,0.37689295,0.37689295,0.6858605
295,C_high_BL_0_J000_008.png,C,td_h3_exc,118,0.37513843,0.37513843,0.744264
296,C_high_BL_0_J000_008.png,C,td_h3_exc,53,0.37425712,0.37425712,0.68229234
297,C_high_BL_0_J000_008.png,C,td_h3_exc,294,0.3731163,0.3731163,0.5200042
298,C_high_BL_0_J000_008.png,C,td_h3_exc,166,0.37308297,0.37308297,1.0426986
299,C_high_BL_0_J000_008.png,C,td_h3_exc,407,0.37240237,0.37240237,0.5738755
300,C_high_BL_0_J000_008.png,C,td_h3_exc,145,0.3696519,0.3696519,1.0732913
301,C_high_BL_0_J000_008.png,C,td_h3_exc,99,0.36862123,0.36862123,0.59692955
302,C_high_BL_0_J000_008.png,C,td_h3_exc,396,0.36672673,0.36672673,0.6523356
303,C_high_BL_0_J000_008.png,C,td_h3_exc,257,0.36476094,0.36476094,0.6376282
304,C_high_BL_0_J000_008.png,C,td_h3_exc,386,0.36406106,0.36406106,0.4755111
305,C_high_BL_0_J000_008.png,C,td_h3_exc,320,0.36367118,0.36367118,0.6235709
306,C_high_BL_0_J000_008.png,C,td_h3_exc,337,0.36138985,0.36138985,0.5533767
307,C_high_BL_0_J000_008.png,C,td_h3_exc,6,0.361143,0.361143,0.6161003
308,C_high_BL_0_J000_008.png,C,td_h3_exc,249,0.35930833,0.35930833,0.49585372
309,C_high_BL_0_J000_008.png,C,td_h3_exc,501,0.35853595,0.35853595,0.5093977
310,C_high_BL_0_J000_008.png,C,td_h3_exc,100,0.3568727,0.3568727,0.6762148
311,C_high_BL_0_J000_008.png,C,td_h3_exc,37,0.35512394,0.35512394,0.7326347
312,C_high_BL_0_J000_008.png,C,td_h3_exc,179,0.35294002,0.35294002,0.62198603
313,C_high_BL_0_J000_008.png,C,td_h3_exc,174,0.3489854,0.3489854,0.46288225
314,C_high_BL_0_J000_008.png,C,td_h3_exc,148,0.3488454,0.3488454,0.48228002
315,C_high_BL_0_J000_008.png,C,td_h3_exc,133,0.34623024,0.34623024,2.904336
316,C_high_BL_0_J000_008.png,C,td_h3_exc,167,0.34550866,0.34550866,0.5029521
317,C_high_BL_0_J000_008.png,C,td_h3_exc,336,0.3454789,0.3454789,0.67061937
318,C_high_BL_0_J000_008.png,C,td_h3_exc,318,0.34502095,0.34502095,0.5135905
319,C_high_BL_0_J000_008.png,C,td_h3_exc,173,0.34267303,0.34267303,1.1048936
320,C_high_BL_0_J000_008.png,C,td_h3_exc,121,0.34213567,0.34213567,0.6461645
321,C_high_BL_0_J000_008.png,C,td_h3_exc,272,0.34109876,0.34109876,0.7688018
322,C_high_BL_0_J000_008.png,C,td_h3_exc,187,0.3398179,0.3398179,0.62735456
323,C_high_BL_0_J000_008.png,C,td_h3_exc,256,0.33940047,0.33940047,0.5630782
324,C_high_BL_0_J000_008.png,C,td_h3_exc,29,0.33867452,0.33867452,0.51818085
325,C_high_BL_0_J000_008.png,C,td_h3_exc,374,0.33834973,0.33834973,0.5744182
326,C_high_BL_0_J000_008.png,C,td_h3_exc,268,0.33759576,0.33759576,0.54361737
327,C_high_BL_0_J000_008.png,C,td_h3_exc,317,0.33622807,0.33622807,0.67754626
328,C_high_BL_0_J000_008.png,C,td_h3_exc,228,0.33521882,0.33521882,0.5035343
329,C_high_BL_0_J000_008.png,C,td_h3_exc,222,0.33451998,0.33451998,0.53647816
330,C_high_BL_0_J000_008.png,C,td_h3_exc,252,0.3327975,0.3327975,0.69146115
331,C_high_BL_0_J000_008.png,C,td_h3_exc,141,0.33249995,0.33249995,0.46990877
332,C_high_BL_0_J000_008.png,C,td_h3_exc,301,0.3324811,0.3324811,0.5644566
333,C_high_BL_0_J000_008.png,C,td_h3_exc,503,0.33050454,0.33050454,1.0075103
334,C_high_BL_0_J000_008.png,C,td_h3_exc,151,0.3275428,0.3275428,0.59194845
335,C_high_BL_0_J000_008.png,C,td_h3_exc,214,0.32573867,0.32573867,0.70053315
336,C_high_BL_0_J000_008.png,C,td_h3_exc,208,0.32437703,0.32437703,0.7501649
337,C_high_BL_0_J000_008.png,C,td_h3_exc,102,0.32420766,0.32420766,0.5454643
338,C_high_BL_0_J000_008.png,C,td_h3_exc,371,0.32389474,0.32389474,0.7111936
339,C_high_BL_0_J000_008.png,C,td_h3_exc,18,0.3236713,0.3236713,0.6044379
340,C_high_BL_0_J000_008.png,C,td_h3_exc,184,0.32360843,0.32360843,0.9306798
341,C_high_BL_0_J000_008.png,C,td_h3_exc,73,0.3232714,0.3232714,0.51571774
342,C_high_BL_0_J000_008.png,C,td_h3_exc,191,0.32235783,0.32235783,0.4736637
343,C_high_BL_0_J000_008.png,C,td_h3_exc,68,0.3210974,0.3210974,0.75335205
344,C_high_BL_0_J000_008.png,C,td_h3_exc,331,0.3175808,0.3175808,0.4834181
345,C_high_BL_0_J000_008.png,C,td_h3_exc,194,0.315727,0.315727,0.5441034
346,C_high_BL_0_J000_008.png,C,td_h3_exc,26,0.31538725,0.31538725,0.47116643
347,C_high_BL_0_J000_008.png,C,td_h3_exc,31,0.31486243,0.31486243,0.9567427
348,C_high_BL_0_J000_008.png,C,td_h3_exc,304,0.31258473,0.31258473,0.4601397
349,C_high_BL_0_J000_008.png,C,td_h3_exc,471,0.31213117,0.31213117,0.7190025
350,C_high_BL_0_J000_008.png,C,td_h3_exc,348,0.30971864,0.30971864,0.58080566
351,C_high_BL_0_J000_008.png,C,td_h3_exc,441,0.30903813,0.30903813,0.74282545
352,C_high_BL_0_J000_008.png,C,td_h3_exc,236,0.3078662,0.3078662,0.573587
353,C_high_BL_0_J000_008.png,C,td_h3_exc,351,0.30740693,0.30740693,0.41607186
354,C_high_BL_0_J000_008.png,C,td_h3_exc,366,0.3072995,0.3072995,0.62581384
355,C_high_BL_0_J000_008.png,C,td_h3_exc,421,0.3005285,0.3005285,0.44024077
356,C_high_BL_0_J000_008.png,C,td_h3_exc,325,0.3000333,0.3000333,0.5083842
357,C_high_BL_0_J000_008.png,C,td_h3_exc,356,0.29981223,0.29981223,0.78921163
358,C_high_BL_0_J000_008.png,C,td_h3_exc,84,0.2993455,0.2993455,0.6012098
359,C_high_BL_0_J000_008.png,C,td_h3_exc,201,0.2970845,0.2970845,0.62149256
360,C_high_BL_0_J000_008.png,C,td_h3_exc,476,0.29643682,0.29643682,0.48718098
361,C_high_BL_0_J000_008.png,C,td_h3_exc,378,0.2961816,0.2961816,0.58215714
362,C_high_BL_0_J000_008.png,C,td_h3_exc,39,0.2934945,0.2934945,0.5689504
363,C_high_BL_0_J000_008.png,C,td_h3_exc,308,0.29012957,0.29012957,0.47928396
364,C_high_BL_0_J000_008.png,C,td_h3_exc,150,0.289566,0.289566,0.5547197
365,C_high_BL_0_J000_008.png,C,td_h3_exc,13,0.289557,0.289557,0.4937773
366,C_high_BL_0_J000_008.png,C,td_h3_exc,139,0.2895169,0.2895169,0.4684658
367,C_high_BL_0_J000_008.png,C,td_h3_exc,12,0.28938654,0.28938654,0.5539385
368,C_high_BL_0_J000_008.png,C,td_h3_exc,273,0.2880447,0.2880447,0.73758966
369,C_high_BL_0_J000_008.png,C,td_h3_exc,415,0.2868116,0.2868116,0.40916604
370,C_high_BL_0_J000_008.png,C,td_h3_exc,365,0.2859986,0.2859986,0.801834
371,C_high_BL_0_J000_008.png,C,td_h3_exc,33,0.28538182,0.28538182,0.56580806
372,C_high_BL_0_J000_008.png,C,td_h3_exc,165,0.28469613,0.28469613,0.95430064
373,C_high_BL_0_J000_008.png,C,td_h3_exc,215,0.28387147,0.28387147,0.4285351
374,C_high_BL_0_J000_008.png,C,td_h3_exc,92,0.2834986,0.2834986,0.48924518
375,C_high_BL_0_J000_008.png,C,td_h3_exc,155,0.2831339,0.2831339,0.47396505
376,C_high_BL_0_J000_008.png,C,td_h3_exc,361,0.2825092,0.2825092,0.5615932
377,C_high_BL_0_J000_008.png,C,td_h3_exc,453,0.28203422,0.28203422,0.50669956
378,C_high_BL_0_J000_008.png,C,td_h3_exc,240,0.28037176,0.28037176,0.48795378
379,C_high_BL_0_J000_008.png,C,td_h3_exc,196,0.2775504,0.2775504,0.35609624
380,C_high_BL_0_J000_008.png,C,td_h3_exc,95,0.27608356,0.27608356,0.40603244
381,C_high_BL_0_J000_008.png,C,td_h3_exc,90,0.27412432,0.27412432,0.41461533
382,C_high_BL_0_J000_008.png,C,td_h3_exc,253,0.27351788,0.27351788,0.47290477
383,C_high_BL_0_J000_008.png,C,td_h3_exc,69,0.27295533,0.27295533,0.5734732
384,C_high_BL_0_J000_008.png,C,td_h3_exc,281,0.27261215,0.27261215,0.49904394
385,C_high_BL_0_J000_008.png,C,td_h3_exc,392,0.2723255,0.2723255,0.4150631
386,C_high_BL_0_J000_008.png,C,td_h3_exc,280,0.27213418,0.27213418,0.5148176
387,C_high_BL_0_J000_008.png,C,td_h3_exc,86,0.27176198,0.27176198,0.4015752
388,C_high_BL_0_J000_008.png,C,td_h3_exc,152,0.27155173,0.27155173,0.4064382
389,C_high_BL_0_J000_008.png,C,td_h3_exc,63,0.27148068,0.27148068,0.42097732
390,C_high_BL_0_J000_008.png,C,td_h3_exc,457,0.27029714,0.27029714,0.67483777
391,C_high_BL_0_J000_008.png,C,td_h3_exc,454,0.26988313,0.26988313,0.45032448
392,C_high_BL_0_J000_008.png,C,td_h3_exc,405,0.26981363,0.26981363,0.40497768
393,C_high_BL_0_J000_008.png,C,td_h3_exc,412,0.26979247,0.26979247,0.4756958
394,C_high_BL_0_J000_008.png,C,td_h3_exc,195,0.26911938,0.26911938,0.46993518
395,C_high_BL_0_J000_008.png,C,td_h3_exc,67,0.268689,0.268689,0.37561315
396,C_high_BL_0_J000_008.png,C,td_h3_exc,130,0.2657477,0.2657477,0.39618778
397,C_high_BL_0_J000_008.png,C,td_h3_exc,80,0.2630963,0.2630963,0.7308216
398,C_high_BL_0_J000_008.png,C,td_h3_exc,120,0.26203534,0.26203534,0.8476316
399,C_high_BL_0_J000_008.png,C,td_h3_exc,241,0.2618755,0.2618755,0.5000437
400,C_high_BL_0_J000_008.png,C,td_h3_exc,217,0.26170883,0.26170883,0.5858104
401,C_high_BL_0_J000_008.png,C,td_h3_exc,128,0.26165444,0.26165444,0.45163068
402,C_high_BL_0_J000_008.png,C,td_h3_exc,375,0.2609767,0.2609767,0.41743305
403,C_high_BL_0_J000_008.png,C,td_h3_exc,20,0.26095733,0.26095733,0.44948757
404,C_high_BL_0_J000_008.png,C,td_h3_exc,45,0.26024124,0.26024124,0.4675331
405,C_high_BL_0_J000_008.png,C,td_h3_exc,481,0.25966093,0.25966093,0.86719614
406,C_high_BL_0_J000_008.png,C,td_h3_exc,91,0.25963664,0.25963664,0.58357096
407,C_high_BL_0_J000_008.png,C,td_h3_exc,490,0.25948283,0.25948283,0.5853282
408,C_high_BL_0_J000_008.png,C,td_h3_exc,488,0.25844407,0.25844407,0.50350773
409,C_high_BL_0_J000_008.png,C,td_h3_exc,238,0.25797912,0.25797912,0.7787305
410,C_high_BL_0_J000_008.png,C,td_h3_exc,266,0.2550396,0.2550396,0.4675411
411,C_high_BL_0_J000_008.png,C,td_h3_exc,149,0.25429714,0.25429714,0.38819948
412,C_high_BL_0_J000_008.png,C,td_h3_exc,178,0.25259575,0.25259575,0.63051826
413,C_high_BL_0_J000_008.png,C,td_h3_exc,70,0.25067788,0.25067788,0.44580385
414,C_high_BL_0_J000_008.png,C,td_h3_exc,172,0.24991077,0.24991077,0.4242989
415,C_high_BL_0_J000_008.png,C,td_h3_exc,235,0.24912943,0.24912943,0.6063595
416,C_high_BL_0_J000_008.png,C,td_h3_exc,103,0.24782366,0.24782366,0.686535
417,C_high_BL_0_J000_008.png,C,td_h3_exc,442,0.241241,0.241241,0.40477735
418,C_high_BL_0_J000_008.png,C,td_h3_exc,36,0.24122632,0.24122632,0.60747844
419,C_high_BL_0_J000_008.png,C,td_h3_exc,23,0.24093689,0.24093689,0.42843366
420,C_high_BL_0_J000_008.png,C,td_h3_exc,71,0.24088153,0.24088153,0.43104756
421,C_high_BL_0_J000_008.png,C,td_h3_exc,277,0.24004307,0.24004307,0.41406608
422,C_high_BL_0_J000_008.png,C,td_h3_exc,494,0.23650764,0.23650764,0.43918726
423,C_high_BL_0_J000_008.png,C,td_h3_exc,497,0.23539732,0.23539732,0.575565
424,C_high_BL_0_J000_008.png,C,td_h3_exc,418,0.23286027,0.23286027,0.4033224
425,C_high_BL_0_J000_008.png,C,td_h3_exc,295,0.23241897,0.23241897,0.4330613
426,C_high_BL_0_J000_008.png,C,td_h3_exc,205,0.23175661,0.23175661,0.5747862
427,C_high_BL_0_J000_008.png,C,td_h3_exc,425,0.23085608,0.23085608,0.42089033
428,C_high_BL_0_J000_008.png,C,td_h3_exc,107,0.23061384,0.23061384,0.57667124
429,C_high_BL_0_J000_008.png,C,td_h3_exc,475,0.22962937,0.22962937,0.46321028
430,C_high_BL_0_J000_008.png,C,td_h3_exc,30,0.22919898,0.22919898,0.4028044
431,C_high_BL_0_J000_008.png,C,td_h3_exc,34,0.22850981,0.22850981,0.5060047
432,C_high_BL_0_J000_008.png,C,td_h3_exc,323,0.22745067,0.22745067,0.61505455
433,C_high_BL_0_J000_008.png,C,td_h3_exc,74,0.22742127,0.22742127,0.34178224
434,C_high_BL_0_J000_008.png,C,td_h3_exc,226,0.22553344,0.22553344,0.56122077
435,C_high_BL_0_J000_008.png,C,td_h3_exc,230,0.2244737,0.2244737,0.5066731
436,C_high_BL_0_J000_008.png,C,td_h3_exc,459,0.22256199,0.22256199,0.45504016
437,C_high_BL_0_J000_008.png,C,td_h3_exc,455,0.21964514,0.21964514,0.85984516
438,C_high_BL_0_J000_008.png,C,td_h3_exc,438,0.21949047,0.21949047,0.46818262
439,C_high_BL_0_J000_008.png,C,td_h3_exc,379,0.21630485,0.21630485,0.40722033
440,C_high_BL_0_J000_008.png,C,td_h3_exc,109,0.21629442,0.21629442,0.858277
441,C_high_BL_0_J000_008.png,C,td_h3_exc,135,0.2154686,0.2154686,0.3468154
442,C_high_BL_0_J000_008.png,C,td_h3_exc,340,0.21474075,0.21474075,0.47880727
443,C_high_BL_0_J000_008.png,C,td_h3_exc,275,0.21353346,0.21353346,0.48015463
444,C_high_BL_0_J000_008.png,C,td_h3_exc,186,0.209141,0.209141,0.45724303
445,C_high_BL_0_J000_008.png,C,td_h3_exc,428,0.20785776,0.20785776,0.8183131
446,C_high_BL_0_J000_008.png,C,td_h3_exc,55,0.20695229,0.20695229,0.96929634
447,C_high_BL_0_J000_008.png,C,td_h3_exc,285,0.20344742,0.20344742,0.3623222
448,C_high_BL_0_J000_008.png,C,td_h3_exc,221,0.2000457,0.2000457,0.44947588
449,C_high_BL_0_J000_008.png,C,td_h3_exc,199,0.19999021,0.19999021,0.5873362
450,C_high_BL_0_J000_008.png,C,td_h3_exc,87,0.19778213,0.19778213,0.3344159
451,C_high_BL_0_J000_008.png,C,td_h3_exc,142,0.19542278,0.19542278,0.3643099
452,C_high_BL_0_J000_008.png,C,td_h3_exc,314,0.19447884,0.19447884,0.42697585
453,C_high_BL_0_J000_008.png,C,td_h3_exc,489,0.19263907,0.19263907,0.33616048
454,C_high_BL_0_J000_008.png,C,td_h3_exc,419,0.19129643,0.19129643,0.3418386
455,C_high_BL_0_J000_008.png,C,td_h3_exc,57,0.19002765,0.19002765,0.45135424
456,C_high_BL_0_J000_008.png,C,td_h3_exc,298,0.18945278,0.18945278,0.5176853
457,C_high_BL_0_J000_008.png,C,td_h3_exc,25,0.1883952,0.1883952,0.65771365
458,C_high_BL_0_J000_008.png,C,td_h3_exc,288,0.18540873,0.18540873,0.3899084
459,C_high_BL_0_J000_008.png,C,td_h3_exc,388,0.1817233,0.1817233,0.34380037
460,C_high_BL_0_J000_008.png,C,td_h3_exc,507,0.18039334,0.18039334,0.39719725
461,C_high_BL_0_J000_008.png,C,td_h3_exc,180,0.1796476,0.1796476,0.35477954
462,C_high_BL_0_J000_008.png,C,td_h3_exc,97,0.1745598,0.1745598,0.5473834
463,C_high_BL_0_J000_008.png,C,td_h3_exc,334,0.17308453,0.17308453,0.5301873
464,C_high_BL_0_J000_008.png,C,td_h3_exc,116,0.17195915,0.17195915,0.40800512
465,C_high_BL_0_J000_008.png,C,td_h3_exc,154,0.16892867,0.16892867,0.7434989
466,C_high_BL_0_J000_008.png,C,td_h3_exc,160,0.16418779,0.16418779,0.4215207
467,C_high_BL_0_J000_008.png,C,td_h3_exc,495,0.16410717,0.16410717,0.29822603
468,C_high_BL_0_J000_008.png,C,td_h3_exc,382,0.16295883,0.16295883,0.43408024
469,C_high_BL_0_J000_008.png,C,td_h3_exc,61,0.16268466,0.16268466,0.2922054
470,C_high_BL_0_J000_008.png,C,td_h3_exc,185,0.1623846,0.1623846,0.3574192
471,C_high_BL_0_J000_008.png,C,td_h3_exc,404,0.16217864,0.16217864,0.4985394
472,C_high_BL_0_J000_008.png,C,td_h3_exc,505,0.16034573,0.16034573,0.34657
473,C_high_BL_0_J000_008.png,C,td_h3_exc,491,0.15929022,0.15929022,0.4254424
474,C_high_BL_0_J000_008.png,C,td_h3_exc,435,0.15908624,0.15908624,0.42658564
475,C_high_BL_0_J000_008.png,C,td_h3_exc,486,0.15737604,0.15737604,0.5050511
476,C_high_BL_0_J000_008.png,C,td_h3_exc,124,0.15402004,0.15402004,0.2270945
477,C_high_BL_0_J000_008.png,C,td_h3_exc,385,0.15139844,0.15139844,0.45222455
478,C_high_BL_0_J000_008.png,C,td_h3_exc,89,0.15023059,0.15023059,0.3141939
479,C_high_BL_0_J000_008.png,C,td_h3_exc,440,0.14848642,0.14848642,0.52790505
480,C_high_BL_0_J000_008.png,C,td_h3_exc,319,0.14257473,0.14257473,0.31457958
481,C_high_BL_0_J000_008.png,C,td_h3_exc,112,0.14022769,0.14022769,0.32344586
482,C_high_BL_0_J000_008.png,C,td_h3_exc,0,0.13778977,0.13778977,0.27414188
483,C_high_BL_0_J000_008.png,C,td_h3_exc,302,0.13573915,0.13573915,0.40357095
484,C_high_BL_0_J000_008.png,C,td_h3_exc,106,0.1342759,0.1342759,0.28880855
485,C_high_BL_0_J000_008.png,C,td_h3_exc,423,0.13283858,0.13283858,0.70298433
486,C_high_BL_0_J000_008.png,C,td_h3_exc,147,0.126759,0.126759,0.4297219
487,C_high_BL_0_J000_008.png,C,td_h3_exc,136,0.12364796,0.12364796,0.2331878
488,C_high_BL_0_J000_008.png,C,td_h3_exc,234,0.12357209,0.12357209,0.5969045
489,C_high_BL_0_J000_008.png,C,td_h3_exc,464,0.12330572,0.12330572,0.2604668
490,C_high_BL_0_J000_008.png,C,td_h3_exc,389,0.12042536,0.12042536,0.3034243
491,C_high_BL_0_J000_008.png,C,td_h3_exc,510,0.11311395,0.11311395,0.2555057
492,C_high_BL_0_J000_008.png,C,td_h3_exc,271,0.11246813,0.11246813,0.3262176
493,C_high_BL_0_J000_008.png,C,td_h3_exc,38,0.11044033,0.11044033,0.4024198
494,C_high_BL_0_J000_008.png,C,td_h3_exc,263,0.10348641,0.10348641,0.3210566
495,C_high_BL_0_J000_008.png,C,td_h3_exc,367,0.100523226,0.100523226,0.39401543
496,C_high_BL_0_J000_008.png,C,td_h3_exc,328,0.0959645,0.0959645,0.47574264
497,C_high_BL_0_J000_008.png,C,td_h3_exc,387,0.09507046,0.09507046,0.15926477
498,C_high_BL_0_J000_008.png,C,td_h3_exc,7,0.09425733,0.09425733,0.4490661
499,C_high_BL_0_J000_008.png,C,td_h3_exc,424,0.09220199,0.09220199,0.310575
500,C_high_BL_0_J000_008.png,C,td_h3_exc,198,0.092068344,0.092068344,0.20058873
501,C_high_BL_0_J000_008.png,C,td_h3_exc,54,0.084819764,0.084819764,0.21001855
502,C_high_BL_0_J000_008.png,C,td_h3_exc,410,0.078298464,0.078298464,0.33770648
503,C_high_BL_0_J000_008.png,C,td_h3_exc,357,0.078017056,0.078017056,0.15743564
504,C_high_BL_0_J000_008.png,C,td_h3_exc,370,0.07564249,0.07564249,0.21466354
505,C_high_BL_0_J000_008.png,C,td_h3_exc,47,0.07435703,0.07435703,0.12980154
506,C_high_BL_0_J000_008.png,C,td_h3_exc,451,0.07224963,0.07224963,0.15103623
507,C_high_BL_0_J000_008.png,C,td_h3_exc,247,0.067140676,0.067140676,0.20347458
508,C_high_BL_0_J000_008.png,C,td_h3_exc,341,0.05488917,0.05488917,0.1196969
509,C_high_BL_0_J000_008.png,C,td_h3_exc,460,0.05365373,0.05365373,0.23720254
510,C_high_BL_0_J000_008.png,C,td_h3_exc,126,0.047099963,0.047099963,0.18398815
511,C_high_BL_0_J000_008.png,C,td_h3_exc,21,0.04625712,0.04625712,0.14529274
512,C_high_BL_0_J000_008.png,C,td_h3_exc,65,0.009093412,0.009093412,0.031920824
