contour_type,layer,channel,n_images,mean_contour_mean_activation,sem_contour_mean_activation,mean_background_mean_activation,sem_background_mean_activation,mean_contour_preference_ratio,sem_contour_preference_ratio,mean_activation_on_contour_pct,sem_activation_on_contour_pct,mean_contour_area_pct,mean_contour_enrichment,sem_contour_enrichment,mean_dice_top_activation,sem_dice_top_activation,rank_mean_contour_enrichment
straight,h1_exc,59,25,0.4727404,0.01975391,0.8936492,0.0031592122,0.52841574,0.021441631,0.43871412,0.017723791,0.8271484375000001,0.5303934202959224,0.021427582624971863,6.49409218002481e-05,4.0175083343194726e-05,120
straight,h1_exc,96,25,1.0400984,0.01973341,1.970088,0.00494374,0.52790827,0.009852517,0.4383543,0.008144815,0.8271484375000001,0.5299584205087153,0.009846860994960124,0.0013421084792949658,0.0003007872183937248,121
straight,h1_exc,49,25,1.0895431,0.017534884,2.1854541,0.010138132,0.49816975,0.006600292,0.41377068,0.0054596197,0.8271484375000001,0.5002375237564443,0.006600531750992974,0.0003391359249568511,0.00010221474693295626,122
straight,h1_exc,86,25,1.0810286,0.035694152,2.2394412,0.010756419,0.4828531,0.015906623,0.40106526,0.0131562,0.8271484375000001,0.4848769913639317,0.015905488494748227,0.000230901055289771,8.990663511763957e-05,123
straight,h1_exc,107,25,0.97731507,0.05009409,2.18889,0.00823905,0.44643077,0.022923114,0.3708764,0.01897098,0.8271484375000001,0.4483794629003105,0.022935397820129114,2.886002886000283e-05,2.886002886000283e-05,124
straight,h1_exc,35,25,0.6335218,0.018613752,1.5833637,0.0047020526,0.39997265,0.011543729,0.3324649,0.009563827,0.8271484375000001,0.40194103272965104,0.01156240736893022,0.0012771714620715456,0.0003507086910876524,125
straight,h1_exc,98,25,1.3376226,0.036617525,3.3727715,0.010786492,0.39628407,0.010244955,0.32941344,0.008487692,0.8271484375000001,0.3982519238097073,0.010261389314362674,0.0,0.0,126
straight,h1_exc,124,25,0.45585597,0.01647826,1.1986654,0.0047379853,0.37984356,0.01306045,0.31577876,0.01082277,0.8271484375000001,0.3817679467823855,0.013084435537922769,7.215657977805343e-06,7.215657977805343e-06,127
straight,h1_exc,113,25,0.58864355,0.014540513,2.1266062,0.014371678,0.276942,0.0068769716,0.23044258,0.005708003,0.8271484375000001,0.27859881536014014,0.0069008206521587,0.0003679985568680725,0.000177506163982752,128
straight,td_h1_exc,72,25,8.297254,0.4412573,1.4289093,0.008489138,5.8073063,0.30582535,4.6062684,0.23185115,0.8271484375000001,5.568853676586408,0.28030173616412296,0.12592766302865885,0.0028136617647894304,1
straight,td_h1_exc,61,25,9.1385355,0.48638353,1.8199583,0.005800816,5.0332537,0.27438742,4.017733,0.21076366,0.8271484375000001,4.857330040154592,0.2548075436838302,0.13507663057393815,0.003722189435924776,2
straight,td_h1_exc,25,25,7.687761,0.3257559,1.7669171,0.008487109,4.355796,0.18587309,3.500397,0.1444719,0.8271484375000001,4.231884991174583,0.1746626016384829,0.13367727969682178,0.0023576474635412683,3
straight,td_h1_exc,21,25,3.9122162,0.23188841,0.93239594,0.005396277,4.2025642,0.2517302,3.3768978,0.195977,0.8271484375000001,4.082577764341828,0.23693086751151599,0.11833679083600762,0.005127381689453509,4
straight,td_h1_exc,0,25,5.55349,0.2293148,1.4134096,0.007833252,3.9421518,0.17191269,3.1787949,0.1345203,0.8271484375000001,3.8430766096591147,0.1626314048046483,0.12671416974823962,0.002646207502011727,5
straight,td_h1_exc,64,25,3.4161973,0.18441918,0.9140923,0.0074434183,3.745925,0.20380366,3.023307,0.15969811,0.8271484375000001,3.6550963726220482,0.19307067201453915,0.11270136195534165,0.004432240060995251,6
straight,td_h1_exc,13,25,4.0060053,0.20006396,1.0959423,0.0076142056,3.6699305,0.19107871,2.9644067,0.15036786,0.8271484375000001,3.5838872115511298,0.18179064982076953,0.1123766573463404,0.004365528734185296,7
straight,td_h1_exc,53,25,2.3026817,0.085609704,0.6524936,0.0040090582,3.5413013,0.14257708,2.8657632,0.11232742,0.8271484375000001,3.4646298962684496,0.13580079406420678,0.1142527284205698,0.002687749462027157,8
straight,td_h1_exc,84,25,3.0110683,0.09081851,0.89927095,0.004517396,3.3483396,0.09924331,2.7152896,0.07825747,0.8271484375000001,3.2827115181088056,0.09461115679662394,0.12946333543778346,0.0024678209600759813,9
straight,td_h1_exc,78,25,6.406859,0.26871154,2.023628,0.0072324905,3.1695185,0.13562422,2.572605,0.10740586,0.8271484375000001,3.1102093583824004,0.12985076698227568,0.10906467033452776,0.004366678004677887,10
straight,td_h1_exc,7,25,8.019364,0.18996844,2.556036,0.006174845,3.1398904,0.07780386,2.551048,0.061761353,0.8271484375000001,3.084147603513743,0.07466779745043713,0.11955623703425672,0.0024455137724963797,11
straight,td_h1_exc,29,25,9.043702,0.33080977,2.913922,0.020431345,3.1138422,0.12154602,2.5290601,0.09655669,0.8271484375000001,3.057564973042617,0.11673441669642654,0.1209993686298178,0.00380446778611159,12
straight,td_h1_exc,76,25,1.2809646,0.08787832,0.41253236,0.0032303026,3.1117055,0.21505374,2.5224972,0.17064941,0.8271484375000001,3.049630552711668,0.20631050183129396,0.09946784522404664,0.004908283055139442,13
straight,td_h1_exc,23,25,7.9960766,0.35505337,2.620256,0.0095533645,3.0568125,0.13870744,2.483159,0.11013886,0.8271484375000001,3.0020720690684404,0.13315489456375798,0.10167583656525508,0.005052065146565073,14
straight,td_h1_exc,6,25,3.0250175,0.15873249,1.0209297,0.005264953,2.9770474,0.16736916,2.418499,0.13276722,0.8271484375000001,2.923899510151512,0.16051196199688733,0.10130062235040921,0.005778471353190709,15
straight,td_h1_exc,121,25,3.589639,0.23700938,1.2252519,0.006143346,2.9320376,0.19388197,2.3812656,0.15356159,0.8271484375000001,2.878885461800723,0.18565178593175724,0.10355861244866064,0.007296947402283138,16
straight,td_h1_exc,26,25,3.076381,0.170273,1.0662148,0.004443018,2.891354,0.16300215,2.3506064,0.1297696,0.8271484375000001,2.841819340781531,0.1568879168853497,0.09469107964273953,0.007275181565013918,17
straight,td_h1_exc,20,25,3.6743288,0.098727144,1.3229353,0.007870851,2.7806883,0.076721326,2.2657375,0.06123671,0.8271484375000001,2.739214946683664,0.07403351909847325,0.10921536096956931,0.002989639779572396,18
straight,td_h1_exc,105,25,4.033983,0.109526165,1.4546895,0.0110943625,2.7752519,0.07488241,2.26145,0.059740875,0.8271484375000001,2.7340317346281906,0.072225092705536,0.12861188779640242,0.0024390560597775447,19
straight,td_h1_exc,48,25,2.5408058,0.17144045,0.91663206,0.0033246854,2.7766507,0.1899251,2.2578173,0.15132087,0.8271484375000001,2.7296397745462526,0.18294282224494945,0.0865518174437751,0.007755342904900378,20
straight,td_h1_exc,118,25,1.1479805,0.041748118,0.4324711,0.0035190573,2.6529148,0.09277753,2.163412,0.074047215,0.8271484375000001,2.615506431908605,0.08952106732938747,0.10840804545854747,0.0033380458412057487,21
straight,td_h1_exc,80,25,4.898306,0.20629741,1.847944,0.0029974978,2.6528602,0.113839485,2.1626887,0.09084427,0.8271484375000001,2.614631872352325,0.10982825837414174,0.11926761071514452,0.004229511847408039,22
straight,td_h1_exc,41,25,2.5956604,0.06818555,1.0064013,0.0058268784,2.5796719,0.06693921,2.105549,0.053498507,0.8271484375000001,2.5455516463298267,0.06467824008945126,0.11604868799049725,0.0033585037959752827,23
straight,td_h1_exc,93,25,1.754253,0.039708786,0.7032918,0.010668029,2.5020208,0.05720812,2.0436318,0.045851815,0.8271484375000001,2.4706954509630497,0.055433598651853364,0.1188346712364762,0.003909188290186072,24
straight,td_h1_exc,90,25,2.64253,0.10210943,1.0617056,0.006706426,2.4919732,0.09814363,2.0345922,0.07858192,0.8271484375000001,2.459766655991132,0.09500340559216607,0.08991401861511907,0.0030617500914431523,25
straight,td_h1_exc,57,25,2.943936,0.039830077,1.1843476,0.003762069,2.4860568,0.03378038,2.0311894,0.027048191,0.8271484375000001,2.455652768330567,0.032700528586223805,0.12069580339976235,0.0024497867186622523,26
straight,td_h1_exc,92,25,5.035416,0.2630001,2.0800602,0.008092737,2.4213357,0.12629148,1.9770317,0.10088869,0.8271484375000001,2.3901775567457424,0.1219716894532232,0.10890592585901604,0.004732179476645161,27
straight,td_h1_exc,45,25,3.2489622,0.15298094,1.3528196,0.008636606,2.4010057,0.11107565,1.9612994,0.08891667,0.8271484375000001,2.371157682141715,0.10749783399599408,0.09621358347605645,0.006408357091767782,28
straight,td_h1_exc,94,25,2.932995,0.07236304,1.2316719,0.005467436,2.382107,0.059625886,1.9475266,0.047765806,0.8271484375000001,2.354506594173379,0.057747563055622585,0.10920865811268154,0.0026284949842247433,29
straight,td_h1_exc,28,25,4.4252315,0.10251396,1.9052368,0.0063183573,2.324687,0.05677101,1.9015126,0.04555571,0.8271484375000001,2.298877144395806,0.05507561669598777,0.1139785334174132,0.002288239760780411,30
straight,td_h1_exc,69,25,0.7871108,0.029893946,0.34172526,0.000908794,2.3044398,0.08819033,1.8845402,0.07083311,0.8271484375000001,2.2783579350714898,0.08563530737835157,0.08600342743746188,0.0068897040526379036,31
straight,td_h1_exc,63,25,2.071509,0.0407147,0.91038096,0.011282172,2.2828097,0.051357973,1.8679816,0.041218806,0.8271484375000001,2.2583389401928677,0.04983241459559167,0.11674213042291263,0.0021201861697895804,32
straight,td_h1_exc,99,25,1.5741394,0.025275506,0.69366175,0.008213414,2.2727144,0.036382783,1.8600795,0.029221276,0.8271484375000001,2.2487856110027273,0.035327728617251634,0.12583385947494738,0.0023694557081846905,33
straight,td_h1_exc,1,25,2.7791657,0.06193702,1.2333579,0.0024450265,2.2532148,0.049835823,1.8442296,0.040066253,0.8271484375000001,2.229623437293277,0.048439009604831794,0.11133038693955864,0.00320534980616979,34
straight,td_h1_exc,43,25,1.3630018,0.053758573,0.6250019,0.0037145915,2.183504,0.08829733,1.7873399,0.071045615,0.8271484375000001,2.160845461396257,0.08589221453845389,0.1031694777666608,0.005338438206531703,35
straight,td_h1_exc,62,25,3.7913346,0.054160677,1.8022746,0.006994785,2.1042511,0.030692361,1.724625,0.024727132,0.8271484375000001,2.085024630978052,0.029894430299216228,0.1131848110398546,0.0026566600161686497,36
straight,td_h1_exc,83,25,2.2091308,0.04789584,1.0736867,0.005523182,2.059314,0.047152746,1.6882102,0.03800193,0.8271484375000001,2.041000438817332,0.04594329863823654,0.11202309010542795,0.0036440412303762565,37
straight,td_h1_exc,40,25,2.0178206,0.04902602,1.0127997,0.004205174,1.9932789,0.049793348,1.6349082,0.040170394,0.8271484375000001,1.976559449567259,0.04856491413827644,0.07844863353469969,0.0037084714885504077,38
straight,td_h1_exc,22,25,2.9360516,0.096040286,1.475181,0.0048904284,1.9918752,0.06657447,1.6334654,0.05368307,0.8271484375000001,1.9748153400934365,0.06490137253009894,0.11335798683132194,0.00454444455672418,39
straight,td_h1_exc,2,25,1.5404354,0.05712859,0.8244799,0.0037029225,1.8701043,0.07100212,1.5349972,0.057414297,0.8271484375000001,1.855769934258829,0.06941232434050235,0.07372237755923719,0.005749223129520595,40
straight,td_h1_exc,123,25,1.1672852,0.02273401,0.67846894,0.0031233996,1.72178,0.03519514,1.4155173,0.028528566,0.8271484375000001,1.7113219474702632,0.034490260260094614,0.07236583385940978,0.002879654048693697,41
straight,td_h1_exc,47,25,1.4521194,0.036028627,0.8449972,0.0050613214,1.7204971,0.044236608,1.4143624,0.0358805,0.8271484375000001,1.7099257917075528,0.043378548066188856,0.06445747271573513,0.0043192448894396945,42
straight,td_h1_exc,82,25,1.7383652,0.11884112,1.0316015,0.010629287,1.6898952,0.11733557,1.3876615,0.095053464,0.8271484375000001,1.677645008472708,0.11491705831558657,0.03413727789299708,0.00375292665361539,43
straight,td_h1_exc,65,25,1.7125728,0.05162707,1.0250862,0.007274762,1.6720196,0.05136041,1.3749413,0.04161535,0.8271484375000001,1.6622667866941563,0.05031182320450868,0.04770271489127112,0.005393091736892737,44
straight,td_h1_exc,58,25,1.822756,0.025434092,1.0954595,0.007262639,1.6646018,0.02245763,1.3692644,0.01822748,0.8271484375000001,1.6554033798538006,0.02203652781406369,0.11043564535031077,0.0030550664707893055,45
straight,td_h1_exc,91,25,0.9513768,0.024737526,0.5836888,0.008595179,1.6377199,0.04805507,1.3471591,0.03901202,0.8271484375000001,1.6286787385188364,0.04716446979019868,0.08526021466574793,0.0052962417544371535,46
straight,td_h1_exc,108,25,1.7998317,0.027898015,1.1117501,0.006177246,1.6187793,0.02311485,1.3320668,0.018769216,0.8271484375000001,1.6104325735055138,0.02269147244169161,0.10407143501388645,0.003525994107972382,47
straight,td_h1_exc,24,25,0.9382169,0.028282452,0.5807304,0.0053104325,1.6191397,0.05240108,1.3320053,0.042497832,0.8271484375000001,1.610358259060205,0.05137872646558052,0.07155768016589559,0.006125219225283352,48
straight,td_h1_exc,54,25,1.8353517,0.0734667,1.1430917,0.0032132238,1.6065668,0.06513028,1.321556,0.05281068,0.8271484375000001,1.5977252040135181,0.06384667807607411,0.04278885180838568,0.003946658203500228,49
straight,td_h1_exc,85,25,0.5627578,0.011135435,0.36713833,0.00980453,1.5522456,0.040286973,1.2778385,0.032759707,0.8271484375000001,1.5448720510589329,0.039605594635406055,0.09179711597535013,0.006516389513932661,50
straight,td_h1_exc,18,25,0.88653296,0.036532305,0.5788106,0.0049551497,1.5356636,0.06658609,1.263907,0.05408019,0.8271484375000001,1.5280291037271405,0.0653814795337025,0.04718318751686914,0.0051474722488734125,51
straight,td_h1_exc,3,25,0.7429773,0.02572814,0.48850834,0.003387892,1.5250539,0.056202903,1.2554833,0.04572386,0.8271484375000001,1.5178452201292234,0.05527890443607814,0.04412374853427967,0.005448976474718312,52
straight,td_h1_exc,75,25,0.8118646,0.024973765,0.5409894,0.0067843115,1.5044342,0.046450354,1.2388729,0.03779598,0.8271484375000001,1.4977635903542952,0.04569431458530559,0.07398214124643818,0.005698041363843539,53
straight,td_h1_exc,50,25,1.0956926,0.04604707,0.8033184,0.0035658898,1.3654265,0.058894683,1.1254483,0.047915503,0.8271484375000001,1.3606365449203666,0.057928541021276654,0.03358888788668388,0.0033434927809564362,54
straight,td_h1_exc,77,25,0.5474287,0.00559058,0.41495898,0.0038707918,1.3206531,0.013853481,1.0894555,0.011301028,0.8271484375000001,1.3171221224138656,0.013662635301056122,0.08956731041416749,0.002847817007289539,55
straight,td_h1_exc,102,25,3.5927308,0.08240514,2.7402825,0.007721618,1.3120677,0.03171104,1.0823182,0.025866255,0.8271484375000001,1.308493319458674,0.03127159953209131,0.019172003247028797,0.002386230021139985,56
straight,td_h1_exc,87,25,0.4594368,0.013130215,0.35533908,0.0020932297,1.2932767,0.036421858,1.0669285,0.029733868,0.8271484375000001,1.2898876163049593,0.0359474381854515,0.05069721295206034,0.006357755648663055,57
straight,td_h1_exc,14,25,0.8012466,0.045347966,0.627563,0.003976017,1.2791362,0.074286856,1.0547072,0.060564097,0.8271484375000001,1.2751122892717384,0.07322034907041162,0.035796879227892306,0.0062092759849776006,58
straight,td_h1_exc,51,25,0.6804158,0.03814798,0.5365153,0.0030589493,1.2725645,0.07421866,1.0493411,0.06060526,0.8271484375000001,1.2686248791662482,0.07327011547750875,0.045335979074550975,0.005604609925508086,59
straight,td_h1_exc,10,25,0.742913,0.012259683,0.5948204,0.0032711616,1.2487345,0.01874828,1.0307112,0.015323139,0.8271484375000001,1.2461018287587569,0.01852525904402619,0.03260034274372454,0.001965619048337748,60
straight,td_h1_exc,125,25,0.53745985,0.008052893,0.434233,0.0024560136,1.2391015,0.020733992,1.0228283,0.016948912,0.8271484375000001,1.2365716511326814,0.020490775300965755,0.03613601515284916,0.002927342878362239,61
straight,td_h1_exc,88,25,1.0224224,0.019990612,0.82747406,0.002740542,1.2351872,0.02299169,1.019614,0.018785944,0.8271484375000001,1.2326855838556516,0.022711696224599835,0.03935375348919197,0.0036857824837368005,62
straight,td_h1_exc,60,25,0.73107684,0.018153591,0.6051898,0.012283714,1.2105294,0.024489563,0.9994498,0.02000985,0.8271484375000001,1.2083076210268504,0.024191363785472677,0.022923927389948022,0.0020774423859498308,63
straight,td_h1_exc,34,25,0.46942884,0.005970257,0.39120308,0.004377493,1.2034311,0.01997713,0.99367934,0.016334506,0.8271484375000001,1.2013313128402725,0.01974797325007664,0.06406034992030837,0.002797340022320099,64
straight,td_h1_exc,55,25,1.0898056,0.017565064,0.9062028,0.00264942,1.2032219,0.020616854,0.9935041,0.016856667,0.8271484375000001,1.2011194466284376,0.020379252374890897,0.009806079191837461,0.0011157022783113515,65
straight,td_h1_exc,101,25,0.58237785,0.019924281,0.4981146,0.0019375597,1.1706638,0.04146213,0.96666926,0.03388775,0.8271484375000001,1.1686768330384065,0.04096936855392675,0.0209326237936133,0.0027527774589285515,66
straight,td_h1_exc,120,25,0.29149115,0.0046412535,0.25021613,0.0012819353,1.1648037,0.017102053,0.96210665,0.013995135,0.8271484375000001,1.1631607826605102,0.016919737667423343,0.02708758004868126,0.002497269278497663,67
straight,td_h1_exc,111,25,0.44829038,0.013567004,0.39674065,0.0018676928,1.1310916,0.035236597,0.93436563,0.02885332,0.8271484375000001,1.1296226463979577,0.03488288052871026,0.028566789934131354,0.002502307063772094,68
straight,td_h1_exc,8,25,0.64635,0.014939751,0.57604283,0.0018679437,1.1223737,0.026245289,0.9273191,0.02146339,0.8271484375000001,1.1211036231326283,0.025948655565028896,0.01116983854964267,0.0025629962288354373,69
straight,td_h1_exc,17,25,0.6371056,0.01580299,0.58197385,0.005200449,1.0960798,0.027446644,0.9057783,0.022487907,0.8271484375000001,1.095061341865418,0.027187267895247186,0.009315414449346698,0.0012233360226584526,70
straight,td_h1_exc,12,25,0.43071738,0.013181996,0.39904258,0.008044463,1.0841547,0.03310864,0.895955,0.027104001,0.8271484375000001,1.0831853446931015,0.03276800197126539,0.011227563813465114,0.002085460392771649,71
straight,td_h1_exc,46,25,0.44627395,0.01275704,0.41550142,0.0018571977,1.0753031,0.03210593,0.88871413,0.026286034,0.8271484375000001,1.074431269062882,0.03177910099320666,0.01694958058986475,0.002967123687239092,72
straight,td_h1_exc,79,25,0.56052405,0.00819846,0.52611214,0.0059492583,1.0679721,0.018241368,0.88282096,0.014945047,0.8271484375000001,1.067306553931707,0.01806815601977781,0.056094525119458734,0.004221924070314399,73
straight,td_h1_exc,117,25,0.3503866,0.0038872717,0.33126876,0.0022135847,1.057372,0.007770362,0.87417895,0.0063690995,0.8271484375000001,1.0568585949237592,0.007700068068289608,0.008536103864859583,0.0017032992959170098,74
straight,td_h1_exc,15,25,0.59346825,0.009827123,0.56216913,0.008379312,1.0555692,0.007342391,0.87270254,0.0060174614,0.8271484375000001,1.0550736790888227,0.007274947130801521,0.0036872012266585302,0.0005163608741855855,75
straight,td_h1_exc,89,25,0.49879038,0.011186406,0.47820553,0.010112891,1.043664,0.011011253,0.86293364,0.009025627,0.8271484375000001,1.0432633347022013,0.010911737077308614,0.008463966807965666,0.0011039760199446414,76
straight,td_h1_exc,52,25,0.4897172,0.011868429,0.48846027,0.0037168846,1.0020804,0.02189019,0.828777,0.01795962,0.8271484375000001,1.0019688652892502,0.02171269270410245,0.039144761665245886,0.002751444310001543,77
straight,td_h1_exc,97,25,0.47484457,0.005747935,0.4768971,0.0026524495,0.9959536,0.0116246035,0.823807,0.00953579,0.8271484375000001,0.9959602965159654,0.011528511222633844,0.008817483289379367,0.001096202692393924,78
straight,td_h1_exc,115,25,0.35532987,0.00578812,0.40678388,0.0018734197,0.8734447,0.013426418,0.723196,0.011038692,0.8271484375000001,0.8743243742068103,0.01334547889349357,0.0027419500315660305,0.0005749933237303095,79
straight,td_h1_exc,32,25,0.13433824,0.0024311861,0.15625972,0.0009011989,0.8594,0.013969422,0.7116472,0.011487676,0.8271484375000001,0.8603621247999017,0.0138882880273865,0.00052674303237979,0.00026428424745082957,80
straight,td_h1_exc,110,25,0.53166914,0.019197464,0.632481,0.0059575373,0.837252,0.024725828,0.69336534,0.020325784,0.8271484375000001,0.838259823515681,0.024573321026234926,0.002330657526831126,0.0008353325333876468,81
straight,td_h1_exc,71,25,0.3928044,0.009545329,0.4685754,0.006363797,0.8366599,0.013486519,0.69294846,0.011092045,0.8271484375000001,0.8377558648118046,0.013409981097738262,0.0015730121376359555,0.0003380469041070749,82
straight,td_h1_exc,103,25,0.17082153,0.005251485,0.204797,0.00208956,0.83394384,0.023761144,0.69065195,0.01954303,0.8271484375000001,0.834979377749371,0.0236269913578898,0.006595077552048243,0.0016316545589044017,83
straight,td_h1_exc,74,25,0.32229263,0.011452581,0.4048005,0.0046559456,0.7929704,0.022188867,0.6569488,0.018261213,0.8271484375000001,0.7942332259789385,0.022077309581058233,0.0033841351316742456,0.0006913400221681038,84
straight,td_h1_exc,114,25,0.40157974,0.0074702823,0.51634794,0.0059447656,0.77755785,0.011208288,0.64432067,0.009228214,0.8271484375000001,0.7789662236569638,0.011156660177712371,2.8862631911221374e-05,2.8862631911221374e-05,85
straight,td_h1_exc,67,25,0.19302261,0.0035915351,0.26496452,0.0030860726,0.73032266,0.015283716,0.60539746,0.012590531,0.8271484375000001,0.7319090786016098,0.015221610368395562,0.002713056163040186,0.0006646257955987509,86
straight,td_h1_exc,104,25,0.297384,0.012307395,0.41217557,0.0058431285,0.7179127,0.023596816,0.5951178,0.01944446,0.8271484375000001,0.7194812832696417,0.023507824155079796,0.00733829552986463,0.0013396299818094085,87
straight,td_h1_exc,38,25,0.30696097,0.008066832,0.42918557,0.005681778,0.71406126,0.014535085,0.59200025,0.011976814,0.8271484375000001,0.7157122507231555,0.014479642687706542,0.00031748895102343507,0.00015804597177804453,88
straight,td_h1_exc,122,25,0.37698814,0.009749175,0.541744,0.0017275794,0.69575584,0.017765837,0.5768935,0.014645187,0.8271484375000001,0.697448559180289,0.017705633788415095,1.4431315955610687e-05,9.989626124182175e-06,89
straight,td_h1_exc,19,25,0.15541242,0.005204907,0.22793001,0.00231096,0.6830365,0.023853976,0.5663643,0.01967263,0.8271484375000001,0.6847190556170217,0.02378367645224892,0.01049156669972897,0.001273674350122882,90
straight,td_h1_exc,66,25,0.3479621,0.018089065,0.51003426,0.0029954317,0.68166536,0.03499586,0.565126,0.028859513,0.8271484375000001,0.6832219590926367,0.03489036601044604,0.008839181022811546,0.0016655384043323632,91
straight,td_h1_exc,106,25,0.29503223,0.005378529,0.43641675,0.0020240177,0.67599356,0.011875609,0.56062645,0.009794062,0.8271484375000001,0.6777821644671207,0.011840755081695627,0.005945702173711602,0.0009373113790831091,92
straight,td_h1_exc,37,25,0.5421148,0.016820816,0.83148986,0.006702195,0.652217,0.019963153,0.5409713,0.016456585,0.8271484375000001,0.6540195541849311,0.019895565603514843,0.0024749472589262658,0.0005553642765397433,93
straight,td_h1_exc,31,25,0.27499413,0.009127477,0.42480308,0.008515504,0.64374155,0.011820161,0.53402054,0.009757552,0.8271484375000001,0.645616303152005,0.011796615564803796,0.003016145034722633,0.0005475031557746633,94
straight,td_h1_exc,73,25,0.12553887,0.004938686,0.19457215,0.003519287,0.6430004,0.019587815,0.533369,0.016160036,0.8271484375000001,0.6448286181680768,0.019537043967910082,0.0003102641823663649,0.00017224140343224394,95
straight,td_h1_exc,42,25,0.23582081,0.007051911,0.36638433,0.005222418,0.6418482,0.013644238,0.5324506,0.011256689,0.8271484375000001,0.6437183548209255,0.013609031624031915,0.0019915216018742744,0.0006253697445236662,96
straight,td_h1_exc,9,25,0.19048843,0.007432898,0.30026993,0.001803582,0.6341453,0.024394192,0.52602667,0.020124989,0.8271484375000001,0.6359519778925159,0.02433056386334992,0.0009019572472256679,0.0004213855709793735,97
straight,td_h1_exc,95,25,0.3656062,0.017800815,0.6017639,0.0041471464,0.6075935,0.029183608,0.5040666,0.024078414,0.8271484375000001,0.6094027978572679,0.029110147554879548,0.0022440696310974616,0.000791058500051031,98
straight,td_h1_exc,100,25,0.3557533,0.01567019,0.5985428,0.0028957077,0.59397596,0.025540834,0.49285454,0.021095326,0.8271484375000001,0.5958477631900311,0.02550367721510401,0.002900694507077748,0.0007970580764741206,99
straight,td_h1_exc,81,25,0.31582654,0.0072762845,0.53819233,0.0023389934,0.5866492,0.012890079,0.4868834,0.010646797,0.8271484375000001,0.5886287815310699,0.012871688606024806,0.000230901055289771,0.00015675037816494707,100
straight,td_h1_exc,4,25,0.75154227,0.026518913,1.3304006,0.0038075724,0.5642996,0.019012528,0.4683883,0.015699133,0.8271484375000001,0.5662687259747661,0.01897982530656122,0.00046901776855734733,0.00023288435983307313,101
straight,td_h1_exc,107,25,0.2720885,0.0049876706,0.49451157,0.0033889594,0.5503499,0.009716895,0.45690492,0.008030547,0.8271484375000001,0.5523856075300428,0.009708712749946573,0.0,0.0,102
straight,td_h1_exc,30,25,0.13805005,0.0071438984,0.25041503,0.0030899835,0.54736024,0.023667915,0.4543575,0.019548489,0.8271484375000001,0.5493058485257142,0.02363359209893969,0.0012843871200493512,0.0007497516565827696,103
straight,td_h1_exc,36,25,0.3556673,0.011838809,0.6553737,0.0072056586,0.5421511,0.016600857,0.45009884,0.013706767,0.8271484375000001,0.5441572499609116,0.016571109342339584,0.002373935205627842,0.000612594708413213,104
straight,td_h1_exc,5,25,0.115992635,0.0031119783,0.2222792,0.0012048405,0.52245367,0.014644476,0.43382514,0.012107665,0.8271484375000001,0.524482821954784,0.014637837154217015,0.0001515288175339122,0.00012483991964017224,105
straight,td_h1_exc,44,25,0.09690183,0.0046627247,0.18648678,0.0011210635,0.51834077,0.02355789,0.43036833,0.019464212,0.8271484375000001,0.5203036475753356,0.023531703046143732,7.215657977805343e-05,3.7551474690434834e-05,106
straight,td_h1_exc,127,25,0.12986614,0.0050031743,0.2575094,0.0030866654,0.5041139,0.01803773,0.4186408,0.014917453,0.8271484375000001,0.5061253423651617,0.01803479511218528,0.00021646973933416028,0.00010257492023220345,107
straight,td_h1_exc,59,25,0.11525714,0.003981896,0.2286962,0.0011187163,0.503361,0.016597586,0.41802627,0.013728312,0.8271484375000001,0.5053824285053418,0.01659715599137683,0.00014431315955610685,6.829510051766514e-05,108
straight,td_h1_exc,96,25,0.53716964,0.014188111,1.1030838,0.0031770035,0.4867804,0.012461082,0.40433055,0.010307507,0.8271484375000001,0.4888246501027316,0.012461495372858487,0.0,0.0,109
straight,td_h1_exc,86,25,0.32561356,0.008323489,0.69034654,0.005587259,0.47078407,0.009829812,0.39110446,0.008133255,0.8271484375000001,0.4728346571792554,0.009832883727254018,0.000230901055289771,7.829903279224723e-05,110
straight,td_h1_exc,109,25,0.12782553,0.005616605,0.27503195,0.0017651063,0.46541804,0.020784948,0.38660836,0.01719708,0.8271484375000001,0.4673990060265161,0.020790801320238382,8.658789573366411e-05,7.299355235491336e-05,111
straight,td_h1_exc,33,25,0.14900711,0.006988279,0.32149374,0.0017938846,0.46392804,0.021993604,0.38536668,0.018194918,0.8271484375000001,0.46589784601639395,0.02199716014964014,0.0,0.0,112
straight,td_h1_exc,116,25,0.114671685,0.0054380656,0.24885476,0.002008427,0.46153632,0.021957891,0.38338745,0.018163566,0.8271484375000001,0.46350500778228954,0.021959257926069325,0.00221520699918624,0.0005886513258122373,113
straight,td_h1_exc,124,25,0.28384805,0.010923964,0.6593625,0.0034361691,0.4300898,0.015790796,0.3573919,0.013074171,0.8271484375000001,0.4320770672621471,0.01580631687280021,0.00025976368720099233,0.00013662196250559686,114
straight,td_h1_exc,39,25,0.23348783,0.007420498,0.5477151,0.004383832,0.42547005,0.011793028,0.35358432,0.0097661745,0.8271484375000001,0.4274738441138898,0.01180703924747966,0.0,0.0,115
straight,td_h1_exc,56,25,0.19803393,0.014725092,0.48659557,0.0015442421,0.4077087,0.03071171,0.3387402,0.02541554,0.8271484375000001,0.40952768958893393,0.030726696223710225,0.0005556056642910114,0.00024356631374229152,116
