filename,contour_type,layer,channel,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,rank_contour_enrichment
straight_high_BL_0_J000_000.png,straight,td_h1_exc,99,1.6019896,0.70964885,2.2574399,1.8480169,0.8271484375000001,2.2342021721571217,12
straight_high_BL_0_J000_000.png,straight,td_h1_exc,13,2.6025946,1.1678641,2.2285082,1.8247647,0.8271484375000001,2.2060909792690415,13
straight_high_BL_0_J000_000.png,straight,td_h1_exc,105,3.3818688,1.5268221,2.2149725,1.8138822,0.8271484375000001,2.1929343362665756,14
straight_high_BL_0_J000_000.png,straight,td_h1_exc,20,3.018249,1.3809762,2.185591,1.7902519,0.8271484375000001,2.1643658481047297,15
straight_high_BL_0_J000_000.png,straight,td_h1_exc,62,3.9058278,1.7899119,2.1821342,1.7874708,0.8271484375000001,2.161003654142647,16
straight_high_BL_0_J000_000.png,straight,td_h1_exc,23,5.762929,2.7083404,2.127845,1.743776,0.8271484375000001,2.1081777630771215,17
straight_high_BL_0_J000_000.png,straight,td_h1_exc,29,6.4568887,3.0478663,2.1184947,1.7362467,0.8271484375000001,2.0990750938394727,18
straight_high_BL_0_J000_000.png,straight,td_h1_exc,21,1.9520568,0.9283273,2.1027677,1.7235794,0.8271484375000001,2.083760674335644,19
straight_high_BL_0_J000_000.png,straight,td_h1_exc,93,1.5201759,0.72691244,2.0912778,1.7143228,0.8271484375000001,2.07256969481849,20
straight_high_BL_0_J000_000.png,straight,td_h1_exc,41,2.038638,0.9777119,2.0851111,1.709354,0.8271484375000001,2.066562596077286,21
straight_high_BL_0_J000_000.png,straight,td_h1_exc,28,3.9564693,1.9122416,2.0690217,1.6963878,0.8271484375000001,2.0508867216265285,22
straight_high_BL_0_J000_000.png,straight,td_h1_exc,64,1.8574387,0.90659326,2.0488114,1.680096,0.8271484375000001,2.031190453555545,23
straight_high_BL_0_J000_000.png,straight,td_h1_exc,1,2.490431,1.2302403,2.0243452,1.6603659,0.8271484375000001,2.0073373094740887,24
straight_high_BL_0_J000_000.png,straight,td_h1_exc,118,0.78897125,0.41938636,1.8812516,1.5448138,0.8271484375000001,1.8676378549019488,25
straight_high_BL_0_J000_000.png,straight,td_h1_exc,40,1.8867,1.0286409,1.8341678,1.5067328,0.8271484375000001,1.8215990443052101,26
straight_high_BL_0_J000_000.png,straight,td_h1_exc,6,1.9491049,1.0629418,1.8336892,1.5063457,0.8271484375000001,1.8211310840928185,27
straight_high_BL_0_J000_000.png,straight,td_h1_exc,123,1.1969235,0.6594595,1.8150069,1.4912275,0.8271484375000001,1.8028535411006104,28
straight_high_BL_0_J000_000.png,straight,td_h1_exc,90,2.01646,1.1270102,1.7892118,1.4703456,0.8271484375000001,1.7776079019245659,29
straight_high_BL_0_J000_000.png,straight,td_h1_exc,80,3.2163455,1.8564684,1.7325076,1.4244105,0.8271484375000001,1.722073548810542,30
straight_high_BL_0_J000_000.png,straight,td_h1_exc,83,1.75962,1.080113,1.6291072,1.3405378,0.8271484375000001,1.62067376241284,31
straight_high_BL_0_J000_000.png,straight,td_h1_exc,121,2.0159287,1.2529861,1.6088996,1.3241296,0.8271484375000001,1.6008366883278418,32
straight_high_BL_0_J000_000.png,straight,td_h1_exc,65,1.593821,0.9908239,1.6085815,1.3238716,0.8271484375000001,1.6005248109334425,33
straight_high_BL_0_J000_000.png,straight,td_h1_exc,47,1.3284383,0.84772277,1.5670669,1.2901456,0.8271484375000001,1.5597510211186827,34
straight_high_BL_0_J000_000.png,straight,td_h1_exc,69,0.5301034,0.3414304,1.5525957,1.278384,0.8271484375000001,1.5455314872734738,35
straight_high_BL_0_J000_000.png,straight,td_h1_exc,108,1.734006,1.1356659,1.5268629,1.2574624,0.8271484375000001,1.5202378558736147,36
straight_high_BL_0_J000_000.png,straight,td_h1_exc,92,3.1017601,2.04604,1.5159822,1.2486131,0.8271484375000001,1.5095393371035324,37
straight_high_BL_0_J000_000.png,straight,td_h1_exc,58,1.7044699,1.1329507,1.504452,1.2392343,0.8271484375000001,1.498200633774336,38
straight_high_BL_0_J000_000.png,straight,td_h1_exc,22,2.270206,1.5145959,1.4988856,1.2347058,0.8271484375000001,1.492725773118861,39
straight_high_BL_0_J000_000.png,straight,td_h1_exc,26,1.6354176,1.1008843,1.485549,1.2238542,0.8271484375000001,1.4796064574015846,40
straight_high_BL_0_J000_000.png,straight,td_h1_exc,45,2.0280514,1.373013,1.477081,1.2169628,0.8271484375000001,1.4712749785231924,41
straight_high_BL_0_J000_000.png,straight,td_h1_exc,24,0.7454752,0.53500384,1.3934015,1.1488117,0.8271484375000001,1.388882130447207,42
straight_high_BL_0_J000_000.png,straight,td_h1_exc,43,0.9194594,0.66191137,1.3890975,1.1453036,0.8271484375000001,1.3846409437732752,43
straight_high_BL_0_J000_000.png,straight,td_h1_exc,46,0.55223423,0.4030631,1.3700938,1.1298124,0.8271484375000001,1.365912446822159,44
straight_high_BL_0_J000_000.png,straight,td_h1_exc,48,1.2714639,0.9286989,1.3690809,1.1289865,0.8271484375000001,1.3649139779735455,45
straight_high_BL_0_J000_000.png,straight,td_h1_exc,10,0.821699,0.61945343,1.3264904,1.0942492,0.8271484375000001,1.3229176114782448,46
straight_high_BL_0_J000_000.png,straight,td_h1_exc,54,1.4916067,1.1437662,1.3041186,1.075993,0.8271484375000001,1.3008462327512065,47
straight_high_BL_0_J000_000.png,straight,td_h1_exc,60,0.88573223,0.68275076,1.2972995,1.0704271,0.8271484375000001,1.2941172329616906,48
straight_high_BL_0_J000_000.png,straight,td_h1_exc,76,0.5174587,0.4064924,1.2729849,1.0505751,0.8271484375000001,1.2701167974305683,49
straight_high_BL_0_J000_000.png,straight,td_h1_exc,111,0.48972473,0.39177442,1.2500172,1.0318159,0.8271484375000001,1.2474373730810846,50
straight_high_BL_0_J000_000.png,straight,td_h1_exc,77,0.5387449,0.4332218,1.2435776,1.0265552,0.8271484375000001,1.2410773225196936,51
straight_high_BL_0_J000_000.png,straight,td_h1_exc,2,0.99036777,0.79739374,1.242006,1.0252709,0.8271484375000001,1.2395247092249313,52
straight_high_BL_0_J000_000.png,straight,td_h1_exc,8,0.7109683,0.58488053,1.2155787,1.0036744,0.8271484375000001,1.2134150658994298,53
straight_high_BL_0_J000_000.png,straight,td_h1_exc,18,0.69971347,0.5805228,1.2053162,0.99528515,0.8271484375000001,1.2032727092665876,54
straight_high_BL_0_J000_000.png,straight,td_h1_exc,102,3.2544472,2.7251856,1.1942112,0.9862055,0.8271484375000001,1.1922956770655087,55
straight_high_BL_0_J000_000.png,straight,td_h1_exc,85,0.5038561,0.42534375,1.1845857,0.9783345,0.8271484375000001,1.182779813516518,56
straight_high_BL_0_J000_000.png,straight,td_h1_exc,120,0.3027685,0.2559876,1.1827466,0.9768304,0.8271484375000001,1.1809614414808718,57
straight_high_BL_0_J000_000.png,straight,td_h1_exc,91,0.748737,0.64991456,1.1520544,0.951723,0.8271484375000001,1.150607224642821,58
straight_high_BL_0_J000_000.png,straight,td_h1_exc,75,0.6509393,0.5736397,1.1347529,0.93756413,0.8271484375000001,1.133489565786531,59
straight_high_BL_0_J000_000.png,straight,td_h1_exc,88,0.92603517,0.82681334,1.1200051,0.92549175,0.8271484375000001,1.1188943810963579,60
straight_high_BL_0_J000_000.png,straight,td_h1_exc,110,0.7003918,0.6340402,1.104649,0.91291845,0.8271484375000001,1.1036936008372076,61
straight_high_BL_0_J000_000.png,straight,td_h1_exc,117,0.3715112,0.33837968,1.0979122,0.90740144,0.8271484375000001,1.0970236905725086,62
straight_high_BL_0_J000_000.png,straight,td_h1_exc,55,0.9861032,0.9308399,1.0593692,0.87582546,0.8271484375000001,1.058849191306128,63
straight_high_BL_0_J000_000.png,straight,td_h1_exc,15,0.64817333,0.61340606,1.056679,0.8736208,0.8271484375000001,1.0561838213745085,64
straight_high_BL_0_J000_000.png,straight,td_h1_exc,103,0.20256834,0.19275697,1.0509001,0.86888456,0.8271484375000001,1.0504578302385617,65
straight_high_BL_0_J000_000.png,straight,td_h1_exc,66,0.5114494,0.5033298,1.0161318,0.8403796,0.8271484375000001,1.015996098761378,66
straight_high_BL_0_J000_000.png,straight,td_h1_exc,125,0.46003374,0.45287326,1.0158112,0.8401169,0.8271484375000001,1.0156785285956853,67
straight_high_BL_0_J000_000.png,straight,td_h1_exc,89,0.5336358,0.5279951,1.0106832,0.8359112,0.8271484375000001,1.0105939470455862,68
straight_high_BL_0_J000_000.png,straight,td_h1_exc,3,0.5119225,0.50939006,1.0049715,0.8312263,0.8271484375000001,1.004929999910697,69
straight_high_BL_0_J000_000.png,straight,td_h1_exc,17,0.5627928,0.5639357,0.9979733,0.8254859,0.8271484375000001,0.997990007281347,70
straight_high_BL_0_J000_000.png,straight,td_h1_exc,50,0.79053104,0.79594207,0.99320173,0.82157147,0.8271484375000001,0.9932575848870775,71
straight_high_BL_0_J000_000.png,straight,td_h1_exc,74,0.4170156,0.4201015,0.99265444,0.8211224,0.8271484375000001,0.9927146818627232,72
straight_high_BL_0_J000_000.png,straight,td_h1_exc,95,0.5835498,0.5999683,0.9726344,0.8046951,0.8271484375000001,0.9728545484509673,73
straight_high_BL_0_J000_000.png,straight,td_h1_exc,52,0.47044137,0.48379076,0.9724067,0.8045082,0.8271484375000001,0.9726285670487407,74
straight_high_BL_0_J000_000.png,straight,td_h1_exc,34,0.40134016,0.41310573,0.97151923,0.80378,0.8271484375000001,0.9717482051893648,75
straight_high_BL_0_J000_000.png,straight,td_h1_exc,87,0.347857,0.36115712,0.96317357,0.79693025,0.8271484375000001,0.9634670244674631,76
straight_high_BL_0_J000_000.png,straight,td_h1_exc,97,0.4686445,0.4931253,0.9503558,0.78640825,0.8271484375000001,0.9507462027407202,77
straight_high_BL_0_J000_000.png,straight,td_h1_exc,37,0.7911157,0.8334399,0.9492175,0.7854737,0.8271484375000001,0.9496163677899832,78
straight_high_BL_0_J000_000.png,straight,td_h1_exc,79,0.5266531,0.57387847,0.91770846,0.7595981,0.8271484375000001,0.9183334365667611,79
straight_high_BL_0_J000_000.png,straight,td_h1_exc,71,0.41027156,0.45686817,0.89800864,0.7434136,0.8271484375000001,0.8987668772087908,80
straight_high_BL_0_J000_000.png,straight,td_h1_exc,12,0.37632602,0.42110774,0.8936573,0.7398382,0.8271484375000001,0.8944442622872454,81
straight_high_BL_0_J000_000.png,straight,td_h1_exc,9,0.26837733,0.30544308,0.87864923,0.72750366,0.8271484375000001,0.8795321559749446,82
straight_high_BL_0_J000_000.png,straight,td_h1_exc,115,0.35703477,0.40966383,0.8715311,0.7216524,0.8271484375000001,0.8724581310088148,83
straight_high_BL_0_J000_000.png,straight,td_h1_exc,101,0.4334767,0.49893793,0.8687988,0.71940637,0.8271484375000001,0.8697427511622894,84
straight_high_BL_0_J000_000.png,straight,td_h1_exc,114,0.42641976,0.4955778,0.8604497,0.7125422,0.8271484375000001,0.8614441318245271,85
straight_high_BL_0_J000_000.png,straight,td_h1_exc,32,0.1294392,0.15090086,0.8577764,0.71034414,0.8271484375000001,0.8587867605968769,86
straight_high_BL_0_J000_000.png,straight,td_h1_exc,122,0.46351302,0.5456317,0.849498,0.70353675,0.8271484375000001,0.8505568148166152,87
straight_high_BL_0_J000_000.png,straight,td_h1_exc,104,0.33769125,0.41019267,0.82325035,0.6819472,0.8271484375000001,0.8244556025574595,88
straight_high_BL_0_J000_000.png,straight,td_h1_exc,100,0.46156564,0.57125115,0.80799073,0.6693915,0.8271484375000001,0.8092761521755603,89
straight_high_BL_0_J000_000.png,straight,td_h1_exc,51,0.43312618,0.5365348,0.8072658,0.66879475,0.8271484375000001,0.808554683489625,90
straight_high_BL_0_J000_000.png,straight,td_h1_exc,82,0.8553042,1.0910603,0.78392017,0.64957935,0.8271484375000001,0.7853237809286489,91
straight_high_BL_0_J000_000.png,straight,td_h1_exc,73,0.16630019,0.21477307,0.7743065,0.6416643,0.8271484375000001,0.7757547368073231,92
straight_high_BL_0_J000_000.png,straight,td_h1_exc,56,0.3720633,0.482841,0.77057105,0.63858855,0.8271484375000001,0.7720362041864364,93
straight_high_BL_0_J000_000.png,straight,td_h1_exc,42,0.25699544,0.35172194,0.73067784,0.6057283,0.8271484375000001,0.7323090916252935,94
straight_high_BL_0_J000_000.png,straight,td_h1_exc,112,0.25546443,0.35234115,0.72504854,0.6010898,0.8271484375000001,0.7267012074785841,95
straight_high_BL_0_J000_000.png,straight,td_h1_exc,4,0.93277276,1.3550452,0.6883702,0.5708558,0.8271484375000001,0.6901491480308044,96
straight_high_BL_0_J000_000.png,straight,td_h1_exc,30,0.18245472,0.26658428,0.68441665,0.5675957,0.8271484375000001,0.6862078046651204,97
straight_high_BL_0_J000_000.png,straight,td_h1_exc,33,0.22023043,0.32223502,0.6834466,0.56679595,0.8271484375000001,0.6852408982700066,98
straight_high_BL_0_J000_000.png,straight,td_h1_exc,44,0.13097304,0.19266742,0.6797882,0.56377906,0.8271484375000001,0.6815935613204848,99
straight_high_BL_0_J000_000.png,straight,td_h1_exc,67,0.19988322,0.29404286,0.67977583,0.56376874,0.8271484375000001,0.6815810948719563,100
straight_high_BL_0_J000_000.png,straight,td_h1_exc,31,0.30957654,0.4631956,0.6683495,0.5543449,0.8271484375000001,0.6701879138832948,101
straight_high_BL_0_J000_000.png,straight,td_h1_exc,116,0.15582784,0.23706941,0.6573089,0.5452375,0.8271484375000001,0.6591773015376247,102
straight_high_BL_0_J000_000.png,straight,td_h1_exc,38,0.24643928,0.3780016,0.651953,0.5408189,0.8271484375000001,0.6538353923129876,103
straight_high_BL_0_J000_000.png,straight,td_h1_exc,127,0.1662031,0.26698324,0.6225226,0.51653135,0.8271484375000001,0.6244723662235423,104
straight_high_BL_0_J000_000.png,straight,td_h1_exc,14,0.37337652,0.60825837,0.6138453,0.5093682,0.8271484375000001,0.6158122919388512,105
straight_high_BL_0_J000_000.png,straight,td_h1_exc,70,0.12493914,0.20435467,0.6113838,0.50733596,0.8271484375000001,0.6133553927332018,106
straight_high_BL_0_J000_000.png,straight,td_h1_exc,36,0.40806937,0.6723681,0.6069136,0.50364524,0.8271484375000001,0.6088934130055639,107
straight_high_BL_0_J000_000.png,straight,td_h1_exc,109,0.16027306,0.26744,0.5992861,0.49734706,0.8271484375000001,0.6012790791893399,108
straight_high_BL_0_J000_000.png,straight,td_h1_exc,107,0.28096202,0.4763939,0.5897683,0.4894868,0.8271484375000001,0.5917762585720466,109
straight_high_BL_0_J000_000.png,straight,td_h1_exc,59,0.12930952,0.22141524,0.5840136,0.48473388,0.8271484375000001,0.5860300905251866,110
straight_high_BL_0_J000_000.png,straight,td_h1_exc,5,0.12676775,0.22350249,0.5671872,0.4708335,0.8271484375000001,0.569224921576663,111
straight_high_BL_0_J000_000.png,straight,td_h1_exc,81,0.30597493,0.5411228,0.5654445,0.4693938,0.8271484375000001,0.5674843387386264,112
straight_high_BL_0_J000_000.png,straight,td_h1_exc,124,0.3901638,0.69873714,0.55838424,0.46355996,0.8271484375000001,0.5604313914383611,113
straight_high_BL_0_J000_000.png,straight,td_h1_exc,106,0.2308065,0.42651325,0.5411473,0.4493145,0.8271484375000001,0.5432090288265113,114
straight_high_BL_0_J000_000.png,straight,td_h1_exc,126,0.22662549,0.4314644,0.5252472,0.4361702,0.8271484375000001,0.5273179099725489,115
straight_high_BL_0_J000_000.png,straight,td_h1_exc,86,0.39350137,0.75539106,0.52092403,0.4325957,0.8271484375000001,0.5229964480173414,116
straight_high_BL_0_J000_000.png,straight,td_h1_exc,96,0.5329861,1.0953834,0.48657492,0.4041862,0.8271484375000001,0.4886501212645412,117
straight_high_BL_0_J000_000.png,straight,td_h1_exc,16,0.26286983,0.5437292,0.4834573,0.40160695,0.8271484375000001,0.48553188777351713,118
straight_high_BL_0_J000_000.png,straight,td_h1_exc,39,0.24786113,0.52786314,0.46955568,0.39010385,0.8271484375000001,0.47162495192666887,119
straight_high_BL_0_J000_000.png,straight,td_h1_exc,68,0.2822436,0.6687554,0.4220431,0.35076922,0.8271484375000001,0.42407045898817847,120
straight_high_BL_0_J000_000.png,straight,td_h1_exc,19,0.088555165,0.21765365,0.40686274,0.33819515,0.8271484375000001,0.40886874194387873,121
straight_high_BL_0_J000_000.png,straight,td_h1_exc,119,0.15012904,0.39674315,0.3784036,0.31461352,0.8271484375000001,0.38035919918605726,122
straight_high_BL_0_J000_000.png,straight,td_h1_exc,11,0.5287281,1.5157726,0.3488176,0.2900864,0.8271484375000001,0.35070656236461306,123
straight_high_BL_0_J000_000.png,straight,td_h1_exc,49,0.36083552,1.064218,0.33906165,0.28199598,0.8271484375000001,0.34092548052770943,124
straight_high_BL_0_J000_000.png,straight,td_h1_exc,113,0.2960353,1.0645342,0.27808905,0.23140268,0.8271484375000001,0.27975955341175246,125
straight_high_BL_0_J000_000.png,straight,td_h1_exc,27,0.17835262,0.645052,0.2764934,0.23007797,0.8271484375000001,0.2781580111080258,126
straight_high_BL_0_J000_000.png,straight,td_h1_exc,35,0.19339983,1.0259656,0.18850519,0.15697543,0.8271484375000001,0.18977903386610667,127
straight_high_BL_0_J000_000.png,straight,td_h1_exc,98,0.1321537,0.82416534,0.16034853,0.13355961,0.8271484375000001,0.16146994511518697,128
