filename,contour_type,contrast,quadrant,position,jitter,stimulus_id,layer,channel,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,90,4.7842956,1.7348284,2.757792,4.4147706,1.647186279296875,2.6801890180038104,0.20024236072439647,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,91,1.0097833,0.7282523,1.3865844,2.269511,1.647186279296875,1.3778107547201293,0.09406216225064878,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,92,9.041056,3.0537102,2.960679,4.7242165,1.647186279296875,2.8680523216340275,0.22198932302747126,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,93,2.493892,1.4522885,1.7172152,2.7955475,1.647186279296875,1.6971653440272878,0.14521992598167713,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,94,4.7688293,2.6656237,1.7890108,2.9090269,1.647186279296875,1.7660582048874118,0.14725051583527748,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,95,0.98510075,0.9107929,1.0815859,1.7791826,1.647186279296875,1.0801343872591305,0.04775161300886,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,96,1.0737466,1.9912239,0.53923947,0.89502066,1.647186279296875,0.5433633521320185,0.005240231880258985,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,97,2.2989066,1.150132,1.9988198,3.2391374,1.647186279296875,1.9664669577235407,0.10834179412435452,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,98,1.5137271,3.5683618,0.42420784,0.7054401,1.647186279296875,0.42826977652227066,6.550289850323732e-05,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,99,6.3493347,1.304469,4.867371,7.537318,1.647186279296875,4.575874798528529,0.19297153899053712,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,100,1.7654581,2.4038966,0.7344152,1.2150339,1.647186279296875,0.737642060714024,0.023319031867152482,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,101,1.3006772,1.1562886,1.1248724,1.849071,1.647186279296875,1.1225633905911705,0.03864671011691002,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,102,6.7143807,3.7967916,1.7684355,2.8765326,1.647186279296875,1.7463310454425613,0.1348049651196624,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,103,0.22274646,0.40836444,0.54546,0.90525204,1.647186279296875,0.5495747781017201,0.004781711590736324,90
