filename,contour_type,contrast,quadrant,position,stimulus_id,jitter,layer,channel_group,n_channels,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile,condition,bias_strength,baseline_contour_mean_activation,baseline_background_mean_activation,baseline_contour_preference_ratio,baseline_activation_on_contour_pct,baseline_contour_enrichment,baseline_dice_top_activation,delta_contour_mean_activation,delta_background_mean_activation,delta_contour_preference_ratio,delta_activation_on_contour_pct,delta_contour_enrichment,delta_dice_top_activation
straight_high_BL_0_J027_015.png,straight,high,BL,0,015,27,h1_exc,C_channels,77,1.8802634,0.63660467,2.953581,2.454028,0.844573974609375,2.9056399272043327,0.10573709944067475,90,matched_bias,0.15,1.8208281,0.61577976,2.9569468,2.4567556,2.9088696584217377,0.1056667487424441,0.059435368,0.02082491,-0.003365755,-0.002727747,-0.0032297312174049964,7.035069823065065e-05
straight_high_BL_0_J027_015.png,straight,high,BL,0,015,27,h1_exc,straight_channels,51,1.6862004,0.7138402,2.362154,1.9723232,0.844573974609375,2.3352876304344337,0.10798832178405572,90,matched_bias,0.15,1.6321337,0.70165294,2.3261268,1.942826,2.3003621565932186,0.10826972457697834,0.054066658,0.0121872425,0.036027193,0.029497147,0.03492547384121503,-0.0002814027929226165
straight_high_BL_0_J027_015.png,straight,high,BL,0,015,27,h1_exc,matched_channels,51,1.6862004,0.7138402,2.362154,1.9723232,0.844573974609375,2.3352876304344337,0.10798832178405572,90,matched_bias,0.15,1.6321337,0.70165294,2.3261268,1.942826,2.3003621565932186,0.10826972457697834,0.054066658,0.0121872425,0.036027193,0.029497147,0.03492547384121503,-0.0002814027929226165
straight_high_BL_0_J028_016.png,straight,high,BL,0,016,28,h1_exc,all_channels,128,1.2874492,0.64734393,1.9888179,1.6657922,0.844573974609375,1.9723461261500133,0.08660170952193653,90,matched_bias,0.15,1.2290252,0.6217844,1.9766101,1.6557363,1.9604396504553978,0.08589820253962999,0.058423996,0.025559545,0.012207866,0.0100559,0.011906475694615448,0.0007035069823065482
straight_high_BL_0_J028_016.png,straight,high,BL,0,016,28,h1_exc,C_channels,77,1.2217734,0.668737,1.8269864,1.5323226,0.844573974609375,1.8143142852027279,0.06507439586335605,90,matched_bias,0.15,1.1730419,0.6442172,1.8208796,1.5272791,1.808342627640191,0.0643708888810495,0.048731446,0.024519801,0.0061068535,0.0050435066,0.005971657562536814,0.0007035069823065482
straight_high_BL_0_J028_016.png,straight,high,BL,0,016,28,h1_exc,straight_channels,51,1.4671826,0.69562024,2.1091719,1.7648191,0.844573974609375,2.0895968587274036,0.1198072390868058,90,matched_bias,0.15,1.3976816,0.6720476,2.079736,1.7406178,2.0609417100151983,0.11896303070803793,0.06950104,0.023572624,0.029435873,0.024201393,0.028655148712205314,0.0008442083787678634
straight_high_BL_0_J028_016.png,straight,high,BL,0,016,28,h1_exc,matched_channels,51,1.4671826,0.69562024,2.1091719,1.7648191,0.844573974609375,2.0895968587274036,0.1198072390868058,90,matched_bias,0.15,1.3976816,0.6720476,2.079736,1.7406178,2.0609417100151983,0.11896303070803793,0.06950104,0.023572624,0.029435873,0.024201393,0.028655148712205314,0.0008442083787678634
straight_high_BL_0_J029_008.png,straight,high,BL,0,008,29,h1_exc,all_channels,128,2.2958927,0.6520018,3.5212982,2.9119885,0.844573974609375,3.4478785160866905,0.14654050441445476,90,matched_bias,0.15,2.2135336,0.62862825,3.5212126,2.9119194,3.4477966506856728,0.14661085511268543,0.082359076,0.023373544,8.559227e-05,6.914139e-05,8.186540101773332e-05,-7.035069823066453e-05
straight_high_BL_0_J029_008.png,straight,high,BL,0,008,29,h1_exc,C_channels,77,2.3925042,0.6757442,3.5405474,2.9274404,0.844573974609375,3.466174021741792,0.14203805972769284,90,matched_bias,0.15,2.3201387,0.6596572,3.5171885,2.9086888,3.4439715603967263,0.1416159555383089,0.07236552,0.016086996,0.023358822,0.018751621,0.02220246134506576,0.0004221041893839317
straight_high_BL_0_J029_008.png,straight,high,BL,0,008,29,h1_exc,straight_channels,51,2.2374043,0.70353127,3.1802487,2.6373909,0.844573974609375,3.122746970704183,0.14450033416576577,90,matched_bias,0.15,2.1517336,0.6809337,3.1599753,2.6210194,3.103362655215542,0.1442892820710738,0.08567071,0.022597551,0.020273447,0.016371489,0.019384315488641057,0.00021105209469196584
straight_high_BL_0_J029_008.png,straight,high,BL,0,008,29,h1_exc,matched_channels,51,2.2374043,0.70353127,3.1802487,2.6373909,0.844573974609375,3.122746970704183,0.14450033416576577,90,matched_bias,0.15,2.1517336,0.6809337,3.1599753,2.6210194,3.103362655215542,0.1442892820710738,0.08567071,0.022597551,0.020273447,0.016371489,0.019384315488641057,0.00021105209469196584
straight_high_BL_0_J030_019.png,straight,high,BL,0,019,30,h1_exc,all_channels,128,1.537559,0.6502077,2.3647199,1.9744234,0.844573974609375,2.337774362563978,0.12212881212841742,90,matched_bias,0.15,1.4792712,0.6256909,2.3642204,1.9740149,2.337290650961756,0.12360617679126117,0.05828786,0.02451682,0.0004994869,0.00040853024,0.0004837116022220478,-0.001477364662843747
straight_high_BL_0_J030_019.png,straight,high,BL,0,019,30,h1_exc,C_channels,77,1.5077927,0.6566852,2.2960663,1.9182007,0.844573974609375,2.271205088284427,0.10510394315659885,90,matched_bias,0.15,1.4646592,0.6407362,2.2859004,1.9098699,2.2613411543452115,0.10594815153536671,0.043133497,0.015948951,0.01016593,0.008330822,0.009863933939215475,-0.0008442083787678634
straight_high_BL_0_J030_019.png,straight,high,BL,0,019,30,h1_exc,straight_channels,51,1.6446805,0.7026082,2.3408215,1.9548601,0.844573974609375,2.314610829640409,0.1274754651939472,90,matched_bias,0.15,1.5790166,0.6806595,2.3198333,1.9376715,2.2942590909473233,0.13099300010547996,0.065663934,0.021948755,0.020988226,0.017188549,0.020351738693085597,-0.0035175349115327548
straight_high_BL_0_J030_019.png,straight,high,BL,0,019,30,h1_exc,matched_channels,51,1.6446805,0.7026082,2.3408215,1.9548601,0.844573974609375,2.314610829640409,0.1274754651939472,90,matched_bias,0.15,1.5790166,0.6806595,2.3198333,1.9376715,2.2942590909473233,0.13099300010547996,0.065663934,0.021948755,0.020988226,0.017188549,0.020351738693085597,-0.0035175349115327548
straight_high_BL_0_J031_013.png,straight,high,BL,0,013,31,h1_exc,all_channels,128,2.0074425,0.6359319,3.156694,2.618368,0.844573974609375,3.100223258233743,0.1394350838931586,90,matched_bias,0.15,1.9347006,0.62008464,3.120059,2.5887678,3.06517583317446,0.13873157691085203,0.072741866,0.015847266,0.036634922,0.029600143,0.03504742505928293,0.0007035069823065621
straight_high_BL_0_J031_013.png,straight,high,BL,0,013,31,h1_exc,C_channels,77,2.04642,0.65229005,3.1372855,2.6026888,0.844573974609375,3.0816587259332273,0.13232966337186242,90,matched_bias,0.15,1.9701666,0.6308425,3.123072,2.5912027,3.0680589067627264,0.13197790988070915,0.07625353,0.02144754,0.014213562,0.0114860535,0.013599819170500904,0.00035175349115326715
straight_high_BL_0_J031_013.png,straight,high,BL,0,013,31,h1_exc,straight_channels,51,2.0252657,0.68790656,2.9441,2.4463432,0.844573974609375,2.8965410113229066,0.13845017411792943,90,matched_bias,0.15,1.9331416,0.6558298,2.947627,2.4492016,2.899925439918787,0.13845017411792943,0.092124104,0.032076776,-0.0035271645,-0.0028584003,-0.0033844285958801734,0.0
straight_high_BL_0_J031_013.png,straight,high,BL,0,013,31,h1_exc,matched_channels,51,2.0252657,0.68790656,2.9441,2.4463432,0.844573974609375,2.8965410113229066,0.13845017411792943,90,matched_bias,0.15,1.9331416,0.6558298,2.947627,2.4492016,2.899925439918787,0.13845017411792943,0.092124104,0.032076776,-0.0035271645,-0.0028584003,-0.0033844285958801734,0.0
straight_high_BL_0_J032_009.png,straight,high,BL,0,009,32,h1_exc,all_channels,128,1.2359333,0.6305916,1.9599584,1.6420171,0.844573974609375,1.9441957199792572,0.07703401456256743,90,matched_bias,0.15,1.1862055,0.6139304,1.9321498,1.6190969,1.917057480689019,0.07647120897672219,0.049727798,0.016661167,0.027808666,0.02292025,0.027138239290238175,0.0005628055858452469
straight_high_BL_0_J032_009.png,straight,high,BL,0,009,32,h1_exc,C_channels,77,1.220184,0.65770364,1.8552185,1.5556333,0.844573974609375,1.8419147817142316,0.06788842379258225,90,matched_bias,0.15,1.175679,0.64018303,1.8364732,1.5401567,1.8235900585798015,0.06690351401735309,0.044505,0.017520607,0.018745303,0.015476584,0.01832472313443012,0.0009849097752291647
straight_high_BL_0_J032_009.png,straight,high,BL,0,009,32,h1_exc,straight_channels,51,1.3740239,0.70397,1.9518217,1.6353118,0.844573974609375,1.9362564698474247,0.09849097752291727,90,matched_bias,0.15,1.3267744,0.69896966,1.8981858,1.5910888,1.883895077061798,0.09398853283615534,0.047249556,0.005000353,0.053635836,0.04422307,0.05236139278562679,0.004502444686761933
straight_high_BL_0_J032_009.png,straight,high,BL,0,009,32,h1_exc,matched_channels,51,1.3740239,0.70397,1.9518217,1.6353118,0.844573974609375,1.9362564698474247,0.09849097752291727,90,matched_bias,0.15,1.3267744,0.69896966,1.8981858,1.5910888,1.883895077061798,0.09398853283615534,0.047249556,0.005000353,0.053635836,0.04422307,0.05236139278562679,0.004502444686761933
straight_high_BL_0_J033_020.png,straight,high,BL,0,020,33,h1_exc,all_channels,128,1.1776166,0.641581,1.8354917,1.5393461,0.844573974609375,1.8226302573264865,0.07956663969887103,90,matched_bias,0.15,1.1327386,0.62067765,1.825003,1.5306848,1.812375063229302,0.0791445355094871,0.044878006,0.020903349,0.010488629,0.00866127,0.01025519409718445,0.0004221041893839317
straight_high_BL_0_J033_020.png,straight,high,BL,0,020,33,h1_exc,C_channels,77,1.1169052,0.66009766,1.6920303,1.420741,0.844573974609375,1.6821983484201353,0.05177629264859241,90,matched_bias,0.15,1.0806775,0.6357977,1.6997192,1.427105,1.6897334939948736,0.0514967111048396,0.036227703,0.02429998,-0.00768888,-0.006363988,-0.007535145574738333,0.00027958154375280764
straight_high_BL_0_J033_020.png,straight,high,BL,0,020,33,h1_exc,straight_channels,51,1.3504531,0.6947987,1.943661,1.6285858,0.844573974609375,1.9282926600952865,0.11045059622212865,90,matched_bias,0.15,1.2841032,0.67061174,1.9148235,1.6048108,1.9001423950717737,0.10791797108582506,0.06634998,0.024186969,0.028837442,0.023774981,0.02815026502351281,0.00253262513630359
straight_high_BL_0_J033_020.png,straight,high,BL,0,020,33,h1_exc,matched_channels,51,1.3504531,0.6947987,1.943661,1.6285858,0.844573974609375,1.9282926600952865,0.11045059622212865,90,matched_bias,0.15,1.2841032,0.67061174,1.9148235,1.6048108,1.9001423950717737,0.10791797108582506,0.06634998,0.024186969,0.028837442,0.023774981,0.02815026502351281,0.00253262513630359
straight_high_BL_0_J034_016.png,straight,high,BL,0,016,34,h1_exc,all_channels,128,1.2031183,0.65073156,1.8488704,1.5503927,0.844573974609375,1.8357098077587934,0.07414963593511058,90,matched_bias,0.15,1.1513813,0.6248257,1.8427238,1.5453184,1.8297015930602847,0.07499384431387843,0.05173707,0.025905848,0.00614655,0.005074382,0.0060082146985087626,-0.0008442083787678495
straight_high_BL_0_J034_016.png,straight,high,BL,0,016,34,h1_exc,C_channels,77,1.1722894,0.67047787,1.7484386,1.46741,0.844573974609375,1.7374558003403968,0.06345632980405098,90,matched_bias,0.15,1.1292443,0.64572185,1.7488092,1.4677163,1.7378185487552527,0.06366738189874295,0.043045044,0.024756014,-0.00037062168,-0.00030636787,-0.0003627484148558402,-0.00021105209469196584
straight_high_BL_0_J034_016.png,straight,high,BL,0,016,34,h1_exc,straight_channels,51,1.3272603,0.69851464,1.900118,1.5926824,0.844573974609375,1.8857819334080208,0.08976749094231602,90,matched_bias,0.15,1.2658417,0.67431456,1.8772273,1.5737971,1.863421246003401,0.087938372788319,0.061418533,0.024200082,0.022890687,0.018885255,0.022360687404619828,0.001829118153997028
straight_high_BL_0_J034_016.png,straight,high,BL,0,016,34,h1_exc,matched_channels,51,1.3272603,0.69851464,1.900118,1.5926824,0.844573974609375,1.8857819334080208,0.08976749094231602,90,matched_bias,0.15,1.2658417,0.67431456,1.8772273,1.5737971,1.863421246003401,0.087938372788319,0.061418533,0.024200082,0.022890687,0.018885255,0.022360687404619828,0.001829118153997028
straight_high_BL_0_J035_013.png,straight,high,BL,0,013,35,h1_exc,all_channels,128,1.7489692,0.63750196,2.7434726,2.2834418,0.844573974609375,2.703661045223644,0.1305005452178654,90,matched_bias,0.15,1.691986,0.62256825,2.7177517,2.2625184,2.678887163403153,0.13057089591609602,0.056983232,0.014933705,0.025720835,0.020923376,0.024773881820491006,-7.035069823063678e-05
straight_high_BL_0_J035_013.png,straight,high,BL,0,013,35,h1_exc,C_channels,77,1.8026644,0.65357894,2.7581434,2.295373,0.844573974609375,2.7177879082000094,0.1240282809806451,90,matched_bias,0.15,1.7456337,0.6319876,2.762133,2.2986166,2.7216285246857006,0.12445038517002903,0.057030678,0.021591365,-0.003989458,-0.0032436848,-0.0038406164856912284,-0.0004221041893839317
straight_high_BL_0_J035_013.png,straight,high,BL,0,013,35,h1_exc,straight_channels,51,1.7469614,0.69229025,2.5234523,2.1041684,0.844573974609375,2.4913961990467675,0.1305005452178654,90,matched_bias,0.15,1.6622946,0.6596533,2.5199518,2.1013114,2.4880134642178047,0.12916388195148293,0.08466673,0.03263694,0.0035004616,0.0028569698,0.0033827348289627857,0.0013366632663824596
straight_high_BL_0_J035_013.png,straight,high,BL,0,013,35,h1_exc,matched_channels,51,1.7469614,0.69229025,2.5234523,2.1041684,0.844573974609375,2.4913961990467675,0.1305005452178654,90,matched_bias,0.15,1.6622946,0.6596533,2.5199518,2.1013114,2.4880134642178047,0.12916388195148293,0.08466673,0.03263694,0.0035004616,0.0028569698,0.0033827348289627857,0.0013366632663824596
straight_high_BL_0_J036_018.png,straight,high,BL,0,018,36,h1_exc,all_channels,128,1.5386465,0.65350235,2.3544621,1.9660271,0.844573974609375,2.3278329387882817,0.11030989482566735,90,matched_bias,0.15,1.4461156,0.62733793,2.3051622,1.9256532,2.280029049336227,0.10777726968936376,0.09253085,0.026164412,0.049299955,0.04037392,0.047803889452054715,0.00253262513630359
straight_high_BL_0_J036_018.png,straight,high,BL,0,018,36,h1_exc,C_channels,77,1.4559067,0.6646718,2.1904147,1.8315527,0.844573974609375,2.168611367728615,0.08913433465824012,90,matched_bias,0.15,1.372701,0.64421815,2.1308017,1.7825949,2.11064388874017,0.0854057476520154,0.0832057,0.020453632,0.05961299,0.048957825,0.05796747898844501,0.0037285870062247206
straight_high_BL_0_J036_018.png,straight,high,BL,0,018,36,h1_exc,straight_channels,51,1.739703,0.7127744,2.4407485,2.0366108,0.844573974609375,2.41140608030101,0.1334552745435529,90,matched_bias,0.15,1.654036,0.6989308,2.3665233,1.9758997,2.3395223300229566,0.13261106616478505,0.085667014,0.013843596,0.07422519,0.060711145,0.07188375027805316,0.0008442083787678634
straight_high_BL_0_J036_018.png,straight,high,BL,0,018,36,h1_exc,matched_channels,51,1.739703,0.7127744,2.4407485,2.0366108,0.844573974609375,2.41140608030101,0.1334552745435529,90,matched_bias,0.15,1.654036,0.6989308,2.3665233,1.9758997,2.3395223300229566,0.13261106616478505,0.085667014,0.013843596,0.07422519,0.060711145,0.07188375027805316,0.0008442083787678634
straight_high_BL_0_J037_013.png,straight,high,BL,0,013,37,h1_exc,all_channels,128,1.7061418,0.63691896,2.6787424,2.2307675,0.844573974609375,2.641293159783236,0.12867142706386833,90,matched_bias,0.15,1.6558939,0.6228126,2.6587353,2.2144759,2.6220034129474947,0.12839002427094573,0.050247908,0.014106333,0.020007133,0.016291618,0.01928974683574136,0.0002814027929226026
straight_high_BL_0_J037_013.png,straight,high,BL,0,013,37,h1_exc,C_channels,77,1.7729108,0.65367496,2.712221,2.2580178,0.844573974609375,2.673558290385851,0.11249076647081765,90,matched_bias,0.15,1.7166202,0.6319797,2.7162585,2.2613037,2.6774488729956114,0.11291287066020159,0.056290627,0.021695256,-0.0040376186,-0.0032858849,-0.0038905826097606067,-0.0004221041893839317
straight_high_BL_0_J037_013.png,straight,high,BL,0,013,37,h1_exc,straight_channels,51,1.6864594,0.6927467,2.4344532,2.0314643,0.844573974609375,2.405312471520405,0.12930458334794423,90,matched_bias,0.15,1.6154557,0.6602192,2.4468477,2.0415964,2.4173091403033835,0.13007844102848146,0.071003675,0.032527506,-0.012394428,-0.010132074,-0.01199666878297867,-0.0007738576805372266
straight_high_BL_0_J037_013.png,straight,high,BL,0,013,37,h1_exc,matched_channels,51,1.6864594,0.6927467,2.4344532,2.0314643,0.844573974609375,2.405312471520405,0.12930458334794423,90,matched_bias,0.15,1.6154557,0.6602192,2.4468477,2.0415964,2.4173091403033835,0.13007844102848146,0.071003675,0.032527506,-0.012394428,-0.010132074,-0.01199666878297867,-0.0007738576805372266
straight_high_BL_0_J038_024.png,straight,high,BL,0,024,38,h1_exc,all_channels,128,0.89290863,0.6279464,1.4219505,1.1966778,0.844573974609375,1.4169010954637704,0.03869288402686036,90,matched_bias,0.15,0.8639954,0.6191607,1.3954298,1.1746212,1.3907854679500422,0.0345421928312517,0.02891326,0.008785665,0.02652061,0.02205658,0.0261156275137282,0.004150691195608659
straight_high_BL_0_J038_024.png,straight,high,BL,0,024,38,h1_exc,C_channels,77,0.876402,0.6560044,1.3359697,1.1251327,0.844573974609375,1.332189601435162,0.02821062999049273,90,matched_bias,0.15,0.84222555,0.63752574,1.3210847,1.1127365,1.3175121230633289,0.026522213232957007,0.03417647,0.018478692,0.014884949,0.012396216,0.014677478371833086,0.0016884167575357233
straight_high_BL_0_J038_024.png,straight,high,BL,0,024,38,h1_exc,straight_channels,51,1.0078791,0.675633,1.4917554,1.2546865,0.844573974609375,1.4855850377399635,0.060220197685440846,90,matched_bias,0.15,0.9704022,0.66497165,1.4593136,1.2277358,1.453674610159346,0.05740616975621464,0.037476957,0.010661364,0.032441735,0.026950717,0.03191042758061746,0.0028140279292262066
straight_high_BL_0_J038_024.png,straight,high,BL,0,024,38,h1_exc,matched_channels,51,1.0078791,0.675633,1.4917554,1.2546865,0.844573974609375,1.4855850377399635,0.060220197685440846,90,matched_bias,0.15,0.9704022,0.66497165,1.4593136,1.2277358,1.453674610159346,0.05740616975621464,0.037476957,0.010661364,0.032441735,0.026950717,0.03191042758061746,0.0028140279292262066
straight_high_BL_0_J039_013.png,straight,high,BL,0,013,39,h1_exc,all_channels,128,1.7178723,0.6365653,2.6986582,2.2469802,0.844573974609375,2.660489467144022,0.1265609061169487,90,matched_bias,0.15,1.6480204,0.6221488,2.6489167,2.206478,2.6125338444055974,0.12663125681517934,0.069851875,0.014416516,0.049741507,0.04050207,0.04795562273842435,-7.035069823063678e-05
straight_high_BL_0_J039_013.png,straight,high,BL,0,013,39,h1_exc,C_channels,77,1.7932352,0.65301967,2.746066,2.2855513,0.844573974609375,2.706158786838153,0.12480213866118231,90,matched_bias,0.15,1.7234277,0.6315235,2.729,2.2716703,2.689723319553079,0.12430968377356773,0.06980753,0.021496177,0.017066002,0.013880968,0.016435467285074168,0.0004924548876145823
straight_high_BL_0_J039_013.png,straight,high,BL,0,013,39,h1_exc,straight_channels,51,1.6847818,0.69241506,2.4331963,2.030437,0.844573974609375,2.4040960645790714,0.11481233951242928,90,matched_bias,0.15,1.5858543,0.65967846,2.4039807,2.0065465,2.375809027876961,0.11312392275489355,0.0989275,0.0327366,0.029215574,0.023890495,0.028287036702110413,0.0016884167575357267
straight_high_BL_0_J039_013.png,straight,high,BL,0,013,39,h1_exc,matched_channels,51,1.6847818,0.69241506,2.4331963,2.030437,0.844573974609375,2.4040960645790714,0.11481233951242928,90,matched_bias,0.15,1.5858543,0.65967846,2.4039807,2.0065465,2.375809027876961,0.11312392275489355,0.0989275,0.0327366,0.029215574,0.023890495,0.028287036702110413,0.0016884167575357267
straight_high_BL_0_J040_016.png,straight,high,BL,0,016,40,h1_exc,all_channels,128,1.3033137,0.6520158,1.998899,1.674095,0.844573974609375,1.982176890487092,0.09033029652816127,90,matched_bias,0.15,1.249034,0.6252245,1.9977369,1.6731378,1.9810434781247215,0.08864187977062554,0.054279685,0.026791334,0.0011620522,0.0009572506,0.0011334123623705228,0.0016884167575357267
straight_high_BL_0_J040_016.png,straight,high,BL,0,016,40,h1_exc,C_channels,77,1.297548,0.6701442,1.9362222,1.6224542,0.844573974609375,1.9210326104974176,0.07302402476342008,90,matched_bias,0.15,1.2589545,0.6457611,1.9495671,1.6334536,1.9340562666214431,0.07372753174572665,0.03859353,0.024383128,-0.013344884,-0.010999441,-0.013023656124025562,-0.0007035069823065621
straight_high_BL_0_J040_016.png,straight,high,BL,0,016,40,h1_exc,straight_channels,51,1.3850863,0.6977134,1.9851795,1.6627953,0.844573974609375,1.9687976844576105,0.10876217946459292,90,matched_bias,0.15,1.3135778,0.67374,1.9496804,1.6335472,1.9341670672073037,0.10594815153536671,0.07150853,0.023973346,0.035499096,0.029248118,0.034630617250306805,0.0028140279292262066
straight_high_BL_0_J040_016.png,straight,high,BL,0,016,40,h1_exc,matched_channels,51,1.3850863,0.6977134,1.9851795,1.6627953,0.844573974609375,1.9687976844576105,0.10876217946459292,90,matched_bias,0.15,1.3135778,0.67374,1.9496804,1.6335472,1.9341670672073037,0.10594815153536671,0.07150853,0.023973346,0.035499096,0.029248118,0.034630617250306805,0.0028140279292262066
straight_high_BL_0_J041_012.png,straight,high,BL,0,012,41,h1_exc,all_channels,128,0.893033,0.6324661,1.4119856,1.1883912,0.844573974609375,1.407089527151758,0.022301171339117697,90,matched_bias,0.15,0.85893047,0.61093503,1.4059277,1.1833531,1.4011242212151622,0.02398958809665342,0.03410256,0.021531045,0.0060579777,0.005038142,0.005965305936595833,-0.0016884167575357233
straight_high_BL_0_J041_012.png,straight,high,BL,0,012,41,h1_exc,C_channels,77,0.8991484,0.69569147,1.2924528,1.0888826,0.844573974609375,1.2892684185648609,0.006612965633681588,90,matched_bias,0.15,0.8728538,0.67211,1.298677,1.0940689,1.2954091705246729,0.01125611171690483,0.026294589,0.023581445,-0.0062241554,-0.0051863194,-0.0061407519598120075,-0.004643146083223242
straight_high_BL_0_J041_012.png,straight,high,BL,0,012,41,h1_exc,straight_channels,51,1.0343975,0.68760586,1.5043465,1.2651429,0.844573974609375,1.4979657681715113,0.05803932604029053,90,matched_bias,0.15,0.99060136,0.67126524,1.4757227,1.2413694,1.4698171969149159,0.05311477716414467,0.043796122,0.016340613,0.02862382,0.023773551,0.028148571256595423,0.004924548876145858
straight_high_BL_0_J041_012.png,straight,high,BL,0,012,41,h1_exc,matched_channels,51,1.0343975,0.68760586,1.5043465,1.2651429,0.844573974609375,1.4979657681715113,0.05803932604029053,90,matched_bias,0.15,0.99060136,0.67126524,1.4757227,1.2413694,1.4698171969149159,0.05311477716414467,0.043796122,0.016340613,0.02862382,0.023773551,0.028148571256595423,0.004924548876145858
straight_high_BL_0_J042_015.png,straight,high,BL,0,015,42,h1_exc,all_channels,128,1.2230731,0.64327943,1.9013093,1.5936648,0.844573974609375,1.8869451278386926,0.07210946568642157,90,matched_bias,0.15,1.20754,0.6286112,1.9209648,1.6098747,1.9061381888128865,0.07239086847934419,0.01553309,0.014668226,-0.019655585,-0.01620996,-0.019193060974193932,-0.0002814027929226165
straight_high_BL_0_J042_015.png,straight,high,BL,0,015,42,h1_exc,C_channels,77,1.2420897,0.6397203,1.9416137,1.6268978,0.844573974609375,1.9262940151325014,0.06289352421820574,90,matched_bias,0.15,1.22944,0.6191226,1.9857779,1.6632884,1.969381469455215,0.06683316331912244,0.012649775,0.020597696,-0.04416418,-0.036390543,-0.04308745432271355,-0.0039396391009167
straight_high_BL_0_J042_015.png,straight,high,BL,0,015,42,h1_exc,straight_channels,51,1.2638736,0.71816534,1.7598643,1.4768577,0.844573974609375,1.7486421428005399,0.08209926483517462,90,matched_bias,0.15,1.2367383,0.7052,1.7537411,1.4717948,1.7426476193846152,0.08139575785286805,0.027135253,0.012965322,0.006123185,0.0050628185,0.005994523415924657,0.0007035069823065621
straight_high_BL_0_J042_015.png,straight,high,BL,0,015,42,h1_exc,matched_channels,51,1.2638736,0.71816534,1.7598643,1.4768577,0.844573974609375,1.7486421428005399,0.08209926483517462,90,matched_bias,0.15,1.2367383,0.7052,1.7537411,1.4717948,1.7426476193846152,0.08139575785286805,0.027135253,0.012965322,0.006123185,0.0050628185,0.005994523415924657,0.0007035069823065621
straight_high_BL_0_J043_015.png,straight,high,BL,0,015,43,h1_exc,all_channels,128,1.5411797,0.6421533,2.4000182,2.0033052,0.844573974609375,2.371971234336132,0.10046079707337562,90,matched_bias,0.15,1.5161155,0.6273692,2.416624,2.0168862,2.38805157515748,0.10165675894329675,0.02506411,0.014784098,-0.016605854,-0.0135810375,-0.016080340821347683,-0.0011959618699211305
straight_high_BL_0_J043_015.png,straight,high,BL,0,015,43,h1_exc,C_channels,77,1.6027387,0.638039,2.5119762,2.0947995,0.844573974609375,2.480303154914336,0.09947588729814644,90,matched_bias,0.15,1.5772238,0.617053,2.556059,2.1307786,2.5229033689537497,0.10116430405568216,0.02551496,0.02098602,-0.04408264,-0.035979033,-0.0426002140394135,-0.0016884167575357267
straight_high_BL_0_J043_015.png,straight,high,BL,0,015,43,h1_exc,straight_channels,51,1.5160484,0.71617603,2.1168656,1.771143,0.844573974609375,2.0970844376812057,0.0921594146821583,90,matched_bias,0.15,1.4844868,0.7035772,2.109913,1.7654284,2.0903182622870644,0.09258151887154223,0.031561613,0.012598813,0.006952524,0.0057145357,0.006766175394141261,-0.0004221041893839317
straight_high_BL_0_J043_015.png,straight,high,BL,0,015,43,h1_exc,matched_channels,51,1.5160484,0.71617603,2.1168656,1.771143,0.844573974609375,2.0970844376812057,0.0921594146821583,90,matched_bias,0.15,1.4844868,0.7035772,2.109913,1.7654284,2.0903182622870644,0.09258151887154223,0.031561613,0.012598813,0.006952524,0.0057145357,0.006766175394141261,-0.0004221041893839317
straight_high_BL_0_J044_013.png,straight,high,BL,0,013,44,h1_exc,all_channels,128,1.7239156,0.6360414,2.7103827,2.2565227,0.844573974609375,2.671788021662457,0.130781948010788,90,matched_bias,0.15,1.653437,0.6217368,2.659384,2.2150037,2.6226284129400947,0.13035984382140406,0.07047856,0.014304578,0.050998688,0.041518927,0.04915960872236225,0.0004221041893839317
straight_high_BL_0_J044_013.png,straight,high,BL,0,013,44,h1_exc,C_channels,77,1.8269385,0.65279007,2.7986617,2.3283076,0.844573974609375,2.756783503944252,0.1179077702345781,90,matched_bias,0.15,1.7502083,0.6312897,2.7724328,2.3069901,2.731542989337958,0.11685250976111827,0.07673025,0.021500349,0.026228905,0.021317482,0.025240514606294173,0.0010552604734598292
straight_high_BL_0_J044_013.png,straight,high,BL,0,013,44,h1_exc,straight_channels,51,1.6482246,0.6906072,2.386631,1.9923533,0.844573974609375,2.3590038959621173,0.12754581589217787,90,matched_bias,0.15,1.5586697,0.6586521,2.3664536,1.9758428,2.339455002787981,0.12740511449571656,0.089554906,0.031955063,0.020177364,0.016510487,0.019548893174136328,0.0001407013964613013
straight_high_BL_0_J044_013.png,straight,high,BL,0,013,44,h1_exc,matched_channels,51,1.6482246,0.6906072,2.386631,1.9923533,0.844573974609375,2.3590038959621173,0.12754581589217787,90,matched_bias,0.15,1.5586697,0.6586521,2.3664536,1.9758428,2.339455002787981,0.12740511449571656,0.089554906,0.031955063,0.020177364,0.016510487,0.019548893174136328,0.0001407013964613013
