filename,contour_type,contrast,quadrant,position,stimulus_id,jitter,layer,channel_group,n_channels,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile,condition,bias_strength
straight_high_BL_0_J002_004.png,straight,high,BL,0,004,2,h1_exc,all_channels,128,1.4427433,0.6484785,2.2248127,1.8597806,0.844573974609375,2.2020339057249334,0.09342572725031009,90,matched_bias,0.15
straight_high_BL_0_J002_004.png,straight,high,BL,0,004,2,h1_exc,C_channels,77,1.3379927,0.6694516,1.99864,1.673881,0.844573974609375,1.9819235311856656,0.07900383411302578,90,matched_bias,0.15
straight_high_BL_0_J002_004.png,straight,high,BL,0,004,2,h1_exc,straight_channels,51,1.6799427,0.6958597,2.4141977,2.0149024,0.844573974609375,2.3857026027372346,0.10904358225751555,90,matched_bias,0.15
straight_high_BL_0_J002_004.png,straight,high,BL,0,004,2,h1_exc,matched_channels,51,1.6799427,0.6958597,2.4141977,2.0149024,0.844573974609375,2.3857026027372346,0.10904358225751555,90,matched_bias,0.15
straight_high_BL_0_J003_004.png,straight,high,BL,0,004,3,h1_exc,all_channels,128,1.3373634,0.62987894,2.123207,1.776354,0.844573974609375,2.1032544071203465,0.09054134862285323,90,baseline,0.0
straight_high_BL_0_J003_004.png,straight,high,BL,0,004,3,h1_exc,C_channels,77,1.2516395,0.65295494,1.9168849,1.6065106,0.844573974609375,1.9021550136116294,0.07534559780503171,90,baseline,0.0
straight_high_BL_0_J003_004.png,straight,high,BL,0,004,3,h1_exc,straight_channels,51,1.5660359,0.69428515,2.255609,1.8850386,0.844573974609375,2.2319401836002832,0.10615920363005868,90,baseline,0.0
straight_high_BL_0_J003_004.png,straight,high,BL,0,004,3,h1_exc,matched_channels,51,1.5660359,0.69428515,2.255609,1.8850386,0.844573974609375,2.2319401836002832,0.10615920363005868,90,baseline,0.0
straight_high_BL_0_J003_004.png,straight,high,BL,0,004,3,h1_exc,all_channels,128,1.3968028,0.6489729,2.1523283,1.8002796,0.844573974609375,2.1315830822591817,0.09110415420869847,90,matched_bias,0.15
straight_high_BL_0_J003_004.png,straight,high,BL,0,004,3,h1_exc,C_channels,77,1.3025262,0.669979,1.9441301,1.6289723,0.844573974609375,1.928750259457529,0.07604910478733826,90,matched_bias,0.15
straight_high_BL_0_J003_004.png,straight,high,BL,0,004,3,h1_exc,straight_channels,51,1.6181158,0.6962321,2.324104,1.9411697,0.844573974609375,2.298401056797107,0.10665165851767328,90,matched_bias,0.15
straight_high_BL_0_J003_004.png,straight,high,BL,0,004,3,h1_exc,matched_channels,51,1.6181158,0.6962321,2.324104,1.9411697,0.844573974609375,2.298401056797107,0.10665165851767328,90,matched_bias,0.15
straight_high_BL_0_J004_007.png,straight,high,BL,0,007,4,h1_exc,all_channels,128,2.286299,0.61697364,3.7056673,3.05979,0.844573974609375,3.622879643192585,0.1402089415736958,90,baseline,0.0
straight_high_BL_0_J004_007.png,straight,high,BL,0,007,4,h1_exc,C_channels,77,2.3760276,0.6260883,3.7950358,3.131271,0.844573974609375,3.707515200004387,0.1356361461887032,90,baseline,0.0
straight_high_BL_0_J004_007.png,straight,high,BL,0,007,4,h1_exc,straight_channels,51,2.2180266,0.67041206,3.3084528,2.7407978,0.844573974609375,3.2451837352888235,0.1431636708993833,90,baseline,0.0
straight_high_BL_0_J004_007.png,straight,high,BL,0,007,4,h1_exc,matched_channels,51,2.2180266,0.67041206,3.3084528,2.7407978,0.844573974609375,3.2451837352888235,0.1431636708993833,90,baseline,0.0
straight_high_BL_0_J004_007.png,straight,high,BL,0,007,4,h1_exc,all_channels,128,2.395805,0.6400784,3.7429864,3.0896528,0.844573974609375,3.6582381567757367,0.14168630623653955,90,matched_bias,0.15
straight_high_BL_0_J004_007.png,straight,high,BL,0,007,4,h1_exc,C_channels,77,2.4903681,0.6507446,3.8269515,3.1567733,0.844573974609375,3.737710829728163,0.13781701783385353,90,matched_bias,0.15
straight_high_BL_0_J004_007.png,straight,high,BL,0,007,4,h1_exc,straight_channels,51,2.314483,0.6854244,3.3767152,2.795766,0.844573974609375,3.310267858276113,0.14267121601176871,90,matched_bias,0.15
straight_high_BL_0_J004_007.png,straight,high,BL,0,007,4,h1_exc,matched_channels,51,2.314483,0.6854244,3.3767152,2.795766,0.844573974609375,3.310267858276113,0.14267121601176871,90,matched_bias,0.15
straight_high_BL_0_J005_011.png,straight,high,BL,0,011,5,h1_exc,all_channels,128,1.8604698,0.61868405,3.0071404,2.497417,0.844573974609375,2.95701385387699,0.1329628196559383,90,baseline,0.0
straight_high_BL_0_J005_011.png,straight,high,BL,0,011,5,h1_exc,C_channels,77,1.8553121,0.6404599,2.8968434,2.408022,0.844573974609375,2.8511675362503857,0.1259277498328728,90,baseline,0.0
straight_high_BL_0_J005_011.png,straight,high,BL,0,011,5,h1_exc,straight_channels,51,1.9587709,0.67632043,2.896217,2.4075134,0.844573974609375,2.8505654021111733,0.1343698336205514,90,baseline,0.0
straight_high_BL_0_J005_011.png,straight,high,BL,0,011,5,h1_exc,matched_channels,51,1.9587709,0.67632043,2.896217,2.4075134,0.844573974609375,2.8505654021111733,0.1343698336205514,90,baseline,0.0
straight_high_BL_0_J005_011.png,straight,high,BL,0,011,5,h1_exc,all_channels,128,1.9195324,0.6331748,3.0315995,2.5172184,0.844573974609375,2.980459257845099,0.1335959759400142,90,matched_bias,0.15
straight_high_BL_0_J005_011.png,straight,high,BL,0,011,5,h1_exc,C_channels,77,1.916645,0.6586999,2.9097393,2.4184818,0.844573974609375,2.863552359951984,0.1260684512293341,90,matched_bias,0.15
straight_high_BL_0_J005_011.png,straight,high,BL,0,011,5,h1_exc,straight_channels,51,2.0126154,0.68336064,2.9451733,2.4472127,0.844573974609375,2.89757053931433,0.1337366773364755,90,matched_bias,0.15
straight_high_BL_0_J005_011.png,straight,high,BL,0,011,5,h1_exc,matched_channels,51,2.0126154,0.68336064,2.9451733,2.4472127,0.844573974609375,2.89757053931433,0.1337366773364755,90,matched_bias,0.15
straight_high_BL_0_J006_011.png,straight,high,BL,0,011,6,h1_exc,all_channels,128,1.9200184,0.6185356,3.1041358,2.575896,0.844573974609375,3.049935318449763,0.13451053501701274,90,baseline,0.0
straight_high_BL_0_J006_011.png,straight,high,BL,0,011,6,h1_exc,C_channels,77,1.9187653,0.64079696,2.994342,2.487053,0.844573974609375,2.9447425125588715,0.1282493228744844,90,baseline,0.0
straight_high_BL_0_J006_011.png,straight,high,BL,0,011,6,h1_exc,straight_channels,51,2.013446,0.6764612,2.9764397,2.4725504,0.844573974609375,2.927571103548094,0.13697280945508566,90,baseline,0.0
straight_high_BL_0_J006_011.png,straight,high,BL,0,011,6,h1_exc,matched_channels,51,2.013446,0.6764612,2.9764397,2.4725504,0.844573974609375,2.927571103548094,0.13697280945508566,90,baseline,0.0
straight_high_BL_0_J006_011.png,straight,high,BL,0,011,6,h1_exc,all_channels,128,1.9825741,0.6331979,3.1310496,2.5976496,0.844573974609375,3.0756921496714433,0.13507334060285797,90,matched_bias,0.15
straight_high_BL_0_J006_011.png,straight,high,BL,0,011,6,h1_exc,C_channels,77,1.982009,0.6594476,3.0055594,2.496137,0.844573974609375,2.955498214780211,0.12909353125325226,90,matched_bias,0.15
straight_high_BL_0_J006_011.png,straight,high,BL,0,011,6,h1_exc,straight_channels,51,2.0739033,0.6840421,3.0318358,2.5174098,0.844573974609375,2.980685940317573,0.13662105596393237,90,matched_bias,0.15
straight_high_BL_0_J006_011.png,straight,high,BL,0,011,6,h1_exc,matched_channels,51,2.0739033,0.6840421,3.0318358,2.5174098,0.844573974609375,2.980685940317573,0.13662105596393237,90,matched_bias,0.15
straight_high_BL_0_J007_010.png,straight,high,BL,0,010,7,h1_exc,all_channels,128,0.9759356,0.6434082,1.5168219,1.275501,0.844573974609375,1.510230052127473,0.045165148264080635,90,baseline,0.0
straight_high_BL_0_J007_010.png,straight,high,BL,0,010,7,h1_exc,C_channels,77,0.88362104,0.6561229,1.346731,1.1340927,0.844573974609375,1.3427985105236415,0.014070139646131038,90,baseline,0.0
straight_high_BL_0_J007_010.png,straight,high,BL,0,010,7,h1_exc,straight_channels,51,1.2018945,0.71079344,1.6909195,1.4198215,0.844573974609375,1.6811096797338383,0.08688311231485916,90,baseline,0.0
straight_high_BL_0_J007_010.png,straight,high,BL,0,010,7,h1_exc,matched_channels,51,1.2018945,0.71079344,1.6909195,1.4198215,0.844573974609375,1.6811096797338383,0.08688311231485916,90,baseline,0.0
straight_high_BL_0_J007_010.png,straight,high,BL,0,010,7,h1_exc,all_channels,128,1.0245477,0.6660041,1.5383503,1.29337,0.844573974609375,1.5313874592843706,0.049878645045534534,90,matched_bias,0.15
straight_high_BL_0_J007_010.png,straight,high,BL,0,010,7,h1_exc,C_channels,77,0.9263647,0.6800268,1.3622473,1.1470095,0.844573974609375,1.3580923789062433,0.015335912768197207,90,matched_bias,0.15
straight_high_BL_0_J007_010.png,straight,high,BL,0,010,7,h1_exc,straight_channels,51,1.2567284,0.72877645,1.724436,1.4475572,0.844573974609375,1.713949561910497,0.0902599458299306,90,matched_bias,0.15
straight_high_BL_0_J007_010.png,straight,high,BL,0,010,7,h1_exc,matched_channels,51,1.2567284,0.72877645,1.724436,1.4475572,0.844573974609375,1.713949561910497,0.0902599458299306,90,matched_bias,0.15
straight_high_BL_0_J008_013.png,straight,high,BL,0,013,8,h1_exc,all_channels,128,1.9248327,0.6201534,3.1038008,2.5756252,0.844573974609375,3.0496146319133612,0.13648035456747107,90,baseline,0.0
straight_high_BL_0_J008_013.png,straight,high,BL,0,013,8,h1_exc,C_channels,77,1.928608,0.63076633,3.0575633,2.5382295,0.844573974609375,3.005337024036537,0.12993773963202013,90,baseline,0.0
straight_high_BL_0_J008_013.png,straight,high,BL,0,013,8,h1_exc,straight_channels,51,1.970622,0.6556191,3.005742,2.496285,0.844573974609375,2.9556735196561843,0.13907843826938476,90,baseline,0.0
straight_high_BL_0_J008_013.png,straight,high,BL,0,013,8,h1_exc,matched_channels,51,1.970622,0.6556191,3.005742,2.496285,0.844573974609375,2.9556735196561843,0.13907843826938476,90,baseline,0.0
straight_high_BL_0_J008_013.png,straight,high,BL,0,013,8,h1_exc,all_channels,128,2.0074666,0.6358536,3.1571207,2.6187131,0.844573974609375,3.1006320206498605,0.13724938445299428,90,matched_bias,0.15
straight_high_BL_0_J008_013.png,straight,high,BL,0,013,8,h1_exc,C_channels,77,2.0127695,0.6522452,3.0859091,2.5611587,0.844573974609375,3.03248584937001,0.1306412466143267,90,matched_bias,0.15
straight_high_BL_0_J008_013.png,straight,high,BL,0,013,8,h1_exc,straight_channels,51,2.0760732,0.68771845,3.0187836,2.5068433,0.844573974609375,2.968174930980612,0.13964613598785056,90,matched_bias,0.15
straight_high_BL_0_J008_013.png,straight,high,BL,0,013,8,h1_exc,matched_channels,51,2.0760732,0.68771845,3.0187836,2.5068433,0.844573974609375,2.968174930980612,0.13964613598785056,90,matched_bias,0.15
straight_high_BL_0_J009_007.png,straight,high,BL,0,007,9,h1_exc,all_channels,128,2.0280535,0.6197468,3.2723904,2.7117321,0.844573974609375,3.2107692144677555,0.13444018431878207,90,baseline,0.0
straight_high_BL_0_J009_007.png,straight,high,BL,0,007,9,h1_exc,C_channels,77,2.092251,0.6281014,3.331072,2.759018,0.844573974609375,3.2667569622239956,0.12670160751341,90,baseline,0.0
straight_high_BL_0_J009_007.png,straight,high,BL,0,007,9,h1_exc,straight_channels,51,1.9970077,0.6730129,2.9672651,2.465117,0.844573974609375,2.9187697260551952,0.1392943824966973,90,baseline,0.0
straight_high_BL_0_J009_007.png,straight,high,BL,0,007,9,h1_exc,matched_channels,51,1.9970077,0.6730129,2.9672651,2.465117,0.844573974609375,2.9187697260551952,0.1392943824966973,90,baseline,0.0
straight_high_BL_0_J009_007.png,straight,high,BL,0,007,9,h1_exc,all_channels,128,2.1227372,0.6430497,3.3010468,2.7348297,0.844573974609375,3.238117339708535,0.13499824129435983,90,matched_bias,0.15
straight_high_BL_0_J009_007.png,straight,high,BL,0,007,9,h1_exc,C_channels,77,2.1877544,0.65331477,3.3486989,2.773213,0.844573974609375,3.283564211347486,0.12853072566740703,90,matched_bias,0.15
straight_high_BL_0_J009_007.png,straight,high,BL,0,007,9,h1_exc,straight_channels,51,2.0843408,0.68731856,3.0325687,2.5180037,0.844573974609375,2.981389135882869,0.1392943824966973,90,matched_bias,0.15
straight_high_BL_0_J009_007.png,straight,high,BL,0,007,9,h1_exc,matched_channels,51,2.0843408,0.68731856,3.0325687,2.5180037,0.844573974609375,2.981389135882869,0.1392943824966973,90,matched_bias,0.15
straight_high_BL_0_J010_020.png,straight,high,BL,0,020,10,h1_exc,all_channels,128,1.3085752,0.6196482,2.1118033,1.766982,0.844573974609375,2.092157693159594,0.10468183896721492,90,baseline,0.0
straight_high_BL_0_J010_020.png,straight,high,BL,0,020,10,h1_exc,C_channels,77,1.2615068,0.634528,1.9881027,1.6652035,0.844573974609375,1.9716489999161717,0.07977769179356299,90,baseline,0.0
straight_high_BL_0_J010_020.png,straight,high,BL,0,020,10,h1_exc,straight_channels,51,1.4520326,0.66957617,2.1685846,1.8136301,0.844573974609375,2.147390444312307,0.12381722888595313,90,baseline,0.0
straight_high_BL_0_J010_020.png,straight,high,BL,0,020,10,h1_exc,matched_channels,51,1.4520326,0.66957617,2.1685846,1.8136301,0.844573974609375,2.147390444312307,0.12381722888595313,90,baseline,0.0
straight_high_BL_0_J010_020.png,straight,high,BL,0,020,10,h1_exc,all_channels,128,1.3629112,0.6405271,2.1277962,1.7801253,0.844573974609375,2.1077197413041513,0.10510394315659885,90,matched_bias,0.15
straight_high_BL_0_J010_020.png,straight,high,BL,0,020,10,h1_exc,C_channels,77,1.3065381,0.65857756,1.9838789,1.6617242,0.844573974609375,1.9675294764780464,0.07935558760417906,90,matched_bias,0.15
straight_high_BL_0_J010_020.png,straight,high,BL,0,020,10,h1_exc,straight_channels,51,1.5282171,0.69346815,2.2037308,1.8424824,0.844573974609375,2.181552452715407,0.1265609061169487,90,matched_bias,0.15
straight_high_BL_0_J010_020.png,straight,high,BL,0,020,10,h1_exc,matched_channels,51,1.5282171,0.69346815,2.2037308,1.8424824,0.844573974609375,2.181552452715407,0.1265609061169487,90,matched_bias,0.15
straight_high_BL_0_J011_014.png,straight,high,BL,0,014,11,h1_exc,all_channels,128,1.2320035,0.6155482,2.0014737,1.6762149,0.844573974609375,1.9846869119117538,0.10651095712121196,90,baseline,0.0
straight_high_BL_0_J011_014.png,straight,high,BL,0,014,11,h1_exc,C_channels,77,1.2068303,0.6378803,1.8919383,1.5859351,0.844573974609375,1.8777929994466047,0.08252136902455853,90,baseline,0.0
straight_high_BL_0_J011_014.png,straight,high,BL,0,014,11,h1_exc,straight_channels,51,1.3722463,0.6840674,2.0060103,1.6799505,0.844573974609375,1.9891099019226184,0.10932498505043817,90,baseline,0.0
straight_high_BL_0_J011_014.png,straight,high,BL,0,014,11,h1_exc,matched_channels,51,1.3722463,0.6840674,2.0060103,1.6799505,0.844573974609375,1.9891099019226184,0.10932498505043817,90,baseline,0.0
straight_high_BL_0_J011_014.png,straight,high,BL,0,014,11,h1_exc,all_channels,128,1.3085269,0.6361315,2.0570068,1.7219228,0.844573974609375,2.0388062936106217,0.11066164831682061,90,matched_bias,0.15
straight_high_BL_0_J011_014.png,straight,high,BL,0,014,11,h1_exc,C_channels,77,1.2698675,0.6522165,1.9470031,1.6313401,0.844573974609375,1.9315538671479107,0.08751626859893506,90,matched_bias,0.15
straight_high_BL_0_J011_014.png,straight,high,BL,0,014,11,h1_exc,straight_channels,51,1.4595186,0.7044697,2.0717976,1.7340889,0.844573974609375,2.053211357803205,0.11270181856550962,90,matched_bias,0.15
straight_high_BL_0_J011_014.png,straight,high,BL,0,014,11,h1_exc,matched_channels,51,1.4595186,0.7044697,2.0717976,1.7340889,0.844573974609375,2.053211357803205,0.11270181856550962,90,matched_bias,0.15
straight_high_BL_0_J012_012.png,straight,high,BL,0,012,12,h1_exc,all_channels,128,1.639972,0.6058606,2.7068472,2.2536447,0.844573974609375,2.6683804449187023,0.12571669773818084,90,baseline,0.0
straight_high_BL_0_J012_012.png,straight,high,BL,0,012,12,h1_exc,C_channels,77,1.5903155,0.6662858,2.3868368,1.9925225,0.844573974609375,2.3592041839001254,0.10622955432828934,90,baseline,0.0
straight_high_BL_0_J012_012.png,straight,high,BL,0,012,12,h1_exc,straight_channels,51,1.8650559,0.66474277,2.8056808,2.3340104,0.844573974609375,2.7635357057613232,0.1380280699285455,90,baseline,0.0
straight_high_BL_0_J012_012.png,straight,high,BL,0,012,12,h1_exc,matched_channels,51,1.8650559,0.66474277,2.8056808,2.3340104,0.844573974609375,2.7635357057613232,0.1380280699285455,90,baseline,0.0
straight_high_BL_0_J012_012.png,straight,high,BL,0,012,12,h1_exc,all_channels,128,1.7115909,0.62796664,2.7256079,2.2689104,0.844573974609375,2.6864554785800276,0.1265609061169487,90,matched_bias,0.15
straight_high_BL_0_J012_012.png,straight,high,BL,0,012,12,h1_exc,C_channels,77,1.6557329,0.6898818,2.400024,2.0033102,0.844573974609375,2.371977162520344,0.10890288086105424,90,matched_bias,0.15
straight_high_BL_0_J012_012.png,straight,high,BL,0,012,12,h1_exc,straight_channels,51,1.942647,0.68120825,2.8517666,2.3714397,0.844573974609375,2.8078531171607115,0.1380280699285455,90,matched_bias,0.15
straight_high_BL_0_J012_012.png,straight,high,BL,0,012,12,h1_exc,matched_channels,51,1.942647,0.68120825,2.8517666,2.3714397,0.844573974609375,2.8078531171607115,0.1380280699285455,90,matched_bias,0.15
straight_high_BL_0_J013_017.png,straight,high,BL,0,017,13,h1_exc,all_channels,128,1.9141853,0.61261433,3.124617,2.5924513,0.844573974609375,3.0695372829873175,0.13289246895770765,90,baseline,0.0
straight_high_BL_0_J013_017.png,straight,high,BL,0,017,13,h1_exc,C_channels,77,1.8631145,0.61058617,3.051354,2.5332062,0.844573974609375,2.999389361505333,0.12381722888595313,90,baseline,0.0
straight_high_BL_0_J013_017.png,straight,high,BL,0,017,13,h1_exc,straight_channels,51,2.0555818,0.67996585,3.0230663,2.510311,0.844573974609375,2.9722806219889097,0.14154560484007825,90,baseline,0.0
straight_high_BL_0_J013_017.png,straight,high,BL,0,017,13,h1_exc,matched_channels,51,2.0555818,0.67996585,3.0230663,2.510311,0.844573974609375,2.9722806219889097,0.14154560484007825,90,baseline,0.0
straight_high_BL_0_J013_017.png,straight,high,BL,0,017,13,h1_exc,all_channels,128,1.9988561,0.63816494,3.1321936,2.5985744,0.844573974609375,3.0767871699836813,0.1334552745435529,90,matched_bias,0.15
straight_high_BL_0_J013_017.png,straight,high,BL,0,017,13,h1_exc,C_channels,77,1.9342763,0.62816495,3.0792491,2.555772,0.844573974609375,3.026107970041732,0.1245207358682597,90,matched_bias,0.15
straight_high_BL_0_J013_017.png,straight,high,BL,0,017,13,h1_exc,straight_channels,51,2.1366196,0.6935231,3.0808196,2.5570424,0.844573974609375,3.027612035064574,0.1416159555383089,90,matched_bias,0.15
straight_high_BL_0_J013_017.png,straight,high,BL,0,017,13,h1_exc,matched_channels,51,2.1366196,0.6935231,3.0808196,2.5570424,0.844573974609375,3.027612035064574,0.1416159555383089,90,matched_bias,0.15
straight_high_BL_0_J014_018.png,straight,high,BL,0,018,14,h1_exc,all_channels,128,1.3647321,0.6279424,2.1733398,1.8175349,0.844573974609375,2.1520138634084227,0.09813922403176399,90,baseline,0.0
straight_high_BL_0_J014_018.png,straight,high,BL,0,018,14,h1_exc,C_channels,77,1.2895719,0.6453544,1.9982383,1.6735506,0.844573974609375,1.9815322710276966,0.07506419501210909,90,baseline,0.0
straight_high_BL_0_J014_018.png,straight,high,BL,0,018,14,h1_exc,straight_channels,51,1.5767039,0.7001484,2.2519567,1.8820441,0.844573974609375,2.228394564852743,0.11762636744165549,90,baseline,0.0
straight_high_BL_0_J014_018.png,straight,high,BL,0,018,14,h1_exc,matched_channels,51,1.5767039,0.7001484,2.2519567,1.8820441,0.844573974609375,2.228394564852743,0.11762636744165549,90,baseline,0.0
straight_high_BL_0_J014_018.png,straight,high,BL,0,018,14,h1_exc,all_channels,128,1.4540596,0.65419036,2.2226858,1.8580357,0.844573974609375,2.1999679335271725,0.0990537831087625,90,matched_bias,0.15
straight_high_BL_0_J014_018.png,straight,high,BL,0,018,14,h1_exc,C_channels,77,1.3700616,0.665773,2.057851,1.7226168,0.844573974609375,2.039628052860151,0.07710436526079809,90,matched_bias,0.15
straight_high_BL_0_J014_018.png,straight,high,BL,0,018,14,h1_exc,straight_channels,51,1.6566889,0.71251154,2.3251398,1.9420178,0.844573974609375,2.299405178284766,0.11776706883811679,90,matched_bias,0.15
straight_high_BL_0_J014_018.png,straight,high,BL,0,018,14,h1_exc,matched_channels,51,1.6566889,0.71251154,2.3251398,1.9420178,0.844573974609375,2.299405178284766,0.11776706883811679,90,matched_bias,0.15
straight_high_BL_0_J015_011.png,straight,high,BL,0,011,15,h1_exc,all_channels,128,1.5914487,0.6201586,2.5661962,2.1390479,0.844573974609375,2.5326944709155077,0.12346113260635826,90,baseline,0.0
straight_high_BL_0_J015_011.png,straight,high,BL,0,011,15,h1_exc,C_channels,77,1.634284,0.6425958,2.5432534,2.1203291,0.844573974609375,2.5105309662095467,0.11424953392658403,90,baseline,0.0
straight_high_BL_0_J015_011.png,straight,high,BL,0,011,15,h1_exc,straight_channels,51,1.618249,0.677756,2.3876572,1.9931936,0.844573974609375,2.359998842878973,0.1252945935487969,90,baseline,0.0
straight_high_BL_0_J015_011.png,straight,high,BL,0,011,15,h1_exc,matched_channels,51,1.618249,0.677756,2.3876572,1.9931936,0.844573974609375,2.359998842878973,0.1252945935487969,90,baseline,0.0
straight_high_BL_0_J015_011.png,straight,high,BL,0,011,15,h1_exc,all_channels,128,1.6496404,0.6344878,2.599956,2.1665788,0.844573974609375,2.565291862128461,0.124661437264721,90,matched_bias,0.15
straight_high_BL_0_J015_011.png,straight,high,BL,0,011,15,h1_exc,C_channels,77,1.6903849,0.6603585,2.5597987,2.1338294,0.844573974609375,2.5265156092000494,0.11600830138235041,90,matched_bias,0.15
straight_high_BL_0_J015_011.png,straight,high,BL,0,011,15,h1_exc,straight_channels,51,1.676939,0.6842431,2.4507942,2.0448215,0.844573974609375,2.4211277378191456,0.12550564564348887,90,matched_bias,0.15
straight_high_BL_0_J015_011.png,straight,high,BL,0,011,15,h1_exc,matched_channels,51,1.676939,0.6842431,2.4507942,2.0448215,0.844573974609375,2.4211277378191456,0.12550564564348887,90,matched_bias,0.15
straight_high_BL_0_J016_008.png,straight,high,BL,0,008,16,h1_exc,all_channels,128,1.7977654,0.63053906,2.8511562,2.3709443,0.844573974609375,2.8072665092182443,0.13261106616478505,90,baseline,0.0
straight_high_BL_0_J016_008.png,straight,high,BL,0,008,16,h1_exc,C_channels,77,1.8203641,0.6621126,2.7493272,2.2882037,0.844573974609375,2.709299312997897,0.12501319075587428,90,baseline,0.0
straight_high_BL_0_J016_008.png,straight,high,BL,0,008,16,h1_exc,straight_channels,51,1.8645704,0.68379384,2.7268019,2.269882,0.844573974609375,2.687605828611574,0.1293749340461749,90,baseline,0.0
straight_high_BL_0_J016_008.png,straight,high,BL,0,008,16,h1_exc,matched_channels,51,1.8645704,0.68379384,2.7268019,2.269882,0.844573974609375,2.687605828611574,0.1293749340461749,90,baseline,0.0
straight_high_BL_0_J016_008.png,straight,high,BL,0,008,16,h1_exc,all_channels,128,1.8750229,0.65476835,2.8636432,2.3810802,0.844573974609375,2.819267694713003,0.13401808012939814,90,matched_bias,0.15
straight_high_BL_0_J016_008.png,straight,high,BL,0,008,16,h1_exc,C_channels,77,1.8810923,0.6782659,2.7733846,2.3077633,0.844573974609375,2.732458470356929,0.12691265960810197,90,matched_bias,0.15
straight_high_BL_0_J016_008.png,straight,high,BL,0,008,16,h1_exc,straight_channels,51,1.9519815,0.7054137,2.7671444,2.3026905,0.844573974609375,2.7264520905725806,0.13528439269754994,90,matched_bias,0.15
straight_high_BL_0_J016_008.png,straight,high,BL,0,008,16,h1_exc,matched_channels,51,1.9519815,0.7054137,2.7671444,2.3026905,0.844573974609375,2.7264520905725806,0.13528439269754994,90,matched_bias,0.15
straight_high_BL_0_J017_018.png,straight,high,BL,0,018,17,h1_exc,all_channels,128,1.5645524,0.62685746,2.4958663,2.0816445,0.844573974609375,2.4647272743399515,0.11164655809204979,90,baseline,0.0
straight_high_BL_0_J017_018.png,straight,high,BL,0,018,17,h1_exc,C_channels,77,1.4810785,0.64382255,2.3004453,1.9217887,0.844573974609375,2.275453338008291,0.08962678954585471,90,baseline,0.0
straight_high_BL_0_J017_018.png,straight,high,BL,0,018,17,h1_exc,straight_channels,51,1.7885529,0.69921523,2.5579433,2.1323154,0.844573974609375,2.5247230392122404,0.12909353125325226,90,baseline,0.0
straight_high_BL_0_J017_018.png,straight,high,BL,0,018,17,h1_exc,matched_channels,51,1.7885529,0.69921523,2.5579433,2.1323154,0.844573974609375,2.5247230392122404,0.12909353125325226,90,baseline,0.0
straight_high_BL_0_J017_018.png,straight,high,BL,0,018,17,h1_exc,all_channels,128,1.6622,0.653238,2.544555,2.1213913,0.844573974609375,2.5117885881458757,0.11326462415135485,90,matched_bias,0.15
straight_high_BL_0_J017_018.png,straight,high,BL,0,018,17,h1_exc,C_channels,77,1.5708923,0.66427016,2.3648396,1.9745215,0.844573974609375,2.337890526745078,0.09208906398392765,90,matched_bias,0.15
straight_high_BL_0_J017_018.png,straight,high,BL,0,018,17,h1_exc,straight_channels,51,1.8753337,0.7118592,2.6344166,2.1946647,0.844573974609375,2.598546434905449,0.12909353125325226,90,matched_bias,0.15
straight_high_BL_0_J017_018.png,straight,high,BL,0,018,17,h1_exc,matched_channels,51,1.8753337,0.7118592,2.6344166,2.1946647,0.844573974609375,2.598546434905449,0.12909353125325226,90,matched_bias,0.15
straight_high_BL_0_J018_018.png,straight,high,BL,0,018,18,h1_exc,all_channels,128,1.5868834,0.6268365,2.5315747,2.1107986,0.844573974609375,2.4992465264154253,0.1152344437018132,90,baseline,0.0
straight_high_BL_0_J018_018.png,straight,high,BL,0,018,18,h1_exc,C_channels,77,1.5258509,0.643562,2.3709462,1.9795191,0.844573974609375,2.343807842619008,0.09475905733376899,90,baseline,0.0
straight_high_BL_0_J018_018.png,straight,high,BL,0,018,18,h1_exc,straight_channels,51,1.7762411,0.6987944,2.5418649,2.1191962,0.844573974609375,2.5091895028107962,0.13232966337186242,90,baseline,0.0
straight_high_BL_0_J018_018.png,straight,high,BL,0,018,18,h1_exc,matched_channels,51,1.7762411,0.6987944,2.5418649,2.1191962,0.844573974609375,2.5091895028107962,0.13232966337186242,90,baseline,0.0
straight_high_BL_0_J018_018.png,straight,high,BL,0,018,18,h1_exc,all_channels,128,1.6849797,0.6531759,2.579672,2.1500392,0.844573974609375,2.545708529027,0.11832571227572342,90,matched_bias,0.15
straight_high_BL_0_J018_018.png,straight,high,BL,0,018,18,h1_exc,C_channels,77,1.6169218,0.663965,2.4352515,2.0321176,0.844573974609375,2.406085958412782,0.09813922403176399,90,matched_bias,0.15
straight_high_BL_0_J018_018.png,straight,high,BL,0,018,18,h1_exc,straight_channels,51,1.8631595,0.7123127,2.6156483,2.17937,0.844573974609375,2.580436961316799,0.13317387175063028,90,matched_bias,0.15
straight_high_BL_0_J018_018.png,straight,high,BL,0,018,18,h1_exc,matched_channels,51,1.8631595,0.7123127,2.6156483,2.17937,0.844573974609375,2.580436961316799,0.13317387175063028,90,matched_bias,0.15
