filename,contour_type,contrast,quadrant,position,jitter,stimulus_id,condition,bias_strength,layer,channel_group,n_channels,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile
C_BL_0_J030_003.png,C,NA,BL,0,30,3,C_bias,0.25,h1_exc,all_channels,128,1.8973445,0.6504163,2.917123,4.6579537,1.647186279296875,2.8278244964961274,0.24707693315421114,90
C_BL_0_J030_003.png,C,NA,BL,0,30,3,straight_bias,0.25,h1_exc,all_channels,128,1.876121,0.6649706,2.8213594,4.511942,1.647186279296875,2.7391813173214463,0.24157468967993923,90
C_BL_0_J030_004.png,C,NA,BL,0,30,4,baseline,0.0,h1_exc,all_channels,128,1.6310984,0.59747,2.7300088,4.3722405,1.647186279296875,2.6543691941679723,0.22087577375291623,90
C_BL_0_J030_004.png,C,NA,BL,0,30,4,C_bias,0.25,h1_exc,all_channels,128,1.8276926,0.64025795,2.8546193,4.5627027,1.647186279296875,2.769997956782345,0.22788458389276262,90
C_BL_0_J030_004.png,C,NA,BL,0,30,4,straight_bias,0.25,h1_exc,all_channels,128,1.8129604,0.6229996,2.9100506,4.6471853,1.647186279296875,2.821287037063838,0.22506795925712342,90
C_BL_0_J030_005.png,C,NA,BL,0,30,5,baseline,0.0,h1_exc,all_channels,128,1.6432412,0.6377535,2.5766087,4.136724,1.647186279296875,2.5113880695149304,0.22860511577629822,90
C_BL_0_J030_005.png,C,NA,BL,0,30,5,C_bias,0.25,h1_exc,all_channels,128,1.8231837,0.67872435,2.6861916,4.3050847,1.647186279296875,2.6135991619930676,0.23299380997601513,90
C_BL_0_J030_005.png,C,NA,BL,0,30,5,straight_bias,0.25,h1_exc,all_channels,128,1.8304886,0.69089824,2.649433,4.248676,1.647186279296875,2.5793535623862422,0.22736056070473673,90
C_BL_0_J040_000.png,C,NA,BL,0,40,0,baseline,0.0,h1_exc,all_channels,128,1.9287125,0.6060865,3.1822398,5.059862,1.647186279296875,3.0718214264645773,0.24353977663503634,90
C_BL_0_J040_000.png,C,NA,BL,0,40,0,C_bias,0.25,h1_exc,all_channels,128,2.1754708,0.6477626,3.3584385,5.3251038,1.647186279296875,3.23284852136471,0.24930403170332122,90
C_BL_0_J040_000.png,C,NA,BL,0,40,0,straight_bias,0.25,h1_exc,all_channels,128,2.157384,0.64680684,3.3354378,5.2905636,1.647186279296875,3.2118793227889095,0.24799397373325646,90
C_BL_0_J040_001.png,C,NA,BL,0,40,1,baseline,0.0,h1_exc,all_channels,128,1.9018323,0.6025472,3.1563208,5.02072,1.647186279296875,3.0480583997445527,0.24150918678143599,90
C_BL_0_J040_001.png,C,NA,BL,0,40,1,C_bias,0.25,h1_exc,all_channels,128,2.1056175,0.63699746,3.305535,5.2456226,1.647186279296875,3.1845958583876173,0.24897651721080502,90
C_BL_0_J040_001.png,C,NA,BL,0,40,1,straight_bias,0.25,h1_exc,all_channels,128,2.1387556,0.6513482,3.2835827,5.2126007,1.647186279296875,3.164548382826138,0.24668391576319174,90
