condition,contour_type,layer,channel,n_images,mean_contour_mean_activation,sem_contour_mean_activation,mean_background_mean_activation,sem_background_mean_activation,mean_contour_preference_ratio,sem_contour_preference_ratio,mean_activation_on_contour_pct,sem_activation_on_contour_pct,mean_contour_area_pct,mean_contour_enrichment,sem_contour_enrichment,mean_dice_top_activation,sem_dice_top_activation,rank_mean_contour_enrichment
no_td,C,h1_exc,104,25,0.59634084,0.0014130257,0.50251853,0.00086374604,1.1867328,0.0025725833,1.9560063,0.004155963,1.6533203125,1.1830776211990388,0.002513707316903603,0.04577558032343436,0.00044367927097495866,25
no_td,C,h1_exc,105,25,0.81300336,0.0014060548,0.67421144,0.0020354246,1.206058,0.0033395581,1.9872229,0.005392128,1.6533203125,1.201958782138625,0.003261393388639604,0.05161484957676057,0.00026384834404144243,20
no_td,C,h1_exc,106,25,0.34681475,0.00090071646,0.34925115,0.0009030669,0.9930723,0.0019871683,1.642052,0.0032316959,1.6533203125,0.9931844702830278,0.0019546700718417087,0.027728054454508953,0.00029778637236843017,69
no_td,C,h1_exc,107,25,0.26636487,0.0018020872,0.27414513,0.0015496013,0.97156554,0.002828187,1.6070595,0.0046030576,1.6533203125,0.9720194019305353,0.0027841292709895834,0.03280985502385585,0.0005029265108269053,73
no_td,C,h1_exc,108,25,0.23630387,0.0012102087,0.258974,0.0011039901,0.91241914,0.0018863911,1.5107062,0.0030761645,1.6533203125,0.9137407825990368,0.0018605980434075475,0.02013240593310975,0.0002566233744460862,89
no_td,C,h1_exc,109,25,1.0611137,0.002883216,1.2102436,0.0034408239,0.8768357,0.0019251707,1.4526459,0.0031430793,1.6533203125,0.8786233645819679,0.0019010710113338564,0.022338054135571658,0.00026207506823328205,104
no_td,C,h1_exc,110,25,0.5052982,0.0012667623,0.5270503,0.0009893326,0.9587375,0.0018014701,1.5861801,0.0029332398,1.6533203125,0.9593906607284935,0.0017741509125929447,0.029531551160622196,0.0004701838645468458,77
no_td,C,h1_exc,111,25,1.029945,0.0019149531,0.8668189,0.0027231055,1.1883616,0.002820665,1.9586377,0.004558534,1.6533203125,1.1846691757984644,0.0027571993357782165,0.04324143132486111,0.00021200218956947788,24
no_td,C,h1_exc,112,25,1.0061545,0.0030797394,1.0576656,0.0018737069,0.95131963,0.0027234224,1.5740983,0.0044351425,1.6533203125,0.9520830718495538,0.002682566997930168,0.02569671392045151,0.00036892133935210623,81
no_td,C,h1_exc,113,25,0.38864762,0.0018196276,0.4751261,0.0017806776,0.8180403,0.0029905827,1.3565577,0.0048919288,1.6533203125,0.8205051483800367,0.0029588510711196676,0.023370485209064467,0.0003335358879753016,118
no_td,C,h1_exc,114,25,0.3319608,0.0004974033,0.32099682,0.00054639357,1.0341818,0.001236263,1.7088672,0.002007737,1.6533203125,1.0335971441239828,0.0012143665852216313,0.03350026138198485,0.0002534834874926975,61
no_td,C,h1_exc,115,25,0.5852925,0.0023149464,0.56241214,0.0020527667,1.0407966,0.003497969,1.7196023,0.0056806533,1.6533203125,1.0400902666159042,0.003435906013733453,0.04291948800608772,0.0002842352743283701,59
no_td,C,h1_exc,116,25,0.40452176,0.0014451764,0.49494126,0.0010756721,0.81730235,0.0021686214,1.3553534,0.0035474375,1.6533203125,0.8197766864040456,0.0021456443422290484,0.02058158049105792,0.00028948845292931647,119
no_td,C,h1_exc,117,25,1.3480692,0.00164975,0.9622448,0.0011230324,1.4009961,0.002036616,2.3010373,0.0032680829,1.6533203125,1.3917674255010641,0.001976678549656462,0.05721277130641313,0.0002858887060783044,1
no_td,C,h1_exc,118,25,0.5033994,0.0018013185,0.52059454,0.0010851707,0.967054,0.0038200892,1.5997119,0.006218589,1.6533203125,0.9675753071322158,0.003761272835188415,0.03520992206483264,0.00041966706718130374,75
no_td,C,h1_exc,119,25,0.4630889,0.0016839374,0.59010965,0.0013653513,0.7847402,0.0020370078,1.3020582,0.0033361318,1.6533203125,0.7875414227137187,0.002017837560843116,0.014407056908462062,0.00021342511292896406,125
no_td,C,h1_exc,120,25,0.83215624,0.0010758756,0.71117216,0.0017429426,1.170282,0.0031533928,1.9294128,0.0050990675,1.6533203125,1.1669927861063905,0.0030841376461276816,0.03769019166573941,0.0002286853021609673,29
no_td,C,h1_exc,121,25,0.5966196,0.0015716234,0.49482095,0.0012324235,1.205756,0.0019634198,1.9867398,0.0031707308,1.6533203125,1.2016666353641443,0.0019177958745004013,0.05951227687919256,0.00043306344790001127,21
no_td,C,h1_exc,122,25,0.22626337,0.00033729099,0.18900976,0.00035018096,1.1971757,0.0024323622,1.9728798,0.003929618,1.6533203125,1.19328346932193,0.0023768035984225817,0.045695131148876474,0.00031502721672692515,22
no_td,C,h1_exc,123,25,0.2978531,0.00024949474,0.24176046,0.00026626437,1.2320421,0.0013287212,2.0291746,0.0021439418,1.6533203125,1.2273329155959751,0.0012967491680407027,0.04277884857115329,0.00029907841497186046,17
no_td,C,h1_exc,124,25,0.24099992,0.001544488,0.29761747,0.0015763157,0.80975974,0.0028856196,1.343011,0.004721771,1.6533203125,0.8123114170033188,0.0028559322144267227,0.018664145579801263,0.0002990148587375137,121
no_td,C,h1_exc,125,25,0.648814,0.0012692679,0.5504264,0.0012459349,1.1787885,0.0014847156,1.9431697,0.0023998185,1.6533203125,1.1753135109849984,0.001451514603948284,0.0475320539679481,0.00037576852360761236,28
no_td,C,h1_exc,126,25,0.3256607,0.000981502,0.35842407,0.0010291957,0.9086283,0.0019019621,1.5045241,0.0031014178,1.6533203125,0.910001603833998,0.0018758723593296305,0.028552752870167977,0.00017143581233597293,91
no_td,C,h1_exc,127,25,0.5792059,0.0020784775,0.52902967,0.0018197717,1.0948933,0.002351764,1.8073702,0.0038119098,1.6533203125,1.0931760394000678,0.0023056088079142674,0.03490153356236076,0.00023904754972041905,49
no_td,straight,h1_exc,0,25,0.23751666,0.0007097568,0.2393386,0.00032683593,0.99240327,0.00287375,0.82091516,0.0023576843,0.8271484375000001,0.9924640788643508,0.002850376375250289,0.018544241002959733,0.000271387729686698,64
no_td,straight,h1_exc,1,25,0.24065092,0.001037061,0.27908564,0.0009380504,0.86226344,0.001972851,0.71403265,0.0016219938,0.8271484375000001,0.8632461230909277,0.0019609464713113297,0.0052529794849581505,0.00013471816643274655,91
no_td,straight,h1_exc,2,25,0.4509746,0.0021156287,0.41038272,0.0013080447,1.0990283,0.005012648,0.9083115,0.0041051675,0.8271484375000001,1.098123905818025,0.0049630356550535255,0.015910525841060782,0.00033554749233735893,42
no_td,straight,h1_exc,3,25,0.2694522,0.0019401205,0.37916473,0.00066270336,0.7106592,0.005047727,0.58922666,0.004159992,0.8271484375000001,0.712359009544687,0.00502931725098548,0.0033192026697904577,0.0003235332924999843,119
no_td,straight,h1_exc,4,25,0.55550504,0.0026437428,0.46755543,0.0010464293,1.1882904,0.0065915696,0.9813571,0.0053902804,0.8271484375000001,1.1864341086178891,0.006516702584804294,0.018154595472158242,0.0003960239452718016,31
no_td,straight,h1_exc,5,25,0.4628872,0.0016122968,0.35566115,0.001426337,1.301584,0.001966154,1.0739236,0.001604733,0.8271484375000001,1.2983445148615873,0.0019400786905961298,0.05079101650577181,0.0003583817151445061,16
no_td,straight,h1_exc,6,25,0.5251053,0.002569593,0.35101685,0.0025119751,1.496614,0.004609708,1.2328541,0.0037504449,0.8271484375000001,1.490487173677212,0.004534186012033016,0.04452060972305896,0.0002709877475537978,4
no_td,straight,h1_exc,7,25,0.19341215,0.0010206575,0.18508859,0.0010841258,1.0451524,0.0029500974,0.86417204,0.0024181611,0.8271484375000001,1.0447605508468438,0.0029234910451448573,0.02102634860502541,0.00015518963787197951,49
no_td,straight,h1_exc,8,25,0.35962346,0.0015067116,0.36364257,0.001325727,0.9890945,0.004018527,0.8181991,0.0032973012,0.8271484375000001,0.9891804509109484,0.003986347640744255,0.011819194405095173,0.00039301582095923097,66
no_td,straight,h1_exc,9,25,0.4012213,0.0016140823,0.41832274,0.0008096417,0.95913726,0.003599952,0.79361504,0.0029549622,0.8271484375000001,0.9594590165881222,0.0035724689161213295,0.01218003066653542,0.00041713223036107507,71
no_td,straight,h1_exc,10,25,0.4388473,0.0009999148,0.4176136,0.0009092437,1.0508451,0.00069728785,0.8688395,0.00057149545,0.8271484375000001,1.0504033324021853,0.0006909224441096889,0.03341558584723245,0.00017400276528751528,48
no_td,straight,h1_exc,11,25,0.6581389,0.0024682905,0.45949256,0.0022316533,1.432587,0.0036032198,1.1807351,0.0029348067,0.8271484375000001,1.4274766870570554,0.00354810152543403,0.04040768467570992,0.0002224015153950902,6
no_td,straight,h1_exc,12,25,1.2757877,0.0037163189,0.83855295,0.0026759824,1.5215423,0.0034756784,1.2531337,0.002826638,0.8271484375000001,1.515004460958284,0.0034173285049409166,0.05273202850180145,0.00023925283778442773,3
no_td,straight,h1_exc,13,25,1.6871834,0.006159435,1.2617934,0.0029598132,1.3372556,0.0052906387,1.1030272,0.0043154894,0.8271484375000001,1.333530020957382,0.005217309405782191,0.028364751510752805,0.0004179323801127175,10
no_td,straight,h1_exc,14,25,0.4238839,0.0024535058,0.36573043,0.001412279,1.1589738,0.0046771527,0.9573809,0.0038268787,0.8271484375000001,1.1574475173905177,0.004626592440302556,0.019287311908382274,0.0003139821154113888,34
no_td,straight,h1_exc,15,25,0.49139258,0.0031714528,0.37270084,0.0010653315,1.318496,0.007866698,1.0877163,0.006418962,0.8271484375000001,1.3150195268814344,0.00776035053266472,0.03063046811578368,0.00042228555644300783,14
no_td,straight,h1_exc,16,25,1.2293111,0.006021058,0.9778051,0.0025009979,1.2572651,0.005752402,1.0377313,0.0046985447,0.8271484375000001,1.2545889235037742,0.005680413016457146,0.007446559033095114,0.000538916750596768,19
no_td,straight,h1_exc,17,25,0.28164294,0.0027973026,0.514971,0.0013540753,0.5470439,0.0057633608,0.4541827,0.004762798,0.8271484375000001,0.5490945559146323,0.005758093446243621,0.004466492288261507,0.0002052238502528454,127
no_td,straight,h1_exc,18,25,0.48528996,0.004352202,0.47582427,0.0013112564,1.0199453,0.008967529,0.8434938,0.0073542222,0.8271484375000001,1.0197611103377608,0.008891054664564926,0.006703346261381163,0.0003972272692421913,58
no_td,straight,h1_exc,19,25,0.2927069,0.0028713064,0.4648079,0.0021175002,0.6295793,0.0046002995,0.5223525,0.003796633,0.8271484375000001,0.6315100237489593,0.004590026141499586,0.0012483088301603244,0.0001964859573075179,124
no_td,straight,h1_exc,20,25,0.3150183,0.002509743,0.41890404,0.001076177,0.75207114,0.006014515,0.62334687,0.004954069,0.8271484375000001,0.7536094212314515,0.005989334979812252,0.0033985625430530287,0.00030554565170854065,112
no_td,straight,h1_exc,21,25,0.39822638,0.0014942698,0.38110736,0.0005660338,1.0449182,0.0035796259,0.86397934,0.002934383,0.8271484375000001,1.0445275853510254,0.003547589182675868,0.01663930729681912,0.00021044294646007218,50
no_td,straight,h1_exc,22,25,0.59161645,0.001235872,0.83802086,0.0012726809,0.7060063,0.0018016051,0.5853951,0.0014850734,0.8271484375000001,0.7077267453361901,0.0017954133558808932,0.0019193650220962213,0.00017109632111653191,120
no_td,straight,h1_exc,23,25,0.26629016,0.001795823,0.33488423,0.0016429428,0.79506284,0.0025862823,0.65875053,0.0021290474,0.8271484375000001,0.7964115324871556,0.0025739603691180292,0.0025110183904244413,0.00015826226708562624,101
no_td,straight,h1_exc,24,25,0.65413535,0.0035259086,0.5324275,0.0013896679,1.2287253,0.006934859,1.0144112,0.0056658434,0.8271484375000001,1.2263955961761985,0.006849850485081225,0.026798953729569044,0.0006727158100399924,23
no_td,straight,h1_exc,25,25,0.20536402,0.0008099707,0.2585983,0.0006280569,0.79414123,0.0024471006,0.6579921,0.0020143257,0.8271484375000001,0.7954946129476211,0.0024352649950481462,0.0002020384233785496,5.542452059429372e-05,103
no_td,straight,h1_exc,26,25,0.24122001,0.0016482088,0.3221915,0.001771272,0.7486166,0.0021885904,0.62050647,0.0018028095,0.8271484375000001,0.7501754810565783,0.002179547684622605,0.005808604672133301,0.00012627401461159346,114
no_td,straight,h1_exc,27,25,0.6529073,0.0042458894,0.716757,0.0019555092,0.9110908,0.0064589186,0.7541551,0.0053060595,0.8271484375000001,0.911753042608536,0.006414881673624611,0.003817074610342566,0.00021513512993946075,82
no_td,straight,h1_exc,28,25,0.3005513,0.0012437648,0.33906025,0.0004226327,0.88646734,0.003925897,0.7339268,0.0032264942,0.8271484375000001,0.8872975600880066,0.0039007438969268274,0.009770000901948435,0.00035573876847766933,87
no_td,straight,h1_exc,29,25,0.60554725,0.003691357,0.5085028,0.0018131987,1.1907971,0.005515332,0.98340905,0.0045098644,0.8271484375000001,1.1889147733421783,0.0054523036014983255,0.019388472986362957,0.0002532171681479317,30
no_td,straight,h1_exc,30,25,0.7501701,0.003414242,0.78943306,0.00054288603,0.95028514,0.004461215,0.786347,0.0036624067,0.8271484375000001,0.9506721044765998,0.004427750333098542,0.005390096509420591,0.0002854748120455381,74
no_td,straight,h1_exc,31,25,0.24146378,0.0016550889,0.28198126,0.0010976935,0.8561894,0.0038152481,0.70903677,0.0031369836,0.8271484375000001,0.8572062224574107,0.003792528060580679,0.011429602236843663,0.0003223375298892439,92
no_td,straight,h1_exc,32,25,0.6021483,0.003036203,0.58883816,0.0009311646,1.0226159,0.005010606,0.8456928,0.0041089547,0.8271484375000001,1.0224196864152344,0.0049676144271341375,0.021646901698744715,0.0004827047496568907,56
no_td,straight,h1_exc,33,25,0.79891497,0.0035830862,0.6361372,0.0022533375,1.2561812,0.0065704277,1.0368443,0.0053671952,0.8271484375000001,1.2535165552777334,0.006488793013491528,0.03651122936769504,0.00040026311272968576,20
no_td,straight,h1_exc,34,25,0.4237452,0.0022978466,0.43826762,0.0009386556,0.9668473,0.004682513,0.799942,0.0038428304,0.8271484375000001,0.967108141163592,0.004645877582818475,0.007828960272355393,0.00018188779189611787,70
no_td,straight,h1_exc,35,25,0.17405264,0.0011775014,0.2044868,0.0006497258,0.85101235,0.0038498477,0.7047797,0.0031657151,0.8271484375000001,0.8520595104337787,0.0038272635167722556,0.002143050419408187,0.000291676852982982,94
no_td,straight,h1_exc,36,25,0.112851515,0.0015153977,0.2982767,0.001022305,0.3784057,0.005076459,0.314611,0.0042076013,0.8271484375000001,0.38035613806043017,0.0050868756734643444,0.0007215657977805343,0.0001126544240713045,128
no_td,straight,h1_exc,37,25,0.33533627,0.0033313993,0.40034258,0.003171845,0.8373452,0.0027785818,0.6935406,0.0022856635,0.8271484375000001,0.8384716868451001,0.002763304964674229,0.004625236763773225,0.00022383082701155747,96
no_td,straight,h1_exc,38,25,0.9663525,0.0035734635,0.803593,0.001035824,1.2025512,0.0043028872,0.9930217,0.0035180144,0.8271484375000001,1.2005362416657421,0.004253183876522888,0.025233060937015807,0.00020965788749751068,26
no_td,straight,h1_exc,39,25,0.5994803,0.0040093306,0.4996504,0.0014207119,1.2000009,0.008550061,0.99092776,0.006990417,0.8271484375000001,1.1980047195962886,0.008451224068369036,0.027354559393860053,0.0006130549732284771,28
no_td,straight,h1_exc,40,25,0.15584317,0.001338406,0.17317452,0.0012032173,0.8997699,0.0030396294,0.7448594,0.0024976488,0.8271484375000001,0.9005147251759641,0.0030195895272618757,0.0033769279336129006,0.0001033754760124938,83
no_td,straight,h1_exc,41,25,0.31012994,0.0014654327,0.352611,0.0011186446,0.87951165,0.002920161,0.728211,0.002399936,0.8271484375000001,0.8803873284022533,0.002901457619226646,0.007460990349050725,0.00010460630397384576,89
no_td,straight,h1_exc,42,25,0.78209037,0.0018683119,0.723115,0.001516008,1.0815718,0.0016856528,0.8940168,0.001380844,0.8271484375000001,1.0808420126717342,0.0016694028997385254,0.01925859114276246,0.00015838876047679693,46
no_td,straight,h1_exc,43,25,0.22794327,0.0017387506,0.37996903,0.0017748338,0.5999536,0.00397652,0.49789566,0.0032836155,0.8271484375000001,0.6019423072219245,0.003969801823389166,0.00042572251916490596,7.785450931929307e-05,125
no_td,straight,h1_exc,44,25,0.44894055,0.001671938,0.40082806,0.00081167347,1.1199914,0.0028968838,0.9254792,0.0023716171,0.8271484375000001,1.1188792167065988,0.002867220773862258,0.018118452756751557,0.0002406931447855304,39
no_td,straight,h1_exc,45,25,0.25717095,0.0005435894,0.28961736,0.00041968146,0.8879895,0.0018574246,0.7351797,0.0015264571,0.8271484375000001,0.8888123070858168,0.0018454451900243004,0.010614130064828526,0.0001933830037650278,86
no_td,straight,h1_exc,46,25,0.28560543,0.0013025345,0.30522045,0.00090422947,0.93576103,0.003550335,0.7744227,0.0029154764,0.8271484375000001,0.9362559812235328,0.0035247316890735106,0.014784828532447558,0.00030444044728567926,77
no_td,straight,h1_exc,47,25,0.8621265,0.0036474236,0.82691896,0.0010952612,1.0425675,0.0040988913,0.8620518,0.0033597734,0.8271484375000001,1.0421972069064644,0.004061874853971787,0.008889656138227538,0.00010231139222428321,51
no_td,straight,h1_exc,48,25,0.7110639,0.0032375078,0.73512506,0.0011122737,0.9672495,0.0039471234,0.8002731,0.0032397497,0.8271484375000001,0.9675085144892563,0.003916769266534799,0.010267844208937138,9.368761607505837e-05,69
no_td,straight,h1_exc,49,25,0.5357334,0.0022831152,0.5156472,0.0008285208,1.0389066,0.0035709667,0.85905147,0.0029270342,0.8271484375000001,1.0385698249218356,0.0035387047449291576,0.012223324614402252,0.00022800794168753615,52
no_td,straight,h1_exc,50,25,0.26060474,0.0017059576,0.34006774,0.00089126406,0.76624036,0.0039218278,0.63501984,0.0032293112,0.8271484375000001,0.7677217320896524,0.0039041496342989,0.004329394786683206,0.00027829437396099206,110
no_td,straight,h1_exc,51,25,0.28187332,0.0010983953,0.30783692,0.0008216222,0.9156811,0.0029134664,0.7579315,0.0023933384,0.8271484375000001,0.9163185327715739,0.0028934809736595305,0.008947385306626808,0.00012713482467118694,81
no_td,straight,h1_exc,52,25,1.2457713,0.003667668,1.0908067,0.0013251449,1.1420901,0.0034426302,0.9435671,0.0028175898,0.8271484375000001,1.1407469988728607,0.0034063895145239774,0.020932551558941984,0.00015466414833180826,37
no_td,straight,h1_exc,53,25,0.63625324,0.0017263282,0.41170347,0.0016156896,1.5457023,0.0042248173,1.2727774,0.0034343195,0.8271484375000001,1.5387533711179637,0.00415199892698159,0.04110038784157923,0.00017939050644488402,2
no_td,straight,h1_exc,54,25,0.8576254,0.0016274501,0.48318452,0.0018947355,1.7753719,0.0051380154,1.4591336,0.004160894,0.8271484375000001,1.7640529609358442,0.005030407879824009,0.0505096058446374,0.00024755947025309277,1
no_td,straight,h1_exc,55,25,0.4561965,0.00096808217,0.43974316,0.0007146113,1.0374583,0.002385426,0.8578652,0.0019555918,0.8271484375000001,1.0371357798028462,0.0023642572840569943,0.0019482224479050055,0.0001097288335903599,54
no_td,straight,h1_exc,56,25,0.87982094,0.0062930444,0.878731,0.00082960346,1.0012517,0.0071693137,0.8281668,0.0058802636,0.8271484375000001,1.0012311974262675,0.007109078690350377,0.016646522954796926,0.00042273739657234843,62
no_td,straight,h1_exc,57,25,0.23629007,0.0029574758,0.3435474,0.0030334548,0.68735427,0.0034755154,0.5700161,0.0028659198,0.8271484375000001,0.6891339928768657,0.003464819188856574,0.00210697212951916,0.0001700916961796333,121
no_td,straight,h1_exc,58,25,0.24215369,0.0015906836,0.30958432,0.0012675029,0.78208727,0.0030850756,0.6480688,0.0025396876,0.8271484375000001,0.7834975571922417,0.0030704131881702937,0.002330657526831126,0.0002053929153419673,105
no_td,straight,h1_exc,59,25,0.40608484,0.0014733686,0.2852072,0.0009996123,1.4239007,0.0032858534,1.1736603,0.0026765687,0.8271484375000001,1.4189234005145799,0.0032358987847291997,0.045494723550062684,0.00032885382673673017,7
no_td,straight,h1_exc,60,25,0.32181662,0.0027306275,0.32209015,0.0012842832,0.99919784,0.0077497293,0.8264806,0.006356063,0.8271484375000001,0.9991926318794109,0.007684307176746633,0.014691079642811678,0.0006278451771884,63
no_td,straight,h1_exc,61,25,0.71077675,0.0023363973,0.5191465,0.00107154,1.3692721,0.0053658728,1.1291378,0.0043754773,0.8271484375000001,1.3650968903182203,0.005289833027620202,0.03234057905652355,0.00023253943554738836,9
no_td,straight,h1_exc,62,25,0.8994503,0.0044242833,0.8740114,0.0022148734,1.0291711,0.0049412427,0.85106796,0.004051697,0.8271484375000001,1.0289180179943602,0.004898391753797536,0.018306124289692156,0.00021649980248816022,55
no_td,straight,h1_exc,63,25,0.70308065,0.0018490232,0.7384008,0.0011549527,0.95216674,0.0020166638,0.7878943,0.0016557253,0.8271484375000001,0.9525428211839863,0.002001726870604524,0.006840443762959465,0.00022384051896536103,73
no_td,straight,h1_exc,64,25,0.29523662,0.0014195037,0.2674713,0.0011360513,1.1038953,0.0037511215,0.91229904,0.0030716285,0.8271484375000001,1.1029447232590048,0.0037135153337827845,0.019806981149075666,0.00030842893727117264,41
no_td,straight,h1_exc,65,25,0.21516325,0.0009382338,0.25983384,0.00088030007,0.8281508,0.0031882299,0.68597704,0.002622697,0.8271484375000001,0.8293275915269308,0.0031707695687436723,0.001443125738695827,0.00012627366612400867,98
no_td,straight,h1_exc,66,25,0.50750506,0.0014410465,0.4386759,0.00085763034,1.1569746,0.0035663454,0.9557467,0.0029178057,0.8271484375000001,1.155471753920086,0.003527547740692292,0.02972851086855801,0.00024089745496517925,35
no_td,straight,h1_exc,67,25,0.4261362,0.0021559217,0.5762089,0.0009971589,0.7395786,0.003736624,0.61305964,0.0030785545,0.8271484375000001,0.7411724396401864,0.003721888639517947,0.0006133270235366264,6.908356107218404e-05,116
no_td,straight,h1_exc,68,25,0.8883112,0.0028372305,0.7566487,0.0010631047,1.1740677,0.004158055,0.96972924,0.0034010042,0.8271484375000001,1.172376321537807,0.00411172170414241,0.025709306077281443,0.00033299819918531477,33
no_td,straight,h1_exc,69,25,0.46763322,0.001716722,0.55974674,0.001803037,0.8355137,0.0027345887,0.6920341,0.0022495163,0.8271484375000001,0.836650510218837,0.0027196041537112495,0.006667267971492137,0.00026562704736410233,97
no_td,straight,h1_exc,70,25,0.59515285,0.0023634462,0.5389173,0.0004098082,1.1043634,0.0044604363,0.9126814,0.0036525775,0.8271484375000001,1.1034070339363407,0.004415866906781689,0.02252720676593453,0.00019016349516619348,40
no_td,straight,h1_exc,71,25,0.8710095,0.0050839395,0.9377709,0.001697783,0.92895055,0.006121776,0.76882577,0.005027941,0.8271484375000001,0.9294894667917977,0.006078643920809925,0.0027419500315660305,0.0002910588691926288,78
no_td,straight,h1_exc,72,25,0.28866908,0.0018931906,0.28266528,0.0016495279,1.021163,0.001733977,0.8445051,0.0014218872,0.8271484375000001,1.0209836956655496,0.001719022919557851,0.010325533030042522,0.00019575737766984978,57
no_td,straight,h1_exc,73,25,0.8501705,0.0052547446,1.0474446,0.0018811759,0.8115976,0.004330163,0.67235637,0.0035632716,0.8271484375000001,0.8128605890465185,0.004307898636274519,0.003990258861726354,0.00021654989847015493,100
no_td,straight,h1_exc,74,25,0.6923455,0.0024935154,0.77104604,0.0011897116,0.89792615,0.0028698456,0.7433445,0.0023580436,0.8271484375000001,0.8986833332679472,0.002850810633074006,0.009625687742392327,0.00010767218922139055,84
no_td,straight,h1_exc,75,25,0.629521,0.0018306092,0.7065532,0.0013939098,0.8909935,0.002247492,0.7376482,0.0018468825,0.8271484375000001,0.8917965673295859,0.002232830752474186,0.003174889510234351,0.00021191197121782511,85
no_td,straight,h1_exc,76,25,0.24951883,0.0012544751,0.3348438,0.0009026382,0.74535197,0.0045479084,0.61781466,0.003746443,0.8271484375000001,0.7469210923295045,0.004529347738226739,7.215657977805343e-05,4.0336754351903535e-05,115
no_td,straight,h1_exc,77,25,1.043848,0.0035071278,0.90656555,0.000878921,1.1514548,0.0039998447,0.9512298,0.0032728724,0.8271484375000001,1.1500109306297746,0.0039568138396498765,0.01972760891131981,0.0003420911916994872,36
no_td,straight,h1_exc,78,25,0.3738208,0.0017570263,0.45877445,0.0010760785,0.8148314,0.003382462,0.67501855,0.0027830373,0.8271484375000001,0.8160790628721668,0.003364616313530906,0.0070208352124045996,0.00027925155721836243,99
no_td,straight,h1_exc,79,25,0.35589626,0.00060998916,0.33065578,0.0002867423,1.0763429,0.0018152895,0.88973296,0.0014871804,0.8271484375000001,1.075663000296146,0.0017979606528543007,0.02386209112733523,0.00018875098034784756,47
no_td,straight,h1_exc,80,25,0.50115806,0.0032361848,0.84463936,0.0016870867,0.59344786,0.0043138126,0.49252266,0.0035626183,0.8271484375000001,0.5954464977566628,0.00430710873633544,0.0024533080941465052,0.0001739561964116129,126
no_td,straight,h1_exc,81,25,0.46813384,0.0024979839,0.43205646,0.0010209549,1.0835949,0.005954161,0.8956688,0.0048771165,0.8271484375000001,1.0828392501402093,0.005896301390940627,0.018024713628557745,0.00035653675197458066,45
no_td,straight,h1_exc,82,25,0.48715505,0.0017041293,0.52607954,0.0015766035,0.92610013,0.003123816,0.7664892,0.002565695,0.8271484375000001,0.9266646387332322,0.003101855384063922,0.01218003066653542,0.00032472465187703497,79
no_td,straight,h1_exc,83,25,0.572044,0.0038248622,0.58227575,0.0013682138,0.9825718,0.007072096,0.8128418,0.0058030025,0.8271484375000001,0.9827036365661034,0.007015672327393285,0.0066167583656475,0.00041876726562302776,67
no_td,straight,h1_exc,84,25,0.6451336,0.002585797,0.49999505,0.0017600635,1.2904433,0.004884374,1.0648261,0.003987459,0.8271484375000001,1.287345884718584,0.004820729545965885,0.024987733121110058,0.00022820624874266487,18
no_td,straight,h1_exc,85,25,0.18097174,0.0014216849,0.2522858,0.0014171854,0.7171734,0.0024716058,0.5945988,0.002036952,0.8271484375000001,0.7188538505182248,0.0024626195816845205,0.00042572251916490596,0.0001236175387260001,118
no_td,straight,h1_exc,86,25,0.19928965,0.0009448689,0.2506609,0.0007762141,0.7950019,0.0021086158,0.65870076,0.0017355664,0.8271484375000001,0.7963513822333078,0.002098252605966651,0.00034635158293465644,9.368784680458075e-05,102
no_td,straight,h1_exc,87,25,1.0504618,0.0030855623,0.79299104,0.0029081162,1.324947,0.00453559,1.092987,0.0037005374,0.8271484375000001,1.3213914357016103,0.00447384906007296,0.03303316313279961,0.0002674263156686632,12
no_td,straight,h1_exc,88,25,0.24680363,0.0012993922,0.24531893,0.0012129934,1.0060693,0.00214153,0.83212626,0.001756436,0.8271484375000001,1.0060180052426952,0.0021234832892771988,0.00590236332321125,0.00022615191111098856,60
no_td,straight,h1_exc,89,25,0.40747917,0.0013912915,0.31004646,0.0006659198,1.3143814,0.0051250043,1.0843644,0.00418225,0.8271484375000001,1.3109671845639854,0.005056226162155061,0.026734012807768798,0.00028350741671304293,15
no_td,straight,h1_exc,90,25,0.25557575,0.0012123542,0.33215824,0.0008516492,0.76937425,0.0022899671,0.6376021,0.0018856418,0.8271484375000001,0.7708436449845023,0.0022796897116934005,0.0021141877874969657,0.0002851326390686233,109
no_td,straight,h1_exc,91,25,0.113391295,0.00062729925,0.14341234,0.0003501294,0.7907216,0.0043769684,0.65517527,0.0036027823,0.8271484375000001,0.7920890588039866,0.004355665799609522,0.006609542707669694,0.0003667289103766437,104
no_td,straight,h1_exc,92,25,0.39394882,0.0022598465,0.38646,0.0007798487,1.0192814,0.004653733,0.84295905,0.0038158803,0.8271484375000001,1.019114578698957,0.0046132955510898395,0.02860986587645863,0.00045477774363082403,59
no_td,straight,h1_exc,93,25,0.16761738,0.0007260079,0.23026744,0.0005010859,0.7279308,0.0027909009,0.60346365,0.0022997495,0.8271484375000001,0.7295711165209612,0.0027803347098817772,0.00036078289889026715,7.653361030243453e-05,117
no_td,straight,h1_exc,94,25,0.42860729,0.0021193973,0.34906757,0.0011711532,1.2281016,0.006690602,1.0139022,0.0054673715,0.8271484375000001,1.225780148509864,0.006609903864189651,0.02963470731484654,0.00040691768970823916,24
