bias_condition,contour_type,layer,channel,n_images,mean_contour_preference_ratio,sem_contour_preference_ratio,mean_activation_on_contour_pct,sem_activation_on_contour_pct,mean_contour_area_pct,mean_contour_enrichment,sem_contour_enrichment,mean_dice_top_activation,sem_dice_top_activation,rank_mean_contour_enrichment
C_bias,straight,h1_exc,108,25,1.4421685,0.020569144,1.1884723,0.016747808,0.8271484375000001,1.436830639543216,0.020247644672258164,0.07182449747113603,0.0030477975737032165,62
C_bias,straight,h1_exc,109,25,1.0827953,0.036727894,0.89480054,0.030047024,0.8271484375000001,1.081789537702708,0.036326036264450516,0.02780914584646179,0.001600668943711246,87
C_bias,straight,h1_exc,110,25,1.6818347,0.03519739,1.383127,0.02854231,0.8271484375000001,1.6721628985413832,0.034506877365784894,0.06437810047797927,0.004180314089175173,51
C_bias,straight,h1_exc,111,25,0.9361867,0.02430909,0.774678,0.019946843,0.8271484375000001,0.9365646130176912,0.02411519263721609,0.02483629475960599,0.0015745022053295556,97
C_bias,straight,h1_exc,112,25,1.1755944,0.017319685,0.9709322,0.014165188,0.8271484375000001,1.1738306329226007,0.01712532739105551,0.03831514386214637,0.0008697537147176733,78
C_bias,straight,h1_exc,113,25,0.3435779,0.010185101,0.28572422,0.008441467,0.8271484375000001,0.34543281506866413,0.010205504050322339,0.0010462684544933609,0.0003887147290508608,128
C_bias,straight,h1_exc,114,25,1.0531957,0.0105337575,0.870748,0.008633606,0.8271484375000001,1.052710680344147,0.010437795192136105,0.007403265085228282,0.0008711543694935232,89
C_bias,straight,h1_exc,115,25,0.938516,0.021537345,0.7766114,0.017677145,0.8271484375000001,0.9389021254414679,0.02137118763410867,0.007230056104857917,0.0011032855577990423,95
C_bias,straight,h1_exc,116,25,0.8602534,0.0110922465,0.7123606,0.009117142,0.8271484375000001,0.8612246445051988,0.011022377468702417,0.018089654550357995,0.0011685375102713734,100
C_bias,straight,h1_exc,117,25,1.1492469,0.00791304,0.9494157,0.006472987,0.8271484375000001,1.1478177378849275,0.00782566545313206,0.045227614052322965,0.001028939661836252,81
C_bias,straight,h1_exc,118,25,2.9870715,0.13728443,2.4278817,0.10879831,0.8271484375000001,2.935243125117308,0.13153420323665452,0.10360963290330692,0.0035864022043449826,15
C_bias,straight,h1_exc,119,25,1.1075933,0.08111031,0.91426253,0.06632255,0.8271484375000001,1.1053185670932963,0.0801821596221913,0.02314037565410963,0.003727758869062763,86
C_bias,straight,h1_exc,120,25,1.6399564,0.05788551,1.3488083,0.046923183,0.8271484375000001,1.6306726122080206,0.05672885386809874,0.06609542707669695,0.003162411831160852,53
C_bias,straight,h1_exc,121,25,2.1461804,0.13845277,1.7555119,0.1111376,0.8271484375000001,2.1223661985377817,0.1343623408504635,0.08398275751880516,0.008243824321657526,33
C_bias,straight,h1_exc,122,25,1.1209327,0.022321932,0.92617035,0.018264368,0.8271484375000001,1.119714831942401,0.022081124713203743,0.028819274188599687,0.0025153629566733457,84
C_bias,straight,h1_exc,123,25,1.9937835,0.038442634,1.6354744,0.031026201,0.8271484375000001,1.9772440982731938,0.037509834408629046,0.09420727719402365,0.002537740014143892,35
C_bias,straight,h1_exc,124,25,0.3916365,0.014166499,0.32554668,0.011736456,0.8271484375000001,0.3935771086579066,0.014189056994199424,5.772526382244275e-05,2.699851997308968e-05,127
C_bias,straight,h1_exc,125,25,1.4684691,0.019790817,1.2098904,0.016112382,0.8271484375000001,1.4627245571020666,0.019479431593653947,0.07309441227717307,0.0020260302983373885,60
C_bias,straight,h1_exc,126,25,0.7467693,0.008547344,0.6189737,0.0070389244,0.8271484375000001,0.7483223269089336,0.008509868131128718,0.002677009109765782,0.0004780293992017083,105
C_bias,straight,h1_exc,127,25,0.7752405,0.015922476,0.64239174,0.013112828,0.8271484375000001,0.7766341935881236,0.0158530527103545,0.005707552922303794,0.0006906737030753251,104
C_bias,straight,td_h1_exc,0,25,4.0651813,0.18187732,3.2743618,0.1420756,0.8271484375000001,3.958614726482848,0.17176553382495188,0.1281645170017785,0.002746873146745638,7
C_bias,straight,td_h1_exc,1,25,2.1829882,0.047041308,1.7878078,0.037862614,0.8271484375000001,2.161411031738814,0.04577487215272479,0.11045007666626638,0.0032628174285115447,34
C_bias,straight,td_h1_exc,2,25,2.0580738,0.08471088,1.6864247,0.0682913,0.8271484375000001,2.0388416361759285,0.08256232075748632,0.0810246234327762,0.005773716467318954,39
C_bias,straight,td_h1_exc,3,25,1.4886298,0.06349568,1.2257122,0.051692266,0.8271484375000001,1.4818527846001133,0.06249454496576108,0.04358257418594427,0.005512073197693694,52
C_bias,straight,td_h1_exc,4,25,0.5516892,0.01939135,0.45796546,0.01601444,0.8271484375000001,0.5536678040999162,0.01936102307650407,0.0004040768467570992,0.00022368539731196566,103
C_bias,straight,td_h1_exc,5,25,0.4472452,0.011824382,0.3716143,0.0097871935,0.8271484375000001,0.4492715778102932,0.011832450790248741,0.00019482276540074426,0.00018744514775139074,111
C_bias,straight,td_h1_exc,6,25,3.1607327,0.18140599,2.5634148,0.14344402,0.8271484375000001,3.0990990000364236,0.17341992300805403,0.10384774961657449,0.005336007533833812,16
C_bias,straight,td_h1_exc,7,25,3.1129816,0.07661102,2.5297587,0.060851514,0.8271484375000001,3.05840941135332,0.07356782722836422,0.12080370507887346,0.0025180453591648,17
C_bias,straight,td_h1_exc,8,25,1.1043183,0.031816386,0.9124834,0.026023263,0.8271484375000001,1.1031676175938616,0.03146141866719009,0.014424087933139594,0.0026619117218120818,70
C_bias,straight,td_h1_exc,9,25,0.6418996,0.025018508,0.53242075,0.020636592,0.8271484375000001,0.6436822251795198,0.0249490780395246,0.0013132497519605724,0.0005947923084050902,97
C_bias,straight,td_h1_exc,10,25,1.226346,0.019887535,1.0124105,0.016259313,0.8271484375000001,1.2239767967431847,0.019657066612811414,0.031149995490185666,0.0019923177359159067,62
C_bias,straight,td_h1_exc,11,25,0.25864843,0.008025086,0.21524996,0.006663074,0.8271484375000001,0.260231347479012,0.00805547519005613,6.49409218002481e-05,3.273661667130614e-05,126
C_bias,straight,td_h1_exc,12,25,1.0884902,0.034846563,0.8994873,0.028523505,0.8271484375000001,1.0874557561812828,0.03448414125203758,0.011703797240000266,0.0020855654556090346,72
C_bias,straight,td_h1_exc,13,25,4.4680357,0.2501002,3.5832837,0.1944895,0.8271484375000001,4.332092518141598,0.23513251466878649,0.11630919094424431,0.004321724863704608,5
C_bias,straight,td_h1_exc,14,25,1.2372397,0.073033445,1.0205145,0.059578575,0.8271484375000001,1.233774367439928,0.07202887828621178,0.03348056451327536,0.006081971205927525,61
C_bias,straight,td_h1_exc,15,25,1.0743076,0.007852461,0.888056,0.00643345,0.8271484375000001,1.0736355003437172,0.007777866349478137,0.006003427437534046,0.0008119966654469334,74
C_bias,straight,td_h1_exc,16,25,0.3644449,0.015338535,0.30300424,0.012714225,0.8271484375000001,0.36632388341990063,0.015371152254650583,2.8862631911221374e-05,2.8862631911221374e-05,120
C_bias,straight,td_h1_exc,17,25,1.1891385,0.031358145,0.9818982,0.025664037,0.8271484375000001,1.1870882238927805,0.031027123609042223,0.011941913953267842,0.0014328351000120992,68
C_bias,straight,td_h1_exc,18,25,1.6898072,0.08812402,1.3885499,0.071374215,0.8271484375000001,1.6787192156800574,0.08628948326001563,0.05312888969058074,0.005717167507034649,44
C_bias,straight,td_h1_exc,19,25,0.81152886,0.03114119,0.6721442,0.02564385,0.8271484375000001,0.8126040367418428,0.031002716772895803,0.014077748714698224,0.0014318688009185348,86
C_bias,straight,td_h1_exc,20,25,2.8320937,0.08099317,2.3065693,0.064598195,0.8271484375000001,2.7885796616269998,0.07809746565916664,0.11031297916468809,0.0031776577221506895,22
C_bias,straight,td_h1_exc,21,25,4.582305,0.29180893,3.6684797,0.22557962,0.8271484375000001,4.435092235572571,0.2727196380220753,0.12081897718037267,0.005020484278400422,4
C_bias,straight,td_h1_exc,22,25,2.0518088,0.0747897,1.6816258,0.060245868,0.8271484375000001,2.033039846150513,0.07283561648900778,0.11325696761963266,0.0045770952497693656,40
C_bias,straight,td_h1_exc,23,25,3.1672928,0.14363907,2.5704935,0.11388766,0.8271484375000001,3.1076568062069434,0.1376870881351891,0.1025200685486583,0.0047412501232605925,15
C_bias,straight,td_h1_exc,24,25,1.6727774,0.057560008,1.3754481,0.046635486,0.8271484375000001,1.6628794240050422,0.05638103370372354,0.07272661675830006,0.0059893373342387105,47
C_bias,straight,td_h1_exc,25,25,4.4515157,0.18856241,3.5745323,0.14646529,0.8271484375000001,4.321512143832161,0.1770725609082579,0.1338143771984001,0.002475769959669131,6
C_bias,straight,td_h1_exc,26,25,3.0907102,0.18453543,2.507744,0.14646026,0.8271484375000001,3.0317942614666338,0.17706647997993863,0.09717326598710456,0.0073729637705991224,19
C_bias,straight,td_h1_exc,27,25,0.23167291,0.011193065,0.19283274,0.009296208,0.8271484375000001,0.23312953482472562,0.011238862604574705,0.00047623342653515264,0.00027434528817920847,127
C_bias,straight,td_h1_exc,28,25,2.3078933,0.05772372,1.8880143,0.046341684,0.8271484375000001,2.2825580703789607,0.05602583629022181,0.11509661680121218,0.002272305127423635,33
C_bias,straight,td_h1_exc,29,25,3.352073,0.13830426,2.7168002,0.10948727,0.8271484375000001,3.284537753374876,0.13236713368094,0.12163434653186467,0.003984508070243969,11
C_bias,straight,td_h1_exc,30,25,0.5426204,0.023993807,0.4504373,0.01981671,0.8271484375000001,0.544566496803754,0.02395786350498737,0.0013565436998274043,0.0007915410166654406,104
C_bias,straight,td_h1_exc,31,25,0.6488157,0.012052782,0.53820646,0.009948173,0.8271484375000001,0.6506770298285731,0.012027070099273214,0.0034490845133909537,0.000554374358210112,96
C_bias,straight,td_h1_exc,32,25,0.8312155,0.012637168,0.6884738,0.01039594,0.8271484375000001,0.8323461496368363,0.012568409521378358,0.0003319202669790458,0.00017448618799434064,82
C_bias,straight,td_h1_exc,33,25,0.44544324,0.023001913,0.3700582,0.019034315,0.8271484375000001,0.4473903229905784,0.02301196963494525,0.0,0.0,112
C_bias,straight,td_h1_exc,34,25,1.1210904,0.018378902,0.92632544,0.015048999,0.8271484375000001,1.1199022985041105,0.018193831158673946,0.054911157211098655,0.003302214819447748,69
C_bias,straight,td_h1_exc,35,25,0.2053358,0.014352646,0.17093277,0.011921652,0.8271484375000001,0.20665307706033403,0.014412953354526666,0.0003391359249568511,0.00014629883715071035,128
C_bias,straight,td_h1_exc,36,25,0.5985051,0.025484527,0.4965955,0.02100327,0.8271484375000001,0.6003704581250223,0.02539238350703895,0.004228375574993931,0.0011046223432034387,99
C_bias,straight,td_h1_exc,37,25,0.6709097,0.022155838,0.5563761,0.018261002,0.8271484375000001,0.6726435880622103,0.02207705670243866,0.0028501849012331102,0.0006260215760230796,93
C_bias,straight,td_h1_exc,38,25,0.90188736,0.013898503,0.74656904,0.0114165265,0.8271484375000001,0.9025817315199606,0.01380227068602051,0.0014575629115166793,0.00037723240916435677,78
C_bias,straight,td_h1_exc,39,25,0.420846,0.012362482,0.34975246,0.010239376,0.8271484375000001,0.42284120951495685,0.01237912758778854,0.0,0.0,114
C_bias,straight,td_h1_exc,40,25,2.0635629,0.049918912,1.6915927,0.040243987,0.8271484375000001,2.045089647233435,0.048653884902098946,0.08275638134744949,0.00369271592783866,38
C_bias,straight,td_h1_exc,41,25,2.6843302,0.07131602,2.1890364,0.056912813,0.8271484375000001,2.6464854440875754,0.06880604341014178,0.11789663569936151,0.0033312734840966313,26
C_bias,straight,td_h1_exc,42,25,0.84118545,0.011360124,0.6966793,0.009341075,0.8271484375000001,0.8422663786574361,0.011293105451413618,0.0027996277897037345,0.0007389257129526359,81
C_bias,straight,td_h1_exc,43,25,2.5069823,0.109918535,2.0462196,0.08802845,0.8271484375000001,2.473823777233154,0.10642400922896585,0.10991611797590879,0.005060644335456241,28
C_bias,straight,td_h1_exc,44,25,0.5418951,0.02682054,0.4498142,0.022150204,0.8271484375000001,0.5438131514809919,0.026778994198116943,0.0001298818436004962,5.463608041413211e-05,105
C_bias,straight,td_h1_exc,45,25,2.4168868,0.11877442,1.9737511,0.09505128,0.8271484375000001,2.3862113928972195,0.11491441614874373,0.09274285198873207,0.006517586755690222,29
C_bias,straight,td_h1_exc,46,25,1.0915455,0.035359077,0.90198404,0.028939344,0.8271484375000001,1.0904741989945546,0.034986881382322754,0.018746241682095613,0.0030290397743111025,71
C_bias,straight,td_h1_exc,47,25,1.6883976,0.042077303,1.3883649,0.03414924,0.8271484375000001,1.678495352853477,0.041285504222452314,0.05896635699462527,0.004088501266190159,45
C_bias,straight,td_h1_exc,48,25,3.108539,0.21715558,2.5198586,0.17204732,0.8271484375000001,3.0464406465094567,0.2080005326461725,0.09173987552981712,0.007645796621674033,18
C_bias,straight,td_h1_exc,49,25,0.32467166,0.011781369,0.27003726,0.009772429,0.8271484375000001,0.32646769195360703,0.011814601681267486,0.00014431315955610685,6.586964402810163e-05,123
C_bias,straight,td_h1_exc,50,25,1.4291639,0.06511174,1.1772677,0.05291725,0.8271484375000001,1.4232846426908605,0.0639755163222111,0.03762241596729048,0.00359562688870598,54
C_bias,straight,td_h1_exc,51,25,1.4348451,0.08498818,1.1814126,0.06923186,0.8271484375000001,1.4282957284017508,0.08369944265852738,0.053525725499610655,0.005749069423111907,53
C_bias,straight,td_h1_exc,52,25,0.99497724,0.022102503,0.8229485,0.018135501,0.8271484375000001,0.994922450984497,0.021925327502367156,0.03819234361938593,0.00277182534891525,77
C_bias,straight,td_h1_exc,53,25,3.8384585,0.1567462,3.098404,0.12295906,0.8271484375000001,3.7458861015919434,0.14865416598077294,0.11578244791186453,0.002594935441601835,8
C_bias,straight,td_h1_exc,54,25,1.6665659,0.0682251,1.3701947,0.055234082,0.8271484375000001,1.656528208048215,0.06677650314729519,0.04505456841341657,0.0036741045885459833,48
C_bias,straight,td_h1_exc,55,25,1.2184505,0.024420032,1.005925,0.019959737,0.8271484375000001,1.216136112575506,0.024130779822731083,0.012389284747891773,0.00145815070242438,65
C_bias,straight,td_h1_exc,56,25,0.41966906,0.032719396,0.3486263,0.02707016,0.8271484375000001,0.4214796946258682,0.032727087809133894,0.0010823486966708015,0.0004441929591400361,115
C_bias,straight,td_h1_exc,57,25,2.5050294,0.035918783,2.0463517,0.028754737,0.8271484375000001,2.4739834918951105,0.03476369506736225,0.12036439072777093,0.0024630816998846596,27
C_bias,straight,td_h1_exc,58,25,1.6571614,0.023007646,1.3632231,0.018677305,0.8271484375000001,1.6480996321096777,0.022580354254323448,0.11362459003559966,0.0030752558408928114,49
C_bias,straight,td_h1_exc,59,25,0.47936845,0.014053329,0.3981912,0.011628538,0.8271484375000001,0.4814023572421625,0.014058586566068995,0.00017317579146732822,8.42771141958747e-05,108
C_bias,straight,td_h1_exc,60,25,1.2085308,0.025902752,0.99780446,0.02116605,0.8271484375000001,1.2063185263831366,0.025589180858547098,0.02429497984650479,0.0022266262543527626,66
C_bias,straight,td_h1_exc,61,25,5.255546,0.29426536,4.186596,0.22520392,0.8271484375000001,5.061480451370796,0.2722654134723661,0.13514205826631628,0.0037464960421997023,2
C_bias,straight,td_h1_exc,62,25,2.125396,0.03257661,1.7416359,0.026238397,0.8271484375000001,2.1055905584983794,0.031721508304834264,0.11470661335086815,0.0026339569264662876,35
C_bias,straight,td_h1_exc,63,25,2.352992,0.056951586,1.9242231,0.04566196,0.8271484375000001,2.3263333544018256,0.05520407049113876,0.11634526923413334,0.0022182153978361073,31
C_bias,straight,td_h1_exc,64,25,4.5941515,0.2686108,3.6796007,0.20731843,0.8271484375000001,4.448537321928618,0.2506423495610595,0.11609993686288796,0.004336516896228141,3
C_bias,straight,td_h1_exc,65,25,1.6879877,0.050308056,1.3879111,0.040763743,0.8271484375000001,1.6779468118237302,0.049282258928397736,0.0488065921230449,0.005391849162541983,46
C_bias,straight,td_h1_exc,66,25,0.7005773,0.03871956,0.58067423,0.031919934,0.8271484375000001,0.7020193659593525,0.038590333843900745,0.010881206373665216,0.0019017902530096822,92
C_bias,straight,td_h1_exc,67,25,0.70121634,0.019146426,0.58138686,0.015782764,0.8271484375000001,0.7028809459970842,0.019080933581233146,0.0025543429241430913,0.0006511340086332941,91
C_bias,straight,td_h1_exc,68,25,0.3990248,0.013025073,0.3316736,0.010788878,0.8271484375000001,0.40098436755803346,0.013043461067821496,2.8862631911221374e-05,2.8862631911221374e-05,117
C_bias,straight,td_h1_exc,69,25,2.100912,0.077997565,1.7211201,0.06285752,0.8271484375000001,2.080787496980798,0.07599303474512491,0.08142870027953329,0.0068444630153604216,36
C_bias,straight,td_h1_exc,70,25,0.3874584,0.023483861,0.3220266,0.019448293,0.8271484375000001,0.38932139316690945,0.023512459295254293,0.0002453323712453817,0.0001568748875534048,118
C_bias,straight,td_h1_exc,71,25,0.8241956,0.014989884,0.6826881,0.012332002,0.8271484375000001,0.8253514285778424,0.014909055155289707,0.001558582123205954,0.0003517833693413861,83
C_bias,straight,td_h1_exc,72,25,6.0190578,0.32325882,4.7651563,0.24425282,0.8271484375000001,5.7609445672134605,0.29529501218402876,0.12704510606185807,0.0029306526318328453,1
C_bias,straight,td_h1_exc,73,25,0.558997,0.018622667,0.46400926,0.015383195,0.8271484375000001,0.5609745798218841,0.01859786463230617,0.00021646973933416033,0.00016825794269108687,102
C_bias,straight,td_h1_exc,74,25,0.78165895,0.022589138,0.6476342,0.018592188,0.8271484375000001,0.7829721763738072,0.02247744980914526,0.0034923660967644977,0.0007124800496503924,89
C_bias,straight,td_h1_exc,75,25,1.3169107,0.030123932,1.0862861,0.024582976,0.8271484375000001,1.3132903540865188,0.029720151697620142,0.06206159508986056,0.00566640902705856,55
C_bias,straight,td_h1_exc,76,25,3.6462908,0.25077146,2.9418066,0.1973629,0.8271484375000001,3.5565643766910773,0.2386063800534401,0.10176964011896655,0.0047319062404509935,9
C_bias,straight,td_h1_exc,77,25,1.2756441,0.014905213,1.0527109,0.012168196,0.8271484375000001,1.2726988338377005,0.01471101798207093,0.08237332023470531,0.002955258701640887,58
C_bias,straight,td_h1_exc,78,25,3.3077598,0.14516155,2.6815162,0.11471283,0.8271484375000001,3.2418801952737852,0.13868468977185158,0.1107382396422617,0.004136527391336838,13
C_bias,straight,td_h1_exc,79,25,1.0862097,0.022938311,0.89773095,0.018780459,0.8271484375000001,1.0853323121350464,0.022705063640757268,0.05916839541800381,0.004553041113307582,73
C_bias,straight,td_h1_exc,80,25,2.7784889,0.12803206,2.2623506,0.10195438,0.8271484375000001,2.735120198264308,0.12326007166417952,0.1186826829804022,0.00435713954232082,23
C_bias,straight,td_h1_exc,81,25,0.5872868,0.012711217,0.48741072,0.010498938,0.8271484375000001,0.589266344532973,0.01269293152384289,0.0002020384233785496,0.00013471912354361,100
C_bias,straight,td_h1_exc,82,25,1.8265179,0.13815111,1.4975029,0.111610405,0.8271484375000001,1.8104402988444477,0.13493394494015065,0.034837196716844196,0.0039049133908326465,42
C_bias,straight,td_h1_exc,83,25,2.0900025,0.048390877,1.7129244,0.038981795,0.8271484375000001,2.0708789330971213,0.047127930454117235,0.11350229999087805,0.0036216924944379053,37
C_bias,straight,td_h1_exc,84,25,3.3842545,0.10568843,2.743429,0.08329237,0.8271484375000001,3.3167312426458637,0.10069821318431628,0.129527782430615,0.002305900427304764,10
C_bias,straight,td_h1_exc,85,25,1.5814518,0.04260464,1.3015426,0.03463357,0.8271484375000001,1.5735298018746584,0.04187104241993722,0.0909745732654626,0.006522532985113662,50
C_bias,straight,td_h1_exc,86,25,0.47452506,0.010499383,0.39419788,0.008686381,0.8271484375000001,0.47657454994275933,0.010501598759968598,0.00036799530305404933,0.00010335416641676489,110
C_bias,straight,td_h1_exc,87,25,1.3030136,0.03738083,1.0748652,0.030512288,0.8271484375000001,1.2994828817632247,0.03688852645495918,0.05444198521175662,0.006737086406436274,56
C_bias,straight,td_h1_exc,88,25,1.2578927,0.025318982,1.0381455,0.020680098,0.8271484375000001,1.2550897605512905,0.025001675346163287,0.04489551417480984,0.0040874166958714455,59
C_bias,straight,td_h1_exc,89,25,1.0514762,0.0116142435,0.8693348,0.009519109,0.8271484375000001,1.0510021341170164,0.011508343722864293,0.008904121944611793,0.001110391064700712,75
C_bias,straight,td_h1_exc,90,25,3.0051587,0.13520965,2.4423225,0.10738177,0.8271484375000001,2.9527016815307223,0.12982163869156954,0.09190583566330666,0.0030326358357842587,20
C_bias,straight,td_h1_exc,91,25,1.5746322,0.045505475,1.2959605,0.036982134,0.8271484375000001,1.5667811411266657,0.04471039406499605,0.08147920988537793,0.005244499113228243,51
C_bias,straight,td_h1_exc,92,25,2.7713122,0.16273442,2.2550716,0.12924097,0.8271484375000001,2.7263204017539597,0.15624882426434672,0.10985117705410855,0.004861468458231146,24
C_bias,straight,td_h1_exc,93,25,3.2249868,0.08098639,2.618324,0.06416478,0.8271484375000001,3.1654823916759414,0.07757347734150316,0.12372688734542821,0.0038462643918085347,14
C_bias,straight,td_h1_exc,94,25,2.3728237,0.06201669,1.9400357,0.049710505,0.8271484375000001,2.3454504355978005,0.06009864765762864,0.10726075584007642,0.002784482897701604,30
C_bias,straight,td_h1_exc,95,25,0.74370325,0.027603678,0.61633503,0.022722857,0.8271484375000001,0.7451323082925044,0.02747131638161889,0.0030160955767494814,0.0008984697739062226,90
C_bias,straight,td_h1_exc,96,25,0.5048439,0.012679689,0.41927162,0.010484647,0.8271484375000001,0.5068880166268053,0.012675653361749091,5.772526382244275e-05,5.772526382244275e-05,106
C_bias,straight,td_h1_exc,97,25,1.0358871,0.013385839,0.8565491,0.010972326,0.8271484375000001,1.035544513311606,0.01326524379955594,0.011350229999087804,0.0010447099975514735,76
C_bias,straight,td_h1_exc,98,25,0.28095612,0.0054219235,0.23377798,0.004501075,0.8271484375000001,0.28263122144839875,0.005441677337748496,0.0,0.0,125
C_bias,straight,td_h1_exc,99,25,2.3448234,0.038150754,1.9179506,0.030607121,0.8271484375000001,2.318750150676724,0.037003177735836786,0.12847479029482411,0.002246459077382615,32
C_bias,straight,td_h1_exc,100,25,0.62682825,0.028151613,0.5199551,0.023233047,0.8271484375000001,0.6286115773485115,0.028088122121092338,0.004661220042292775,0.0012610251721302513,98
C_bias,straight,td_h1_exc,101,25,1.2232305,0.048792496,1.0095433,0.039834935,0.8271484375000001,1.2205103919186522,0.048159353891011385,0.026062956615832897,0.003283754037658323,64
C_bias,straight,td_h1_exc,102,25,1.3008857,0.034899514,1.0731574,0.028466266,0.8271484375000001,1.2974182130584782,0.03441494116165376,0.018508162713070705,0.002164070943496813,57
C_bias,straight,td_h1_exc,103,25,0.81179965,0.024591208,0.6724268,0.02023181,0.8271484375000001,0.8129457701995619,0.02445970740782228,0.006118850633141136,0.00162705652251476,85
C_bias,straight,td_h1_exc,104,25,0.6564717,0.024926992,0.54444486,0.020557966,0.8271484375000001,0.6582190222131341,0.024854023404648616,0.006075584017312099,0.001324279665366773,95
C_bias,straight,td_h1_exc,105,25,2.8463192,0.08260273,2.3178518,0.065797195,0.8271484375000001,2.802219806828092,0.07954702110393537,0.12973031478296226,0.0024275595786161417,21
C_bias,straight,td_h1_exc,106,25,0.6568555,0.011715156,0.544841,0.009663746,0.8271484375000001,0.6586979471353989,0.011683205697338899,0.007013619554426793,0.0010360250167422216,94
C_bias,straight,td_h1_exc,107,25,0.56819564,0.011332402,0.47164565,0.009361189,0.8271484375000001,0.5702067660918921,0.011317422987164228,0.00015874447551171754,7.816037670187793e-05,101
C_bias,straight,td_h1_exc,108,25,1.810051,0.033513237,1.4870367,0.027128672,0.8271484375000001,1.797786991944036,0.03279782796775519,0.10814106611336868,0.003524412533706102,43
C_bias,straight,td_h1_exc,109,25,0.40638325,0.01958952,0.3377345,0.016222714,0.8271484375000001,0.40831182965791496,0.019612820235705132,2.1646973933416028e-05,2.164697393341603e-05,116
C_bias,straight,td_h1_exc,110,25,0.88295615,0.02479676,0.73094314,0.020366533,0.8271484375000001,0.883690447251598,0.02462258545781839,0.0035068097772133966,0.0011453119279029884,79
C_bias,straight,td_h1_exc,111,25,1.2418879,0.04201215,1.0248886,0.03434228,0.8271484375000001,1.239062513844229,0.04151888566943067,0.0340362586813078,0.0029025412114390145,60
C_bias,straight,td_h1_exc,112,25,0.37115455,0.027410252,0.30848098,0.022693593,0.8271484375000001,0.3729451212106457,0.027435937627664907,0.0012771714620715456,0.0006973259306965922,119
C_bias,straight,td_h1_exc,113,25,0.3336656,0.005916459,0.27751476,0.0049073333,0.8271484375000001,0.3355078113262175,0.0059328325961235644,0.0,0.0,122
C_bias,straight,td_h1_exc,114,25,0.7844282,0.011199969,0.649977,0.0092200525,0.8271484375000001,0.7858045765387969,0.011146792824432743,4.3293947866832055e-05,4.329394786683206e-05,87
C_bias,straight,td_h1_exc,115,25,0.78406227,0.014086928,0.64966375,0.011598035,0.8271484375000001,0.7854258876275325,0.01402170900796503,0.0025832055560543127,0.00056237787798767,88
C_bias,straight,td_h1_exc,116,25,0.49780408,0.027419707,0.4133515,0.022666076,0.8271484375000001,0.4997307518147035,0.027402669244743556,0.003932497805949658,0.0009880356213782383,107
C_bias,straight,td_h1_exc,117,25,0.877531,0.013651966,0.726554,0.011223078,0.8271484375000001,0.8783840032715143,0.01356839645087368,0.0025904212140321183,0.0006329041137685747,80
C_bias,straight,td_h1_exc,118,25,2.753065,0.10400072,2.2429588,0.08287587,0.8271484375000001,2.7116760459318914,0.1001946726867885,0.10765729750431864,0.0035499504316330362,25
C_bias,straight,td_h1_exc,119,25,0.35522234,0.015544194,0.2953571,0.01287632,0.8271484375000001,0.35707872916100725,0.015567120766691206,0.002229638315141851,0.0005511915766113576,121
C_bias,straight,td_h1_exc,120,25,1.1979144,0.013117565,0.9892056,0.01072652,0.8271484375000001,1.195922753514058,0.012968070962888536,0.03483701190020768,0.002946497843835508,67
C_bias,straight,td_h1_exc,121,25,3.321628,0.24507745,2.686522,0.19255659,0.8271484375000001,3.247931925341929,0.2327956800169556,0.10394876882826377,0.007376019974193591,12
C_bias,straight,td_h1_exc,122,25,0.81725067,0.014564768,0.67697626,0.0119856335,0.8271484375000001,0.8184459269364903,0.014490305351825482,9.380355371146947e-05,5.7158760774747247e-05,84
C_bias,straight,td_h1_exc,123,25,1.8656696,0.043993626,1.5319058,0.035584327,0.8271484375000001,1.852032582344892,0.043020483183040054,0.07411892117576782,0.002839488372311038,41
C_bias,straight,td_h1_exc,124,25,0.42707592,0.017768763,0.35488507,0.014711729,0.8271484375000001,0.4290464044469017,0.017786081512511268,0.0004257238206905152,0.0002098235094419436,113
C_bias,straight,td_h1_exc,125,25,1.2236931,0.01993877,1.0102421,0.016302528,0.8271484375000001,1.221355225120326,0.019709312862667163,0.03597707154391922,0.003152903798687939,63
C_bias,straight,td_h1_exc,126,25,0.3138265,0.015949456,0.2610207,0.013226945,0.8271484375000001,0.3155669263139676,0.01599101762314546,0.00034635158293465644,0.0001666124437371942,124
C_bias,straight,td_h1_exc,127,25,0.47582662,0.015453961,0.39525372,0.012787044,0.8271484375000001,0.4778509975342305,0.01545918874732326,0.00027419500315660304,0.00014208618141966234,109
baseline,C,h1_exc,0,25,4.6499205,0.09865735,7.245043,0.14212556,1.6533203125,4.382116847202967,0.08596372133143053,0.22765775580304393,0.002146963140995906,5
baseline,C,h1_exc,1,25,2.0334585,0.019066509,3.3052564,0.029987412,1.6533203125,1.9991627167918333,0.01813769043877527,0.20921344216548532,0.0017477198983434207,42
baseline,C,h1_exc,2,25,2.091972,0.029971408,3.3968158,0.047016095,1.6533203125,2.054541793446688,0.02843737862125979,0.17212100896658666,0.0045316395778845445,38
baseline,C,h1_exc,3,25,0.97935873,0.020967456,1.6194625,0.03414256,1.6533203125,0.9795212390686002,0.02065090590910987,0.02644766613590342,0.0019666226690853356,92
