filename,contour_type,contrast,jitter,quadrant,position,bias_condition,layer,channel,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile,bias_strength
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,104,1.0100979,1.4635843,0.69015354,1.1469202,1.6533203125,0.6937071954866736,0.024469957261355507,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,105,7.645228,1.8086638,4.227003,6.634616,1.6533203125,4.012904098402458,0.2421855359086213,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,106,0.72389644,1.3180811,0.54920477,0.9148296,1.6533203125,0.5533287163584474,0.004357663621885228,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,107,0.8713829,2.2413833,0.38877013,0.6493234,1.6533203125,0.39273902038139175,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,108,3.730962,2.627358,1.4200432,2.3315945,1.6533203125,1.4102496869072907,0.13877482611234493,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,109,1.8428923,1.2024081,1.5326679,2.5118697,1.6533203125,1.5192879654212146,0.08380122349779284,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,110,1.5144168,0.9787821,1.5472461,2.5351555,1.6533203125,1.5333722692713485,0.12251738875377313,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,111,1.1388044,1.2733283,0.89435256,1.4812384,1.6533203125,0.8959173518979955,0.027316909669827954,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,112,1.599166,1.6884843,0.94710153,1.5672328,1.6533203125,0.9479305527702695,0.042403419089883175,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,113,0.8595325,2.163912,0.3972123,0.66332996,1.6533203125,0.4012107937514997,0.004692868515876399,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,114,0.86457324,0.960141,0.9004649,1.4912108,1.6533203125,0.9019491250405957,0.009050532137761627,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,115,0.7884824,0.5474335,1.4403255,2.3641088,1.6533203125,1.4299157693248894,0.056314422190516786,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,116,1.0025032,1.1695501,0.8571699,1.4205309,1.6533203125,0.8591988472701514,0.05078354143966246,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,117,1.656457,1.2849768,1.2890948,2.121148,1.6533203125,1.2829625817631207,0.09268415318855888,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,118,3.2764425,0.9913897,3.3048987,5.263479,1.6533203125,3.183581040623231,0.21704516885928346,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,119,0.76769185,0.52869815,1.4520419,2.3828814,1.6533203125,1.4412702550986518,0.07558870359500913,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,120,1.2461616,0.6914395,1.8022712,2.9407248,1.6533203125,1.7786782208387981,0.1486633704850845,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,121,6.011227,2.1805246,2.7567801,4.4291945,1.6533203125,2.6789693383076516,0.19961451437174255,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,122,0.5847207,0.6510124,0.8981713,1.4874691,1.6533203125,0.8996859573231857,0.03251487471714362,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,123,2.5672147,1.1676427,2.1986303,3.564403,1.6533203125,2.155905911631585,0.184865499036131,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,124,0.3580272,1.2437342,0.2878647,0.4816029,1.6533203125,0.2912943732842709,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,125,1.4136863,0.94592714,1.494498,2.4508467,1.6533203125,1.4823786042574973,0.11665130310892763,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,126,0.88179976,0.9328039,0.9453217,1.5643338,1.6533203125,0.9461770808791106,0.03519651386907299,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,h1_exc,127,0.88945436,0.8628778,1.0308,1.703375,1.6533203125,1.0302752338424654,0.07206905220810184,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,0,5.732169,1.3727962,4.175543,6.559142,1.6533203125,3.9672542721871333,0.23011815972493913,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,1,2.7561767,1.2092371,2.279269,3.69031,1.6533203125,2.232059904636714,0.220062012905204,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,2,2.0779786,0.8243561,2.5207293,4.0653596,1.6533203125,2.458906200518045,0.2187211933292393,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,3,0.8029341,0.46375746,1.7313665,2.828304,1.6533203125,1.7106812357306551,0.10491913181923664,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,4,0.49996853,1.3292513,0.37612793,0.6283411,1.6533203125,0.38004799808431544,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,5,0.16349986,0.20838328,0.78461117,1.3018497,1.6533203125,0.7874153030997075,0.005363278303858742,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,6,3.6368623,0.95328325,3.815091,6.0270534,1.6533203125,3.645423862604613,0.19173719936295,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,7,7.8228645,2.4536064,3.1883128,5.087247,1.6533203125,3.076988061904396,0.22324645939812013,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,8,0.67365104,0.5784991,1.1644808,1.9200385,1.6533203125,1.1613227246743534,0.0479342998407375,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,9,0.14404494,0.30486345,0.47249,0.78805023,1.6533203125,0.47664703783847645,0.00033520489399117137,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,10,0.58795017,0.5675384,1.0359654,1.7117649,1.6533203125,1.035349840187289,0.03167686248216569,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,11,0.2549036,1.361624,0.18720558,0.31372672,1.6533203125,0.1897555597210185,0.00033520489399117137,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,12,0.60059464,0.4861186,1.2354898,2.0347385,1.6533203125,1.230698318383136,0.051789156121635975,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,13,5.3903875,1.0830942,4.976841,7.720678,1.6533203125,4.669801579016528,0.2410123187796522,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,14,0.96834517,0.5946321,1.6284778,2.6647072,1.6533203125,1.6117307381842159,0.11028241012309538,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,15,0.61716753,0.5429562,1.1366802,1.8750594,1.6533203125,1.1341174125234865,0.03955417749095822,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,16,0.23727562,0.51780915,0.45822987,0.76444817,1.6533203125,0.46237148088618785,0.00620129053883667,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,17,0.6811173,0.54528344,1.2491069,2.0567029,1.6533203125,1.243983288815556,0.03687253833902885,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,18,1.4831233,0.5498978,2.697089,4.3374515,1.6533203125,2.6234791884845383,0.18034023296725019,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,19,0.3050265,0.22957858,1.3286365,2.1847908,1.6533203125,1.32145647758205,0.08329841615680608,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,20,3.9378865,1.4213903,2.770447,4.4501743,1.6533203125,2.691658882494042,0.18385988435415748,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,21,4.53318,0.9187611,4.9340143,7.659329,1.6533203125,4.632695088359393,0.2327997988768685,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,22,3.6961997,1.4463136,2.5556004,4.1192822,1.6533203125,2.4915209651612966,0.2483660130716873,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,23,10.024483,2.526193,3.9682174,6.2538323,1.6533203125,3.7825896501314427,0.21335791502538057,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,24,1.0570369,0.5663016,1.8665618,3.0424354,1.6533203125,1.84019718758314,0.15989273443378874,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,25,8.470099,1.6852673,5.025968,7.7909527,1.6533203125,4.712306850927925,0.2349786306878111,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,26,4.2073727,1.0434614,4.0321302,6.3481646,1.6533203125,3.8396458762519354,0.24503477750754626,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,27,0.49753222,0.6836042,0.72780746,1.2087384,1.6533203125,0.7310975554984487,0.027989608648262807,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,28,3.6278841,1.8875884,1.9219679,3.1299188,1.6533203125,1.8931109544293674,0.1624067711387225,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,29,10.823257,2.8293214,3.8253899,6.0423403,1.6533203125,3.654670057819657,0.26045420263114016,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,30,0.114648096,0.25321713,0.45276594,0.7554016,1.6533203125,0.4568997314361174,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,31,0.23622306,0.41012412,0.5759794,0.95900136,1.6533203125,0.5800457112107875,0.00972094192574397,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,32,0.15830415,0.15302026,1.0345305,1.7094349,1.6533203125,1.033940515725568,0.027989608648262807,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,33,0.10731506,0.32750767,0.32767192,0.5478362,1.6533203125,0.33135513853314286,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,34,0.3573983,0.3865066,0.92468876,1.5307126,1.6533203125,0.9258415224752704,0.05715243442549472,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,35,0.4293806,0.9919071,0.43288386,0.7224697,1.6533203125,0.43698107234864225,0.003687253833902885,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,36,0.7358233,0.6110994,1.2040975,1.9840637,1.6533203125,1.2000479988928359,0.06352132741132697,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,37,0.84330887,0.82910997,1.0171255,1.6811581,1.6533203125,1.0168374772372029,0.033520489399117136,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,38,0.298708,0.43969083,0.67935914,1.1291844,1.6533203125,0.6829797891585053,0.001005614681973514,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,39,0.24303228,0.54191625,0.44846833,0.7482851,1.6533203125,0.45259536496453323,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,40,1.9871982,1.0023347,1.9825695,3.2254255,1.6533203125,1.9508775389145832,0.14195927260526106,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,41,2.1786225,1.0099497,2.1571593,3.499524,1.6533203125,2.1166643081145056,0.16777004944258125,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,42,0.23488392,0.40046224,0.586532,0.9763997,1.6533203125,0.5905689940583903,0.0056984831978499125,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,43,1.4240687,0.60804,2.3420641,3.788129,1.6533203125,2.2912251423455285,0.16793765188957685,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,44,0.0804563,0.1802713,0.44630674,0.7447053,1.6533203125,0.4504301491186697,0.00033520489399117137,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,45,3.4828908,1.3847134,2.515243,4.0568705,1.6533203125,2.453771604510265,0.15603787815289027,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,46,0.613203,0.41636276,1.4727614,2.4160619,1.6533203125,1.4613392488583203,0.10240509511430285,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,47,1.0272886,0.82201165,1.2497251,2.0577,1.6533203125,1.2445863579753755,0.056817229531503546,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,48,4.300437,0.851685,5.0493283,7.82433,1.6533203125,4.732494814572063,0.25475571943329023,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,49,0.4549174,1.003623,0.45327517,0.7562449,1.6533203125,0.45740978777717,0.006704097879823427,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,50,0.78054917,0.79352254,0.9836509,1.6267298,1.6533203125,0.9839169239393847,0.0479342998407375,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,51,1.0351486,0.52648914,1.9661348,3.1995435,1.6533203125,1.9352229767953733,0.16777004944258125,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,52,0.5299569,0.49596888,1.0685285,1.7646205,1.6533203125,1.0673192112330339,0.06921981060917688,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,53,1.7854253,0.62343615,2.8638463,4.5933113,1.6533203125,2.778234348966852,0.15519986591791232,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,54,3.212259,1.1398816,2.8180637,4.523202,1.6533203125,2.7358291559643293,0.15855191485782405,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,55,1.3269622,0.8999524,1.4744804,2.4188135,1.6533203125,1.4630035293876071,0.05799044666047264,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,56,0.16716346,0.47296977,0.3534337,0.590653,1.6533203125,0.3572526111388893,0.006368892985832255,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,57,3.2309175,1.1841804,2.7283998,4.3855953,1.6533203125,2.6525986900250382,0.2163747590713011,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,58,1.9713336,1.1041484,1.7853884,2.9139807,1.6533203125,1.7625022101108108,0.22676611078502742,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,59,0.085116714,0.2269962,0.37496975,0.62641853,1.6533203125,0.3788851575923271,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,60,0.8593901,0.5146305,1.6699167,2.7306628,1.6533203125,1.651623575638585,0.08413642839178401,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,61,11.126011,1.802068,6.174024,9.403253,1.6533203125,5.687495927833752,0.26145981731311363,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,62,3.6486979,1.6905915,2.1582375,3.5012121,1.6533203125,2.117685286032134,0.21134668566143353,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,63,1.6882769,0.9400029,1.7960336,2.930846,1.6533203125,1.7727030485200213,0.13542277717243323,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,64,5.4992967,0.9491085,5.794171,8.876077,1.6533203125,5.368637025450477,0.24771641665947564,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,65,2.1832771,0.9776127,2.2332742,3.6185355,1.6533203125,2.188647577484937,0.16676443476060773,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,66,0.14690976,0.5063704,0.2901231,0.4853629,1.6533203125,0.29356857275460446,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,67,0.22919773,0.2715736,0.8439617,1.3989481,1.6533203125,0.8461446063106419,0.03150926003517011,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,68,0.23300642,0.6768568,0.34424773,0.57538986,1.6533203125,0.34802080046442235,0.0016760244699558567,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,69,1.063724,0.33223283,3.2017426,5.107581,1.6533203125,3.089287096457886,0.22073242269318633,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,70,0.03956756,0.2046727,0.19332114,0.32394215,1.6533203125,0.1959342967224186,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,71,0.33507442,0.45768145,0.73211277,1.2158018,1.6533203125,0.7353698001012261,0.000502807340986757,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,72,9.771308,1.3795413,7.0830126,10.640368,1.6533203125,6.435757376719046,0.2527444900693432,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,73,0.09926009,0.1849065,0.5368123,0.8943717,1.6533203125,0.5409548749836627,0.0006704097879823427,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,74,0.2969759,0.40893728,0.7262139,1.2061236,1.6533203125,0.729515977064608,0.016760244699558568,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,75,1.100684,0.57286966,1.9213517,3.1289468,1.6533203125,1.8925230268912074,0.2162071566243055,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,76,0.98959756,0.4220707,2.344625,3.7921147,1.6533203125,2.2936358327196804,0.13391435514947295,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,77,0.5922177,0.4542052,1.303855,2.1449146,1.6533203125,1.2973376047491216,0.14899857537907565,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,78,8.541042,1.9154198,4.459097,6.9735017,1.6533203125,4.217876951840042,0.24285594569660365,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,79,0.52088773,0.52551425,0.9911962,1.6390035,1.6533203125,0.9913405726273169,0.08966730914263833,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,80,5.4417973,1.82322,2.9847178,4.777914,1.6533203125,2.889890109145024,0.2314589793009038,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,81,0.21542497,0.51106846,0.4215188,0.70363533,1.6533203125,0.4255892372414523,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,82,2.578025,1.0166626,2.5357726,4.0886292,1.6533203125,2.4729806983655807,0.0960362021284706,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,83,2.236957,1.0428457,2.1450508,3.480564,1.6533203125,2.1051964764871753,0.201458141288694,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,84,2.3012335,0.93188673,2.4694347,3.98593,1.6533203125,2.410863709668639,0.16156875890374459,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,85,0.4721963,0.29069963,1.6243443,2.6581233,1.6533203125,1.6077484916877027,0.15888711975181521,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,86,0.34647027,0.71508986,0.4845129,0.8079408,1.6533203125,0.4886777051737871,0.007709712561796941,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,87,0.5719151,0.34112945,1.6765339,2.7411861,1.6533203125,1.6579885365606601,0.22157043492816425,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,88,1.0404804,0.833481,1.2483553,2.055491,1.6533203125,1.2432502901213036,0.11413726640399384,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,89,0.47777674,0.41264614,1.1578364,1.909292,1.6533203125,1.154822787010626,0.07190144976110625,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,90,2.3355088,1.0700638,2.1825883,3.5393176,1.6533203125,2.1407331414929964,0.12753477459349125,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,91,0.98545796,0.6121838,1.6097419,2.6348567,1.6533203125,1.5936758685171348,0.1625743735857181,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,92,6.973274,1.9738226,3.532878,5.6062093,1.6533203125,3.3908790703240688,0.23246459398287733,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,93,1.9747571,0.6583188,2.9996972,4.8007417,1.6533203125,2.903697249215824,0.20430738288761893,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,94,2.182865,1.214082,1.797955,2.9338896,1.6533203125,1.7745439813020052,0.14782535825010656,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,95,0.32140478,0.58459556,0.54978997,0.9157957,1.6533203125,0.553913038748593,0.011899773736686582,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,96,0.60437334,1.0795455,0.55984056,0.93238086,1.6533203125,0.5639444712526152,0.006368892985832255,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,97,0.49196333,0.4704179,1.0458007,1.7277352,1.6533203125,1.0450093295706835,0.03653733344503768,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,98,0.15745614,0.84104097,0.18721579,0.31374374,1.6533203125,0.1897658524185991,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,99,1.3248252,0.7015008,1.8885584,3.0771856,1.6533203125,1.8612156331238345,0.19224000670393676,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,100,0.4283665,0.6029583,0.71044135,1.1802374,1.6533203125,0.7138588913417883,0.028492415989249564,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,101,0.633964,0.4981619,1.2726064,2.0945857,1.6533203125,1.266896455946607,0.06352132741132697,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,102,3.903886,2.6599848,1.4676347,2.4078538,1.6533203125,1.456374671630891,0.07475069136003121,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,103,0.15216511,0.20925343,0.72718096,1.2077106,1.6533203125,0.7304758837748757,0.002178831810942614,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,104,0.2778942,0.3860125,0.71990985,1.195779,1.6533203125,0.7232590984799996,0.013408195759646854,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,105,4.4083123,1.3873103,3.1775966,5.071015,1.6533203125,3.067170234420217,0.23833067962772284,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,106,0.31119603,0.43117836,0.72173387,1.1987722,1.6533203125,0.7250695317097833,0.015419425123593882,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,107,0.2482756,0.49129146,0.505353,0.84239954,1.6533203125,0.5095198589765862,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,108,1.8825094,1.1235238,1.6755402,2.7396069,1.6533203125,1.657033316542811,0.18637392105909126,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,109,0.11821828,0.29957172,0.3946243,0.6590366,1.6533203125,0.39861396958537315,0.002681639151929371,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,110,0.41188246,0.61175585,0.67327917,1.1191918,1.6533203125,0.676935830615617,0.0006704097879823427,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,111,0.464855,0.3912155,1.1882325,1.9584337,1.6533203125,1.1845458624316674,0.06419173719930932,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,112,0.11191145,0.36559924,0.30610418,0.5119617,1.6533203125,0.30965668997400503,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,113,0.23149244,0.9697866,0.23870452,0.39968577,1.6533203125,0.24174732798834792,0.00033520489399117137,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,114,0.34768373,0.50676763,0.6860812,1.1402298,1.6533203125,0.6896605610466263,0.0,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,115,0.45096475,0.40737513,1.1070012,1.8269955,1.6533203125,1.1050462920693376,0.01089415905471307,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,116,0.12658948,0.26255736,0.48214027,0.8040162,1.6533203125,0.48630393151530066,0.011396966395699825,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,117,0.36448938,0.31527102,1.1561145,1.9065068,1.6533203125,1.1531381734465387,0.06972261795016364,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,118,1.2435632,0.44402647,2.800651,4.49651,1.6533203125,2.7196847263329467,0.22240844716314218,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,119,0.16617447,0.41673675,0.39875165,0.6658834,1.6533203125,0.4027552391607938,0.0038548562808984705,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,120,0.23197342,0.25504094,0.90955365,1.5060358,1.6533203125,0.9109159212845369,0.03938657504396263,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,121,4.76014,1.1816548,4.0283675,6.342616,1.6533203125,3.8362899160684534,0.21855359088224371,90,0.15
C_high_BL_0_J000_023.png,C,high,0,BL,0,baseline,td_h1_exc,122,0.26795727,0.5380996,0.49796966,0.83019394,1.6533203125,0.5021373810789763,0.0,90,0.15
